Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
1/09/2014,0,54,6,4,21,136,92,40,23,0,12,5,11,7,5,69,86,33,0,55,96,28,18,91,13,83,26,8,23,151,42,6
1/09/2014,0,60,10,4,21,153,109,43,31,0,14,6,13,6,5,77,91,35,0,59,105,31,24,127,18,104,27,9,28,178,58,6
1/09/2014,1,20,3,4,8,56,38,13,22,0,4,2,1,1,1,10,19,10,0,18,42,7,1,75,20,29,26,1,4,89,33,0
1/09/2014,1,27,5,4,9,69,53,14,31,0,5,2,4,1,1,18,20,11,7,22,47,8,2,88,20,32,29,1,5,123,67,1
1/09/2014,2,21,9,8,5,23,24,2,19,0,5,1,1,0,0,25,22,15,0,11,17,9,11,43,4,18,5,1,9,61,6,0
1/09/2014,2,21,10,9,7,42,31,8,19,0,6,1,1,0,0,28,33,18,0,24,36,10,11,73,6,18,11,2,14,70,6,0
1/09/2014,3,23,6,2,11,23,28,26,12,0,0,1,4,0,0,32,18,14,0,8,21,2,1,76,14,16,6,2,24,88,0,3
1/09/2014,3,25,6,2,11,34,30,29,21,0,2,1,4,0,0,39,29,25,0,10,27,5,1,85,21,17,8,2,36,103,1,4
1/09/2014,4,6,4,4,3,16,38,1,15,0,4,6,7,4,3,39,18,32,0,9,23,13,6,31,12,1,6,2,34,36,9,3
1/09/2014,4,9,12,5,13,27,46,2,19,0,6,13,7,3,4,58,27,40,0,11,39,21,11,31,18,2,6,2,57,37,10,4
1/09/2014,5,21,55,38,131,72,76,34,12,0,42,12,13,10,17,77,142,72,0,27,144,177,31,73,51,13,6,6,77,29,5,14
1/09/2014,5,31,81,60,206,107,113,48,29,0,96,21,22,2,33,123,172,132,0,53,210,277,60,105,75,20,8,9,118,50,10,19
1/09/2014,6,49,228,168,747,158,154,68,57,0,403,102,47,21,99,322,344,188,0,86,544,696,136,86,195,26,21,13,329,55,12,65
1/09/2014,6,104,328,298,999,228,243,115,94,0,652,133,77,13,131,440,564,264,3,129,700,946,196,104,243,36,31,19,447,73,39,82
1/09/2014,7,277,794,724,2366,375,396,251,208,0,1414,280,128,47,238,902,1043,537,0,178,1153,1907,276,102,406,84,50,78,615,120,64,177
1/09/2014,7,403,1061,1001,2946,540,596,367,309,0,1915,344,202,37,305,1133,1529,712,13,271,1908,2447,514,157,521,112,85,102,1084,186,95,224
1/09/2014,8,574,1363,1421,3969,681,901,583,518,0,2495,371,259,94,261,1148,1929,870,0,305,2050,2473,699,232,458,141,94,96,1154,215,165,355
1/09/2014,8,692,1858,1606,4949,807,1073,744,615,0,2759,473,312,50,323,1495,2204,955,12,411,2480,3136,887,282,600,179,138,131,1491,278,217,414
1/09/2014,9,444,687,502,1338,716,858,721,699,0,768,206,144,29,120,649,817,282,0,434,1177,1109,317,247,355,186,93,62,583,250,86,176
1/09/2014,9,534,842,631,1590,892,1245,910,846,0,916,261,169,13,140,819,943,384,13,526,1493,1470,396,287,449,246,129,79,708,332,131,197
1/09/2014,10,484,459,272,654,777,1336,840,885,0,263,136,88,13,70,665,502,273,0,334,1286,959,253,269,259,250,231,78,593,319,98,89
1/09/2014,10,567,564,368,850,1026,1817,1261,1287,0,333,168,90,9,88,805,681,316,12,481,1592,1201,301,392,314,339,261,93,683,421,200,107
1/09/2014,11,549,488,284,728,741,1579,1145,1299,0,315,150,43,23,121,682,553,348,0,296,1190,919,276,307,207,387,175,84,564,464,95,107
1/09/2014,11,806,686,361,890,1130,2125,1626,1779,0,497,220,72,13,163,932,800,598,15,544,1822,1177,343,491,276,509,312,102,736,691,159,130
1/09/2014,12,825,1424,488,980,1287,2376,1839,2165,0,880,274,85,51,286,1036,1044,512,0,715,1696,1470,375,770,312,623,440,90,575,843,252,170
1/09/2014,12,1108,1680,602,1174,1656,2878,2459,2769,0,1048,329,114,27,324,1179,1319,610,10,879,2407,1759,577,990,371,912,566,124,834,991,330,210
1/09/2014,13,964,828,425,876,1474,2620,1927,1920,0,629,186,80,26,161,835,906,383,0,540,1800,1142,363,688,277,573,349,86,748,722,276,176
1/09/2014,13,1168,1016,488,1129,1709,2905,2270,2238,0,691,235,97,5,196,1122,1061,449,8,690,2214,1455,454,815,388,702,427,104,938,823,359,194
1/09/2014,14,890,497,327,812,1220,1663,1397,1548,0,330,121,79,18,83,765,760,244,0,383,1618,978,275,405,262,443,276,79,549,535,122,140
1/09/2014,14,1060,654,436,1087,1422,2282,1645,1775,0,488,173,90,15,104,998,891,389,3,455,2042,1365,344,610,346,560,320,131,722,629,270,176
1/09/2014,15,996,477,404,1314,1106,1740,1214,1269,0,560,146,68,14,99,823,650,330,0,351,1926,1480,266,476,274,496,177,88,636,618,167,103
1/09/2014,15,1183,621,593,1700,1581,2262,1699,1695,0,851,194,82,6,131,1097,944,465,3,492,2326,1969,334,596,369,587,282,116,829,707,285,146
1/09/2014,16,1021,576,855,2634,1463,1935,1211,1239,0,1543,277,125,38,221,1215,951,552,0,371,1743,2292,415,476,465,525,194,91,1131,566,205,260
1/09/2014,16,1507,819,1272,3441,1929,2402,1721,1611,0,2177,362,196,27,331,1603,1588,871,6,502,2806,3128,514,681,604,644,319,114,1450,692,281,367
1/09/2014,17,1506,1303,1614,4182,1650,2277,1837,1413,0,1716,363,160,26,463,2536,1961,1508,2,483,3140,3240,602,816,644,866,425,152,2096,836,247,321
1/09/2014,18,1125,553,582,1610,1333,1382,1055,751,0,543,218,66,4,210,1068,864,601,2,373,1981,1417,282,615,234,904,501,111,943,635,275,120
1/09/2014,19,764,307,139,406,1463,918,345,293,0,158,106,98,26,61,567,535,224,0,312,1399,715,148,527,136,575,405,60,835,481,359,65
1/09/2014,20,642,201,93,151,1212,724,249,211,0,92,57,58,16,47,763,391,173,1,225,980,417,96,512,94,492,350,47,816,424,305,43
1/09/2014,21,410,133,61,100,808,547,178,118,0,55,47,31,7,23,553,354,171,0,157,848,326,108,365,86,338,254,66,776,338,191,27
1/09/2014,22,199,95,36,81,526,315,109,93,0,39,51,27,1,15,320,265,163,0,102,540,172,75,234,62,200,171,45,303,199,129,22
1/09/2014,23,100,45,19,44,231,156,50,45,0,23,2,16,4,10,123,179,95,0,69,288,109,19,116,21,81,44,30,79,115,51,13
2/09/2014,0,40,24,2,16,103,48,17,21,0,10,12,5,1,3,66,50,22,0,51,79,20,11,70,7,65,19,11,36,66,32,10
2/09/2014,1,19,9,6,5,42,27,5,13,0,4,3,3,0,3,16,21,12,0,15,23,6,3,67,7,35,9,5,11,36,30,3
2/09/2014,2,10,9,3,11,22,16,6,11,0,1,2,4,0,2,21,10,5,0,19,25,13,7,17,5,27,5,4,10,15,8,0
2/09/2014,3,5,8,1,10,31,17,7,6,0,4,12,6,1,0,29,27,20,0,13,24,4,4,44,5,11,1,1,23,27,0,4
2/09/2014,4,17,12,5,14,26,43,8,15,0,2,2,1,1,3,49,23,31,3,13,43,18,10,13,16,8,7,5,44,19,11,7
2/09/2014,5,41,90,50,201,101,99,33,34,0,117,19,26,3,45,121,184,113,0,89,210,267,55,41,84,11,3,20,137,34,8,19
2/09/2014,6,100,308,289,1026,205,277,151,106,0,706,140,94,18,141,428,585,276,13,179,777,1052,229,119,275,22,21,45,449,58,29,94
2/09/2014,7,355,1121,1042,3096,547,704,513,349,0,2146,357,223,30,357,1240,1695,789,13,405,1874,2542,719,199,643,92,74,145,1179,228,143,258
2/09/2014,8,718,1810,1681,4888,860,1218,748,631,0,2938,468,269,47,355,1741,2274,1016,12,619,2660,3368,886,306,725,217,180,178,1734,342,211,436
2/09/2014,9,569,801,655,1678,847,1312,879,822,0,948,266,97,90,141,849,951,355,22,679,1631,1548,405,288,280,252,172,143,1263,337,180,214
2/09/2014,10,735,550,469,900,1125,1774,1201,1188,0,398,210,152,102,121,1134,822,315,32,845,1658,1194,409,490,293,416,272,202,1189,452,244,164
2/09/2014,11,1095,750,467,888,1759,2258,1597,1816,0,605,221,685,108,248,1176,1144,388,63,1323,1915,1336,521,661,413,658,446,279,1026,617,303,174
2/09/2014,12,1706,1624,665,1429,2487,3310,2817,3152,0,1068,396,885,76,585,1384,1864,574,77,2203,2794,1888,707,1304,716,1182,702,325,1191,1179,532,300
2/09/2014,13,1589,1122,555,1327,2301,3106,2472,2736,0,837,317,627,71,340,1321,1569,467,67,1581,2774,1575,513,1054,580,938,612,236,1030,837,379,216
2/09/2014,14,1360,644,543,1022,1938,2725,1918,2143,0,591,195,270,14,181,1131,1079,493,25,889,2464,1346,345,709,495,823,406,225,925,576,260,194
2/09/2014,15,1458,602,716,1599,2015,2596,1982,1864,0,1014,242,301,33,180,1213,1061,548,13,630,2593,2028,364,733,610,679,387,165,1062,522,341,162
2/09/2014,16,1685,917,1309,3251,2301,2767,1912,1916,0,2158,381,353,37,324,1683,1727,941,20,535,3151,3239,555,850,800,770,427,179,1767,639,306,372
2/09/2014,17,1848,1140,1464,3166,2274,2713,2150,1663,0,2100,392,410,71,471,2594,2218,1350,38,576,3626,3322,518,1000,956,897,502,208,2785,751,354,365
2/09/2014,18,1328,573,550,1202,2099,1994,1256,871,0,770,223,164,37,227,1798,1089,568,8,529,2272,1484,324,827,351,982,695,152,2484,707,382,153
2/09/2014,19,1016,274,242,429,1698,1274,567,405,0,213,120,113,26,107,978,696,323,5,348,1568,745,149,702,210,799,521,80,1281,528,465,71
2/09/2014,20,738,232,112,227,1491,940,293,202,0,114,71,91,18,63,723,566,210,7,254,1116,466,133,611,86,592,422,100,563,467,389,40
2/09/2014,21,565,140,76,103,1046,689,250,158,0,68,33,47,9,45,725,524,253,1,216,965,368,101,398,126,434,292,99,704,306,392,40
2/09/2014,22,251,89,43,89,619,408,137,88,0,40,27,38,23,27,658,257,150,0,136,602,159,56,309,76,279,241,50,1403,244,179,21
2/09/2014,23,108,24,27,67,305,216,45,52,0,20,8,14,2,11,174,158,111,0,83,344,93,28,195,27,104,92,26,227,163,91,8
3/09/2014,0,43,28,6,13,135,78,22,37,0,6,11,10,1,4,40,40,17,0,56,72,20,18,114,8,60,23,8,26,78,28,5
3/09/2014,1,28,3,3,7,55,29,5,12,0,7,11,7,5,2,24,26,7,0,32,29,2,5,77,5,29,15,8,22,40,12,2
3/09/2014,2,20,10,0,13,45,22,10,9,0,3,1,3,0,0,21,15,13,0,24,30,7,6,24,1,19,13,0,12,16,14,0
3/09/2014,3,15,9,3,13,13,26,5,6,0,3,6,8,0,0,40,5,11,3,11,19,4,2,25,15,8,9,1,36,10,4,1
3/09/2014,4,16,9,4,16,24,26,5,9,0,4,5,5,1,4,50,26,31,0,9,23,18,7,45,7,11,8,2,58,29,15,3
3/09/2014,5,36,102,63,206,101,110,45,35,0,115,22,19,2,55,126,181,131,23,66,224,283,59,54,84,18,11,3,128,32,20,21
3/09/2014,6,105,338,327,1121,221,248,127,116,0,684,149,84,12,161,489,560,286,17,117,673,1054,237,90,314,39,21,32,459,76,36,92
3/09/2014,7,408,1092,1060,3130,506,661,460,387,0,2100,345,255,40,340,1270,1651,750,19,267,1925,2606,667,192,622,104,68,93,1181,210,105,257
3/09/2014,8,765,1830,1625,4863,974,1120,816,674,0,2777,436,278,41,357,2053,2075,952,20,462,2600,3104,936,321,751,200,144,150,1670,391,209,418
3/09/2014,9,671,782,584,1699,888,1323,946,921,0,920,255,111,23,149,1178,901,329,67,572,1699,1474,419,294,367,246,155,101,1171,334,171,173
3/09/2014,10,709,566,415,847,1113,1880,1439,1212,0,384,213,190,41,114,1409,819,327,38,603,1633,1229,348,401,335,354,275,96,843,442,256,136
3/09/2014,11,1068,792,488,908,1646,2634,2150,1753,0,620,274,187,44,256,1662,1162,428,67,836,1887,1255,403,701,444,654,479,118,1262,725,316,206
3/09/2014,12,1665,1609,643,1308,2439,3418,3386,3148,0,1106,406,376,129,579,2122,1822,636,133,1334,2840,1943,645,1334,719,984,810,206,2323,1119,467,239
3/09/2014,13,1731,1101,589,1138,2329,3266,3025,2677,0,816,299,268,70,391,1417,1577,478,143,868,2746,1555,532,1048,625,955,601,163,1082,990,391,224
3/09/2014,14,1400,648,509,1129,2014,2845,2385,2243,0,562,183,162,40,165,1719,1162,524,47,649,2478,1517,360,809,582,773,421,167,1884,587,257,183
3/09/2014,15,1552,638,617,1539,2190,2795,2082,2094,0,931,193,161,28,235,2065,1239,533,18,637,2689,1992,456,832,694,742,486,112,2037,673,364,206
3/09/2014,16,1782,832,1282,3142,2206,3025,2063,2065,0,2126,402,229,42,337,2041,1799,998,24,613,3120,3156,557,817,770,768,435,151,1777,685,295,360
3/09/2014,17,1973,1107,1365,3070,2482,2855,2198,1809,0,1956,480,304,63,528,2461,2225,1256,87,573,3566,3053,600,953,1115,974,589,179,2459,802,451,321
3/09/2014,18,1276,594,552,1153,2109,2102,1437,941,0,753,226,294,77,337,1828,1288,636,29,516,2459,1535,268,872,560,997,771,172,2293,809,518,156
3/09/2014,19,1025,428,232,399,1932,1492,574,362,0,211,92,134,26,145,1089,806,343,11,363,1658,836,192,768,259,802,661,100,1547,551,499,52
3/09/2014,20,880,280,123,202,1539,973,409,261,0,120,79,116,28,78,743,657,270,3,320,1157,505,129,609,154,607,582,82,447,553,440,61
3/09/2014,21,551,158,79,121,1100,747,253,228,0,83,49,82,17,48,963,455,221,2,279,902,366,100,483,169,419,339,74,1135,307,346,47
3/09/2014,22,350,133,55,87,782,548,130,129,0,41,36,39,16,15,656,392,265,0,194,616,242,70,355,105,363,307,42,1443,254,225,49
3/09/2014,23,110,63,33,82,388,231,65,62,0,21,24,16,6,8,227,153,108,0,75,336,132,58,224,95,130,75,28,262,176,92,22
4/09/2014,0,33,20,14,21,148,82,35,37,0,7,2,12,1,16,91,82,40,0,51,82,34,20,137,35,82,52,13,51,116,72,7
4/09/2014,1,32,3,5,13,52,48,15,8,0,2,4,3,0,3,11,27,11,3,22,33,16,4,128,10,39,23,3,16,55,19,8
4/09/2014,2,23,8,10,9,36,31,18,9,0,0,5,3,1,2,20,16,14,0,20,9,14,6,131,6,27,11,0,21,26,29,2
4/09/2014,3,12,7,2,22,12,14,6,8,0,5,4,7,0,0,23,20,17,0,19,33,7,8,60,17,11,11,1,30,18,2,0
4/09/2014,4,22,14,5,19,17,17,3,4,0,5,3,3,5,4,46,24,31,0,17,37,17,4,35,14,11,5,6,62,33,9,4
4/09/2014,5,29,79,55,209,94,101,30,35,0,98,25,15,1,49,138,168,123,2,90,241,258,44,42,81,24,12,13,156,26,8,25
4/09/2014,6,85,360,333,1062,212,267,118,108,0,670,130,101,19,168,457,566,286,13,223,683,1034,218,123,314,30,36,44,497,63,41,88
4/09/2014,7,400,1114,1063,3234,547,679,446,347,0,2091,341,287,46,343,1100,1538,731,23,415,1814,2499,633,200,629,115,93,140,1276,209,105,266
4/09/2014,8,881,1802,1609,4712,1243,1625,820,765,0,2791,463,318,46,391,2204,2120,923,33,630,2569,3195,947,336,681,219,182,179,2366,378,216,403
4/09/2014,9,623,878,648,1593,1062,1424,938,867,0,924,210,161,10,179,1139,1026,403,18,770,1680,1553,409,322,440,195,138,213,1198,311,164,228
4/09/2014,10,764,647,424,886,1309,1730,1373,1383,0,432,230,150,51,149,1015,704,352,89,967,1672,1228,382,428,411,444,292,210,892,440,272,184
4/09/2014,11,1187,952,490,1054,1727,2423,1886,1915,0,557,247,291,49,335,1152,1129,430,46,1321,1915,1340,488,694,512,712,515,260,1171,710,257,166
4/09/2014,12,1773,1674,652,1440,2606,3626,2998,3469,0,1109,394,430,77,728,1472,1961,680,126,2177,2940,1926,678,1321,850,1071,775,342,1213,1298,450,282
4/09/2014,13,1746,1263,609,1191,2343,3297,2736,3066,0,870,269,332,91,417,1466,1590,551,95,1691,2753,1665,550,1111,700,938,690,270,1514,921,464,254
4/09/2014,14,1515,819,546,988,2232,2890,2322,2374,0,509,177,213,42,199,1332,1172,517,104,1052,2441,1429,416,871,621,776,425,193,1159,636,328,194
4/09/2014,15,1535,679,665,1570,2158,2876,2051,2126,0,925,212,217,48,212,1349,1268,528,85,684,2649,1897,473,765,733,733,430,144,1302,642,324,203
4/09/2014,16,1844,836,1223,3102,2382,3097,2254,2190,0,2144,360,205,36,390,1898,1757,917,29,635,3279,3208,565,903,896,814,412,153,1879,717,331,369
4/09/2014,17,2001,1164,1308,3038,2544,3230,2611,1992,0,2057,399,313,44,539,2873,2273,1244,86,608,3787,3227,579,1053,1132,997,605,189,3275,811,361,315
4/09/2014,18,1483,678,553,1168,2284,2295,1712,1264,0,688,295,244,39,269,1697,1261,687,69,488,2504,1475,263,908,654,1048,681,159,2164,838,521,203
4/09/2014,19,1042,275,211,422,1936,1668,1132,805,0,192,136,110,32,104,1257,747,343,3,355,1691,821,182,753,347,986,677,97,1617,780,540,65
4/09/2014,20,945,254,137,280,1821,1280,694,465,0,141,95,84,16,75,870,699,298,4,295,1316,461,150,700,214,821,472,100,915,539,550,48
4/09/2014,21,640,195,127,159,1464,813,278,207,0,81,71,87,17,44,1012,508,224,6,256,1087,380,130,624,183,573,375,96,1236,496,412,58
4/09/2014,22,327,186,76,80,1035,631,170,142,0,47,37,53,28,42,442,383,202,7,181,764,257,85,651,125,340,397,58,355,472,278,28
4/09/2014,23,201,67,44,51,520,379,92,60,0,21,22,17,4,20,190,235,172,5,94,381,137,46,312,79,141,158,25,121,289,98,14
5/09/2014,0,86,28,18,15,308,181,31,37,0,18,8,15,3,11,98,70,39,0,72,167,59,21,274,46,105,84,30,57,168,55,3
5/09/2014,1,50,7,9,9,104,73,21,30,0,6,4,3,0,8,73,57,28,0,54,73,32,7,131,17,35,108,7,30,113,29,3
5/09/2014,2,31,15,4,6,101,89,25,26,0,1,2,0,0,0,33,30,10,2,37,36,18,14,136,11,22,48,7,14,102,16,2
5/09/2014,3,16,12,1,6,42,75,12,13,0,6,2,13,1,0,38,24,13,0,17,41,24,9,88,10,20,8,3,34,59,8,6
5/09/2014,4,11,11,4,16,44,44,6,27,0,5,3,12,5,4,51,26,33,0,17,53,18,0,42,16,19,20,6,71,52,12,12
5/09/2014,5,19,81,52,212,96,93,33,29,0,105,28,22,1,45,127,165,144,0,107,241,261,46,50,83,25,21,25,147,104,19,25
5/09/2014,6,101,280,281,955,273,258,127,92,0,626,120,94,17,142,463,577,293,4,257,667,983,195,95,309,40,32,48,472,70,37,95
5/09/2014,7,391,961,1061,3085,608,728,403,334,0,1901,337,265,42,270,1200,1455,726,11,439,1763,2529,675,208,840,90,84,140,1207,210,115,246
5/09/2014,8,674,1750,1576,4622,1086,1158,741,690,0,2707,410,292,57,332,1477,2103,1020,33,606,2463,3014,823,307,714,196,134,217,1674,327,177,395
5/09/2014,9,610,844,666,1674,1147,1519,1052,919,0,872,293,239,44,165,1070,1028,370,31,870,1650,1593,481,391,488,274,239,234,1023,346,151,225
5/09/2014,10,805,1141,411,850,1434,1982,1345,1444,0,419,207,203,53,170,1138,980,498,62,993,1791,1182,418,447,470,432,315,256,858,488,290,158
5/09/2014,11,1150,945,474,948,2064,2458,1994,2198,0,661,273,273,72,389,1335,1367,443,61,1386,2174,1418,455,777,570,668,535,334,1121,700,341,184
5/09/2014,12,1833,1756,782,1334,2715,3604,3272,3432,0,1186,444,603,136,765,1653,2074,805,103,2203,2971,2131,706,1424,884,1173,873,382,1267,1337,543,242
