Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens
12/04/2015,23,20,64,27,39,536,459,119,98,0,21,18,29,7,20,231,529,192,36,151,478,124,48,377,78,0,195,36,110,262,131,12,17,39,36,38,963,57,261,44
13/04/2015,0,14,31,5,18,228,323,61,70,0,7,18,18,4,10,96,218,81,14,75,223,53,23,276,34,0,96,12,61,187,71,8,14,7,9,16,402,45,103,19
13/04/2015,1,0,8,6,11,128,233,44,15,0,2,13,11,1,5,34,68,19,9,51,52,29,10,119,15,0,38,8,32,108,33,2,11,13,1,17,169,16,68,22
13/04/2015,2,0,5,1,6,58,215,17,5,0,4,3,5,3,0,32,31,12,7,34,36,16,6,181,11,0,11,11,22,114,35,4,16,2,2,9,98,16,31,12
13/04/2015,3,0,11,1,3,38,306,4,10,0,1,9,4,0,2,27,39,32,7,17,40,14,14,78,9,0,18,3,28,135,2,4,6,4,9,1,106,1,15,6
13/04/2015,4,0,14,5,3,34,53,22,24,0,4,6,2,0,0,32,44,22,17,31,48,27,8,43,18,0,5,6,51,80,7,8,5,1,4,1,156,9,9,13
13/04/2015,5,1,63,27,90,93,88,30,34,0,52,14,28,7,20,93,204,86,32,44,119,167,26,19,52,0,2,6,104,12,6,17,28,17,8,10,241,28,60,124
13/04/2015,6,1,196,155,521,112,156,86,69,0,393,110,89,11,122,294,802,227,152,97,502,731,112,71,219,0,14,24,290,62,21,58,63,104,61,15,621,55,200,142
13/04/2015,7,9,764,720,2262,532,543,236,186,0,1443,287,191,48,214,973,2228,568,511,226,1257,1908,422,129,517,0,39,63,1004,218,86,217,132,178,247,55,1609,245,699,450
13/04/2015,8,26,1986,1715,5340,1343,1210,686,578,0,2870,508,326,85,428,1959,4501,1327,812,447,2464,3603,977,300,908,0,126,135,1926,318,244,502,262,501,720,150,3059,697,1422,802
13/04/2015,9,18,1218,836,2456,1760,1632,851,763,0,1297,320,145,31,204,1256,2245,560,313,548,1754,2000,601,276,576,0,139,118,1067,377,215,297,156,397,497,191,2638,593,988,369
13/04/2015,10,84,677,436,924,1346,1539,1277,1320,0,439,214,149,30,162,965,1499,379,270,522,1691,1340,438,507,527,0,240,106,966,459,260,194,138,314,466,193,2716,692,1070,345
13/04/2015,11,32,626,401,870,1820,2055,1851,1822,0,367,193,236,66,183,1239,1624,445,332,634,2043,1443,413,669,526,0,376,139,1015,585,284,179,184,341,626,257,3145,493,1318,553
13/04/2015,12,39,1650,630,1233,2877,3606,3107,3153,0,843,455,568,143,672,1761,2368,580,678,1216,2861,2041,627,1233,865,0,700,149,1368,1133,489,265,287,766,900,450,4202,999,2156,749
13/04/2015,13,38,1653,610,1491,2981,3680,3587,3589,0,811,387,469,174,585,1712,2674,620,569,1062,3154,1900,651,1463,1131,0,801,148,1550,1147,516,324,364,857,994,428,4370,1009,2473,869
13/04/2015,14,46,801,560,999,2558,3112,2782,2547,0,469,246,295,88,247,1664,2300,582,462,704,2803,1563,527,979,1087,0,491,120,1289,732,411,222,248,350,618,299,4081,643,2072,838
13/04/2015,15,62,678,558,1201,2591,3102,2538,2368,0,641,238,221,47,217,1679,2291,635,441,564,2806,1678,456,894,1039,0,420,115,1422,736,398,215,217,290,525,274,4261,680,1807,834
13/04/2015,16,43,833,942,2352,2517,2961,2414,2218,0,1520,396,237,61,299,1984,3237,860,467,670,3127,2698,473,886,953,0,462,125,1752,685,319,329,240,250,552,228,4672,598,2063,665
13/04/2015,17,74,1276,1765,4098,2639,3085,2527,2114,0,2550,603,376,82,540,3169,5240,1612,901,750,3877,4004,686,1071,1158,0,524,179,2714,878,374,450,341,319,840,233,5424,579,2808,1081
13/04/2015,18,103,787,800,1799,2452,2343,1810,1179,0,960,320,316,59,340,2119,3104,981,596,597,2922,2073,387,1016,991,0,799,184,1961,913,493,286,250,280,428,437,3893,385,2163,631
13/04/2015,19,28,305,251,586,2222,1852,836,594,0,252,174,192,55,103,1135,1627,437,216,452,1974,832,205,976,364,0,813,112,739,708,461,119,149,167,227,400,2716,277,1432,242
13/04/2015,20,30,246,144,238,1829,1236,430,308,0,96,87,181,73,80,1399,1188,320,89,332,1375,569,117,663,276,0,544,87,1221,733,625,74,106,95,143,299,2286,190,1347,188
13/04/2015,21,13,136,86,171,1215,827,347,260,0,70,54,86,26,65,740,1026,287,67,255,1075,423,103,586,192,0,420,61,433,349,351,46,80,94,93,229,1682,132,955,145
13/04/2015,22,4,114,65,111,824,767,213,156,0,44,38,46,3,30,536,616,185,48,171,700,299,97,437,127,0,317,59,312,334,227,38,38,67,50,109,1183,111,521,92
13/04/2015,23,1,75,28,50,513,371,87,72,0,26,13,32,3,10,211,479,139,28,127,379,175,44,207,58,0,114,34,104,195,105,23,25,38,17,36,750,40,281,48
14/04/2015,0,2,40,12,27,161,159,48,39,0,6,13,10,3,6,70,178,56,19,76,185,62,22,135,29,0,50,21,41,59,30,7,9,15,7,13,311,21,99,34
14/04/2015,1,0,24,10,4,66,45,26,18,0,2,3,2,2,0,30,52,20,4,65,66,28,13,56,37,0,26,7,8,48,10,10,8,0,7,13,104,13,25,6
14/04/2015,2,0,8,4,7,45,44,20,8,0,0,0,8,0,3,18,21,10,10,36,39,11,13,48,9,0,14,5,11,30,15,4,4,2,1,8,112,10,19,1
14/04/2015,3,0,6,2,11,47,32,9,8,0,1,2,2,0,1,31,28,8,16,27,40,6,6,48,3,0,11,2,32,28,4,4,0,12,9,2,64,0,11,3
14/04/2015,4,0,9,4,3,26,32,15,16,0,2,3,2,0,1,39,71,32,24,40,45,19,2,33,7,0,9,3,40,30,10,5,5,3,2,3,86,6,6,8
14/04/2015,5,1,57,24,117,87,109,39,22,0,57,12,13,8,33,103,196,92,28,65,141,178,30,31,44,0,6,9,106,23,8,13,32,16,6,7,295,21,27,170
14/04/2015,6,0,254,187,758,135,177,103,69,0,521,106,56,4,127,336,933,291,86,124,519,758,148,70,212,0,25,32,267,73,26,63,84,95,58,14,705,70,130,118
14/04/2015,7,2,843,821,2542,406,544,302,232,0,1490,285,149,41,207,876,2144,584,388,297,1152,2024,510,150,435,0,45,81,774,196,74,234,164,194,230,56,1627,217,584,355
14/04/2015,8,12,1919,1787,5431,1010,1146,731,581,0,2852,567,278,72,365,1838,4702,1358,651,578,2483,3707,1033,338,824,0,145,225,1725,351,210,456,285,488,744,158,3368,758,1451,611
14/04/2015,9,6,1193,966,2548,996,1250,884,656,0,1375,347,154,20,173,1055,2124,551,254,740,1635,2091,536,312,509,0,147,212,952,341,217,306,168,406,555,146,2523,622,929,347
14/04/2015,10,8,696,409,1020,1290,1664,1343,1158,0,477,204,164,28,123,851,1392,496,262,898,1608,1366,395,405,406,0,228,171,849,414,264,182,150,331,473,148,2564,792,999,302
14/04/2015,11,9,588,418,859,1634,2169,1758,1537,0,424,223,149,34,127,1114,1425,389,323,1167,1910,1273,387,499,430,0,350,324,942,560,211,164,160,308,470,235,2911,514,1285,523
14/04/2015,12,106,1408,588,1292,2681,3329,2939,2641,0,946,490,347,98,458,1433,2270,539,461,1821,2566,1868,590,1243,743,0,736,311,1209,1118,469,240,323,860,899,428,4122,945,1849,505
14/04/2015,13,54,1519,654,1372,2816,3656,3516,3283,0,969,419,287,92,424,1470,2432,561,416,1727,2838,2138,595,1329,837,0,660,334,1370,1105,580,282,385,889,976,423,4358,930,1897,635
14/04/2015,14,39,792,501,994,2462,3250,2686,2498,0,508,235,258,54,198,1482,2207,513,408,1156,2578,1623,451,873,925,0,505,236,1125,770,374,242,262,364,609,279,4328,571,1857,578
14/04/2015,15,30,705,563,1356,2437,3056,2574,2418,0,715,252,250,67,210,1452,2292,624,281,753,2578,1907,415,871,902,0,406,190,1070,687,389,191,209,251,552,246,4295,646,1796,658
14/04/2015,16,46,789,1029,2578,2575,2935,2445,2374,0,1562,402,242,87,293,1815,3185,797,393,603,3131,2846,454,791,782,0,375,157,1300,636,347,333,261,305,565,241,4618,531,2273,597
14/04/2015,17,80,1356,1745,4091,2794,3432,2810,2202,0,2420,612,355,89,487,3209,5242,1622,728,672,4078,3827,724,1095,1225,0,563,184,2434,871,412,477,468,407,911,314,5691,557,3321,949
14/04/2015,18,41,807,901,1828,2671,2881,2000,1500,0,968,408,338,87,332,2934,3371,1072,538,586,2964,2121,485,1071,1018,0,760,182,2878,880,484,264,278,304,514,318,4565,380,2727,766
14/04/2015,19,26,405,268,628,2329,2192,922,657,0,272,202,220,43,130,1682,1808,468,287,415,2025,927,270,1049,424,0,813,133,1645,719,596,110,156,184,299,379,3236,303,2180,346
14/04/2015,20,14,250,168,319,1955,1687,549,377,0,109,105,159,51,69,1429,1302,345,202,341,1427,612,132,903,272,0,695,112,1474,707,563,66,132,116,155,403,2537,204,1956,300
14/04/2015,21,17,216,111,240,1514,1384,350,341,0,88,67,130,36,68,1283,1285,321,112,263,1203,468,132,770,223,0,579,83,1019,638,485,44,121,104,151,316,2231,181,1777,261
14/04/2015,22,4,155,97,129,1157,948,226,232,0,42,46,76,22,47,1102,926,241,71,161,812,328,86,534,129,0,363,66,1335,512,296,51,90,133,85,185,1773,115,1373,194
14/04/2015,23,2,84,44,70,609,712,127,128,0,26,18,31,11,15,436,558,159,33,166,565,204,60,298,90,0,163,56,337,256,155,20,58,41,66,69,1213,58,671,89
15/04/2015,0,2,31,18,38,278,420,48,55,0,9,8,18,3,13,155,218,36,24,89,210,56,22,129,29,0,37,24,98,149,75,22,21,11,21,30,483,29,153,49
15/04/2015,1,0,14,6,23,97,241,30,34,0,5,3,6,0,3,38,73,12,6,52,56,23,11,115,9,0,21,10,21,57,16,4,11,6,6,6,189,14,46,14
15/04/2015,2,1,5,2,7,67,93,12,28,0,2,1,5,1,0,24,33,17,9,16,40,18,6,79,14,0,21,4,23,41,9,0,1,9,2,8,103,7,19,5
15/04/2015,3,1,5,1,4,24,42,7,10,0,2,9,8,0,1,39,19,8,31,28,51,14,11,38,11,0,10,1,38,31,10,4,2,0,0,4,75,0,12,4
15/04/2015,4,0,15,3,9,29,48,19,12,0,31,2,0,0,0,32,50,36,5,38,19,17,2,38,5,0,12,2,42,26,10,5,11,2,8,2,95,4,10,8
15/04/2015,5,0,54,29,100,81,90,35,16,0,123,13,12,5,23,100,218,69,24,33,110,171,35,41,44,0,10,6,102,19,11,11,20,12,13,9,250,16,48,181
15/04/2015,6,1,275,191,621,162,179,96,73,0,438,102,92,18,137,300,944,272,171,93,529,718,132,75,302,0,25,30,297,58,23,75,80,79,66,6,703,63,193,191
15/04/2015,7,4,879,792,2538,412,577,323,229,0,1455,277,177,34,269,893,2374,628,466,177,1267,1901,483,135,499,0,52,85,741,242,108,208,115,206,225,57,1703,244,569,388
15/04/2015,8,18,1871,1656,5012,997,1167,765,597,0,3088,516,268,56,404,1881,4364,1253,586,473,2478,3736,982,276,721,0,93,173,1786,327,210,499,263,503,742,165,3426,715,1307,561
15/04/2015,9,26,1221,988,2751,1000,1341,914,780,0,1462,326,208,33,187,1298,2594,580,345,561,1841,2232,632,324,490,0,113,156,1281,321,147,344,207,432,497,154,2860,633,1021,318
15/04/2015,10,14,670,481,1053,1464,1778,1385,1210,0,471,223,158,32,155,1231,1534,398,282,601,1683,1542,467,399,440,0,161,120,1298,413,226,177,196,334,492,206,2736,707,1034,368
15/04/2015,11,12,625,438,966,1716,2259,2012,1668,0,474,183,164,45,178,1476,1787,398,304,725,1953,1364,383,591,489,0,265,134,1576,579,270,173,246,282,486,207,3477,765,1513,417
15/04/2015,12,48,1696,706,1340,2887,3562,3105,2973,0,981,516,342,119,536,2234,2656,596,486,1205,2749,2110,693,1263,729,0,540,235,2455,1146,453,278,292,890,913,390,4407,1222,2351,862
15/04/2015,13,55,1688,700,1454,3083,3876,3721,3295,0,954,442,386,106,523,1951,2728,652,456,1203,3073,2056,675,1356,797,0,544,185,1531,1186,459,305,353,905,1000,416,4786,1154,2155,689
15/04/2015,14,30,851,509,965,2466,3308,2675,2444,0,614,265,265,81,223,1789,2260,480,377,728,2648,1502,429,913,710,0,366,118,1618,800,377,204,215,369,691,231,4256,599,1830,696
15/04/2015,15,35,701,606,1288,2483,3140,2578,2426,0,684,256,243,88,181,2371,2458,579,329,671,2751,1962,388,772,693,0,307,108,2269,712,405,207,217,300,645,226,4572,793,2277,696
15/04/2015,16,45,782,926,2326,2542,3091,2474,2352,0,1582,436,305,57,302,2079,3242,850,454,643,3098,2776,580,856,976,0,463,114,1738,704,329,340,222,278,662,255,4765,652,2294,591
15/04/2015,17,166,1301,1723,3832,2965,3444,2857,2302,0,2469,605,371,93,517,3193,5246,1635,815,686,3924,3747,721,1156,1127,0,608,215,2609,799,446,423,364,469,921,324,5541,616,3474,1091
15/04/2015,18,151,925,857,1763,2745,3008,2162,1436,0,955,343,304,78,322,2577,3404,1034,758,697,3101,2163,416,1197,799,0,879,185,2363,926,532,263,285,313,480,397,4839,510,2965,994
15/04/2015,19,30,488,311,646,2406,2128,1189,676,0,242,145,257,55,130,2310,1980,494,231,549,2164,943,210,1007,366,0,1108,135,2305,937,603,130,174,186,274,382,3620,452,2150,584
15/04/2015,20,25,317,176,290,2108,1786,505,438,0,118,97,194,57,69,1533,1455,364,166,426,1625,652,193,931,260,0,782,89,1557,813,570,46,98,128,163,379,2841,231,2194,335
15/04/2015,21,13,210,131,174,1601,1614,408,318,0,77,65,169,45,62,1180,1309,316,116,327,1143,505,150,780,208,0,572,89,826,581,563,74,131,59,147,322,2354,191,1793,298
15/04/2015,22,5,167,116,126,1150,835,260,210,0,57,37,63,17,28,1740,922,231,84,231,864,358,111,563,188,0,402,74,1599,562,383,76,156,110,101,173,1926,327,1046,297
15/04/2015,23,2,84,50,77,728,891,136,140,0,31,11,33,15,10,684,754,182,67,163,582,220,62,342,100,0,191,48,358,282,207,35,76,29,98,79,1428,83,597,122
16/04/2015,0,3,19,23,30,281,297,89,100,0,8,6,19,4,13,144,207,78,31,100,226,77,23,202,32,0,56,26,78,125,63,13,27,31,84,34,470,51,169,42
16/04/2015,1,0,13,1,17,99,193,39,45,0,3,1,14,5,4,70,42,20,4,82,78,19,15,94,26,0,11,9,24,57,32,3,11,5,44,12,174,19,67,25
16/04/2015,2,2,5,2,10,92,159,14,28,0,4,5,5,1,0,25,20,11,6,51,39,17,14,82,3,0,6,5,10,46,34,0,2,17,45,13,101,6,30,2
16/04/2015,3,0,4,1,9,28,36,28,21,0,4,3,14,5,3,40,21,15,14,34,24,16,8,78,15,0,7,3,26,44,1,0,0,5,12,3,83,0,16,6
16/04/2015,4,0,6,4,12,23,42,14,19,0,4,6,2,0,5,28,47,38,5,34,28,21,1,41,10,0,3,4,39,24,8,4,8,18,5,2,70,3,13,4
16/04/2015,5,0,56,19,102,77,94,32,19,0,61,18,6,2,25,106,185,83,56,58,103,171,36,30,48,0,8,12,114,24,8,20,20,22,11,10,298,25,49,183
16/04/2015,6,1,226,163,635,143,169,109,73,0,483,90,81,12,107,301,1027,254,194,152,519,697,145,90,196,0,20,50,279,63,26,80,83,91,67,16,680,64,199,170
16/04/2015,7,2,901,788,2295,382,573,290,251,0,1402,317,189,31,223,943,2258,607,498,312,1357,1927,437,136,562,0,68,68,882,219,96,242,135,242,269,73,1783,254,687,396
16/04/2015,8,6,1961,1815,5167,1065,1213,730,627,0,2719,526,331,64,367,1963,4387,1322,758,644,2666,3749,1056,312,832,0,142,203,1773,399,184,468,261,520,741,194,3342,760,1481,679
16/04/2015,9,8,1251,907,2630,1054,1424,1073,823,0,1419,365,155,28,150,1501,2305,547,381,769,1822,2237,648,348,722,0,153,181,1357,335,185,346,212,439,502,181,2641,680,1230,436
16/04/2015,10,15,810,494,1054,1216,1819,1363,1203,0,567,230,156,42,139,1373,1469,429,396,1036,1647,1395,420,406,524,0,240,225,1480,396,313,169,178,321,492,164,2782,759,1262,467
16/04/2015,11,32,660,406,906,1634,2403,1850,1811,0,391,236,147,27,167,1422,1598,456,563,1141,1919,1311,379,610,557,0,438,257,1153,570,292,186,211,338,472,180,3530,660,1232,535
16/04/2015,12,52,1671,663,1281,2535,3515,3163,3050,0,953,478,338,86,518,1938,2443,602,703,1828,2739,2074,632,1180,828,0,699,340,1744,1111,460,267,320,956,921,389,4350,1155,2268,792
16/04/2015,13,48,1485,652,1302,2948,3942,3732,3542,0,877,397,369,114,441,1936,2533,632,639,1811,3074,1909,675,1406,814,0,734,297,1845,1217,637,273,364,849,1008,474,4731,1133,2352,920
16/04/2015,14,39,839,445,1097,2474,3054,2751,2691,0,493,225,233,58,218,1891,2157,547,535,1190,2745,1574,457,908,760,0,410,227,1811,740,444,193,239,371,619,271,4189,728,2020,687
16/04/2015,15,53,687,602,1324,2387,3230,2726,2587,0,672,278,210,54,172,1996,2415,631,386,822,2784,2012,412,896,817,0,461,189,1793,715,335,225,184,296,533,265,4463,613,1920,643
16/04/2015,16,48,784,996,2466,2476,3288,2664,2561,0,1547,430,193,46,271,2086,3178,819,451,722,3068,2740,522,880,889,0,416,172,1829,763,319,339,210,352,576,236,4619,622,2307,686
16/04/2015,17,61,1267,1751,3924,3004,3643,3051,2517,0,2440,603,356,91,533,3164,5352,1543,749,642,3942,3951,666,1245,1372,0,625,200,2748,903,427,453,354,415,847,298,5597,745,3331,965
16/04/2015,18,50,1043,835,1634,2660,3170,2420,1932,0,973,365,309,72,303,2844,3378,947,558,603,3085,2146,448,1214,1082,0,886,174,2480,964,535,265,320,367,485,368,5034,656,2943,620
16/04/2015,19,32,427,292,598,2367,2336,1576,1297,0,317,198,230,59,129,2552,1875,486,268,491,2059,995,241,1219,389,0,1042,119,2304,950,602,144,172,263,312,395,3600,481,2424,448
16/04/2015,20,30,360,190,278,2139,2181,1010,777,0,134,84,178,61,87,1694,1595,349,148,359,1660,663,192,1132,305,0,807,106,1586,915,598,82,138,145,201,422,3118,267,2381,393
16/04/2015,21,19,252,129,230,1709,1831,560,481,0,105,92,120,44,56,1063,1467,302,118,289,1306,502,159,869,282,0,625,91,628,774,579,56,116,129,167,348,2671,213,2033,299
16/04/2015,22,13,182,113,169,1400,1189,295,293,0,60,58,82,19,50,2308,965,259,143,248,924,373,135,799,215,0,582,62,1657,626,374,62,114,143,126,168,2393,338,1824,267
16/04/2015,23,1,95,55,111,1092,1132,156,206,0,55,43,67,21,23,604,756,190,38,182,621,239,129,552,172,0,210,49,317,462,176,28,61,59,71,92,1699,118,821,123
17/04/2015,0,0,61,26,46,398,460,78,93,0,32,3,27,4,8,196,267,90,17,130,300,70,37,302,46,0,172,19,92,220,87,19,32,35,22,20,676,48,245,42
17/04/2015,1,1,16,6,30,253,382,48,37,0,3,4,5,1,4,84,70,33,6,104,135,18,21,176,23,0,63,23,58,169,39,6,25,17,26,21,282,20,114,37
17/04/2015,2,2,12,10,11,149,206,45,28,0,4,5,4,0,4,52,58,20,9,58,55,26,13,180,19,0,60,7,39,138,24,2,2,16,13,16,216,8,47,27
17/04/2015,3,20,2,0,9,94,55,29,20,0,4,2,18,0,1,37,38,17,2,39,63,15,8,161,6,0,31,3,35,66,8,1,7,13,8,10,111,3,15,3
17/04/2015,4,4,11,5,11,44,70,16,20,0,32,3,2,0,2,53,81,40,23,37,53,15,4,63,18,0,48,2,45,86,8,2,7,8,4,5,198,3,41,9
17/04/2015,5,0,66,19,93,81,101,15,25,0,98,15,21,3,26,90,206,90,32,78,116,148,22,57,35,0,4,12,108,53,3,23,27,16,13,6,342,15,66,133
17/04/2015,6,2,209,170,630,135,150,99,71,0,469,114,72,14,132,309,877,246,138,181,498,664,142,69,229,0,19,43,336,62,27,76,64,72,74,17,718,65,167,193
17/04/2015,7,24,772,696,2199,379,458,281,187,0,1341,249,155,27,232,921,2101,541,430,367,1170,1749,449,135,494,0,73,101,907,173,118,209,144,217,246,62,1575,292,634,407
17/04/2015,8,24,1817,1560,4834,974,1244,793,635,0,2717,460,291,39,377,1901,4455,1272,641,688,2558,3551,941,326,776,0,133,199,1865,346,202,430,306,468,752,161,3538,748,1445,559
17/04/2015,9,19,1212,916,2469,1102,1406,991,797,0,1385,335,238,19,196,1441,2418,573,335,791,1735,2088,639,462,854,0,164,167,1361,385,172,325,177,527,569,177,2714,666,1079,419
17/04/2015,10,11,789,456,979,1343,1902,1482,1385,0,509,201,180,33,174,1249,1582,449,243,912,1890,1457,480,461,757,0,225,277,1316,424,204,172,181,358,569,159,3046,602,1227,398
17/04/2015,11,21,754,410,912,1727,2713,2248,1995,0,490,216,195,49,190,1718,1789,469,296,1291,2185,1464,456,797,818,0,390,308,1494,637,255,187,236,320,481,231,3749,737,1576,557
17/04/2015,12,55,1650,688,1165,2873,3768,3379,3346,0,966,568,402,104,622,2072,2699,717,494,1873,2719,2046,629,1411,908,0,922,375,1847,1243,515,251,295,899,943,394,4686,1165,2372,780
17/04/2015,13,38,1594,667,1407,2932,4041,3965,3796,0,987,539,377,110,532,2062,2905,685,477,1900,3116,2033,671,1569,965,0,832,348,1729,1151,527,252,362,917,1017,417,4692,991,2355,813
17/04/2015,14,38,813,518,971,2398,3567,3173,2966,0,621,266,131,45,248,2023,2471,620,329,1288,2637,1883,544,1031,726,0,595,309,1844,752,357,214,206,454,613,286,4729,732,1591,576
17/04/2015,15,58,674,565,1440,2059,3272,2917,2794,0,686,228,59,6,199,1611,2694,662,173,979,2636,2078,462,719,689,0,451,334,1248,771,304,184,265,288,550,215,4711,705,1371,327
17/04/2015,16,57,816,989,2451,2433,3473,2882,2652,0,1456,391,145,34,329,2087,3453,1027,307,874,3071,2785,592,851,859,0,432,204,1508,729,300,320,262,264,603,193,4931,838,1756,439
17/04/2015,17,74,1235,1571,3418,2946,3847,3500,2809,0,2222,635,222,49,469,3060,4959,1571,749,674,3717,3532,725,1153,1194,0,661,193,2113,1012,362,392,435,548,787,227,6074,843,3023,562
17/04/2015,18,53,903,787,1485,3234,3810,2795,2390,0,842,298,352,77,301,3204,3712,961,1441,567,3077,2066,440,1462,869,0,1062,164,2510,1193,627,309,342,428,587,369,6004,608,3528,557
17/04/2015,19,45,585,374,530,2871,2963,1929,1541,0,267,218,292,93,141,2670,2367,616,1983,417,2136,1127,290,1341,690,0,1494,116,2352,1459,673,187,223,341,387,523,4700,538,2979,513
17/04/2015,20,32,433,201,273,2731,2649,1579,1202,0,157,134,174,66,110,2164,1938,433,225,342,1787,774,169,1554,459,0,1422,121,2258,1436,816,87,167,193,274,560,3945,310,2864,262
17/04/2015,21,26,279,115,191,2594,2591,908,603,0,143,112,151,55,70,1488,1781,428,178,288,1500,580,190,1329,517,0,997,105,930,1117,964,67,164,209,288,438,3537,301,2691,236
17/04/2015,22,16,337,184,184,1988,1785,426,524,0,80,65,76,24,37,2636,1767,423,2410,260,1332,522,197,1133,206,0,983,101,2318,991,687,164,285,187,288,267,3717,532,2434,340
17/04/2015,23,16,280,157,140,1600,1732,434,411,0,80,66,53,9,28,1311,1460,403,455,247,1129,559,217,991,198,0,728,76,711,891,558,87,170,117,342,207,3444,291,1281,188
18/04/2015,0,8,78,57,103,915,1041,219,252,0,33,50,35,17,22,460,749,222,50,206,626,220,68,757,126,0,510,77,166,605,281,28,62,74,205,72,2011,114,602,56
18/04/2015,1,1,50,20,48,542,774,124,133,0,12,19,24,4,14,281,222,69,11,172,253,120,21,553,106,0,336,25,145,430,136,7,14,28,179,33,1050,47,396,49
18/04/2015,2,0,18,17,42,310,555,76,69,0,10,5,7,0,4,113,156,58,29,140,188,35,25,310,32,0,159,14,55,272,71,6,20,9,153,25,684,26,256,20
18/04/2015,3,2,16,12,20,236,735,61,61,0,11,12,2,0,0,100,84,30,16,107,85,38,42,280,24,0,140,18,38,144,13,5,11,34,77,13,512,8,133,15
18/04/2015,4,0,15,7,17,117,221,53,39,0,3,3,8,4,0,45,58,37,51,92,121,41,24,252,14,0,84,9,30,94,29,5,11,11,13,4,421,17,79,10
18/04/2015,5,0,23,7,15,52,103,39,27,0,20,7,6,1,2,74,159,70,21,93,115,61,10,187,31,0,80,9,57,53,6,5,11,15,9,13,324,16,58,61
18/04/2015,6,0,56,11,25,66,135,37,40,0,40,8,11,3,25,62,249,74,55,159,145,217,67,97,65,0,27,28,59,71,17,26,45,39,27,5,364,29,89,66
18/04/2015,7,0,105,42,50,167,242,131,112,0,96,40,61,14,33,141,685,137,143,285,310,392,82,63,261,0,21,61,81,72,40,48,83,47,49,20,668,44,167,105
18/04/2015,8,0,197,72,79,366,533,291,281,0,102,36,82,12,87,402,863,182,185,642,703,745,177,114,485,0,81,187,266,122,97,82,101,151,92,52,1152,93,344,216
18/04/2015,9,4,187,108,114,649,1114,773,803,0,146,93,177,46,81,808,1133,269,246,933,1184,791,239,242,931,0,124,335,715,314,113,117,132,184,201,142,1784,185,662,273
18/04/2015,10,10,283,126,113,958,1741,1506,1480,0,141,88,175,31,170,1072,1566,427,351,1281,1592,904,211,383,1064,0,244,415,689,407,154,90,117,183,237,168,2517,266,979,369
18/04/2015,11,12,298,165,154,1500,2643,2260,2420,0,141,94,298,53,160,1793,1971,555,616,1585,2029,1130,227,639,1059,0,510,503,1558,646,244,148,170,198,283,200,3624,259,1509,564
18/04/2015,12,23,449,200,139,2308,3259,2764,2958,0,184,102,303,93,217,1932,2107,653,1838,1884,2372,1181,190,928,1395,0,772,498,1453,769,370,155,256,143,274,294,4766,356,2167,760
18/04/2015,13,78,386,241,113,2545,3546,3262,3075,0,142,114,375,84,227,2590,2224,730,2609,1777,2683,1087,229,1125,1281,0,777,469,2351,923,467,183,260,143,307,287,4781,568,2448,902
18/04/2015,14,39,390,163,200,2761,3547,3324,3190,0,168,104,384,95,214,2286,2401,639,621,1715,2551,994,279,1052,1279,0,595,427,1882,987,460,137,196,153,264,290,4556,310,2250,1093
