Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
01/06/2015,0,71,16,14,28,191,141,35,35,0,8,13,6,2,2,99,89,53,0,71,159,79,23,104,23,0,55,22,37,215,62,2,3,12,5,20,282,31,53,17,38,23,16
01/06/2015,1,31,6,5,17,78,59,21,17,0,4,5,5,0,3,50,20,20,0,27,68,4,4,94,4,0,13,8,11,140,15,1,4,6,0,11,110,24,21,5,36,23,12
01/06/2015,2,51,6,1,36,46,27,14,19,0,0,3,3,1,5,10,22,21,0,25,18,11,7,75,2,0,10,7,11,85,17,3,7,0,3,10,52,4,9,3,14,2,2
01/06/2015,3,15,4,3,11,37,35,11,11,0,2,1,5,0,2,34,19,19,0,25,33,12,2,53,1,0,7,3,37,84,4,4,6,0,8,2,67,4,5,3,6,2,1
01/06/2015,4,17,5,4,12,20,28,13,19,0,4,5,3,0,7,45,55,32,0,31,30,13,3,40,4,0,7,2,50,52,5,6,4,4,1,2,106,7,11,9,8,2,0
01/06/2015,5,19,48,25,104,89,78,20,19,0,40,23,12,4,21,116,189,125,0,33,126,171,27,49,29,0,1,6,88,193,11,12,26,9,7,9,267,28,23,24,12,7,4
01/06/2015,6,66,208,161,609,138,143,123,76,0,341,83,28,4,88,353,735,597,0,88,402,655,169,90,58,0,13,25,284,53,30,48,48,61,62,14,632,68,134,70,40,26,15
01/06/2015,7,290,688,691,2183,310,403,254,195,0,1420,326,112,13,203,973,1773,1160,0,195,1185,1794,419,156,85,0,51,63,807,161,70,168,104,126,205,44,1532,234,459,142,79,66,56
01/06/2015,8,691,1757,1439,4854,686,1027,761,677,0,2923,528,223,47,342,2157,3958,3253,0,393,2411,3619,942,255,296,0,122,143,1744,342,202,416,281,466,712,122,3403,687,1228,403,196,233,125
01/06/2015,9,632,1318,1035,3032,817,1065,820,678,0,1752,307,121,13,188,1341,2102,1489,0,428,1601,2178,636,294,410,0,126,101,1143,322,183,356,179,398,505,163,2641,585,906,245,313,300,158
01/06/2015,10,656,756,358,978,1064,1460,1093,1053,0,456,196,66,16,122,1068,1016,755,0,460,1598,1314,390,454,462,0,209,111,888,450,233,151,120,273,486,176,2699,663,1001,235,273,262,121
01/06/2015,11,840,552,326,808,1357,1740,1566,1605,0,386,206,78,13,128,1332,1066,723,0,593,1715,1127,306,531,396,0,248,101,1030,601,284,150,134,254,430,181,3083,665,948,327,399,400,179
01/06/2015,12,1451,1324,529,1002,2133,3013,2578,2598,0,906,411,162,43,524,1786,1312,1098,0,910,2281,1873,575,1262,616,0,671,149,1343,914,404,241,284,849,878,372,4057,939,1606,552,440,329,195
01/06/2015,13,1744,1433,566,1300,2315,3350,3066,3036,0,829,457,220,74,411,1942,1457,1146,0,951,2628,1579,560,1397,658,0,673,146,1269,1158,528,273,301,743,921,435,4011,935,1803,569,503,458,218
01/06/2015,14,1469,677,423,970,1903,2759,2206,2189,0,463,253,127,28,179,1701,1309,946,0,615,2287,1383,330,836,553,0,455,128,1255,710,323,151,173,344,541,273,3990,564,1413,661,348,359,166
01/06/2015,15,1595,548,482,1203,1999,2583,2193,1975,0,663,258,144,33,189,1673,1441,1015,0,613,2247,1765,336,767,573,0,436,175,1289,649,325,149,157,210,526,252,4023,601,1307,446,373,370,165
01/06/2015,16,1608,684,876,2375,1927,2542,2017,1845,0,1652,397,135,24,238,2090,2014,1451,0,552,2677,2537,469,744,590,0,328,122,1484,650,274,273,182,274,455,209,4179,454,1442,320,285,347,152
01/06/2015,17,1929,1270,1732,4246,2192,2614,2106,1672,0,2632,636,187,41,499,3540,3754,2817,0,609,3671,3878,644,920,808,0,429,164,2407,706,284,517,302,380,785,246,4920,523,2284,567,477,486,267
01/06/2015,18,1403,784,804,1824,1882,1911,1510,947,0,903,365,151,21,252,2224,2226,1514,0,526,2681,1955,369,778,501,0,631,141,1521,401,316,285,182,234,409,274,3414,277,1427,344,404,347,168
01/06/2015,19,961,271,230,673,1457,1165,663,457,0,230,147,42,13,106,1198,1109,797,0,274,1478,876,172,724,155,0,562,108,981,259,287,71,78,81,191,223,2323,234,611,153,233,190,101
01/06/2015,20,717,189,132,259,1168,923,363,256,0,65,77,18,5,52,644,620,384,0,249,1053,624,141,503,156,0,385,77,377,81,261,48,41,58,107,190,1602,116,399,82,220,124,78
01/06/2015,21,422,185,56,141,874,678,222,182,0,61,50,23,4,26,515,645,341,0,195,731,386,84,382,144,0,327,84,253,31,191,33,52,73,85,141,1228,137,315,57,122,73,42
01/06/2015,22,314,63,42,118,632,434,144,108,0,33,38,13,4,12,476,433,269,0,167,497,258,64,310,70,0,222,35,305,250,99,32,52,38,49,74,999,68,213,52,117,76,34
01/06/2015,23,169,67,22,68,417,321,107,39,0,25,5,15,0,20,214,271,184,0,105,382,137,40,235,313,0,98,23,63,177,77,23,43,25,25,33,880,57,149,31,91,63,43
02/06/2015,0,75,32,4,31,130,131,34,28,0,8,10,4,1,1,105,108,70,0,79,179,47,6,148,51,0,23,22,39,77,21,6,9,11,14,13,249,18,49,10,53,28,16
02/06/2015,1,32,8,0,11,61,75,16,15,0,0,4,0,0,1,25,20,20,0,53,59,13,6,78,8,0,19,10,11,42,25,9,4,4,6,5,83,17,25,4,34,19,6
02/06/2015,2,24,4,3,2,47,33,8,17,0,4,1,6,0,1,13,19,18,0,18,35,13,11,54,4,0,14,4,17,38,10,2,11,1,6,8,46,7,9,4,12,2,0
02/06/2015,3,15,2,2,3,35,23,1,9,0,0,4,4,4,1,22,21,11,0,23,29,9,1,33,2,0,5,4,18,19,2,0,6,5,11,3,78,3,9,6,25,2,2
02/06/2015,4,7,9,5,9,25,27,15,20,0,4,3,2,0,0,53,43,27,0,24,43,14,4,45,15,0,5,0,50,15,11,6,7,0,20,2,98,3,9,5,9,6,3
02/06/2015,5,27,43,30,110,65,79,39,24,0,44,21,12,2,27,107,153,115,0,69,150,198,26,29,52,0,13,15,73,21,11,9,26,15,4,13,270,33,26,29,13,6,5
02/06/2015,6,63,200,201,695,142,159,102,71,0,397,98,56,5,107,469,809,586,0,118,484,723,161,97,167,0,11,43,282,58,35,71,55,70,73,13,702,65,156,110,41,27,22
02/06/2015,7,301,774,745,2417,426,532,314,232,0,1458,291,166,30,208,1255,1651,1348,0,236,1190,1811,435,146,400,0,45,100,719,163,83,179,124,171,226,43,1672,226,552,241,77,68,50
02/06/2015,8,718,1976,1760,5126,725,1034,661,552,0,3016,608,248,64,361,2458,3447,2947,0,519,2314,3738,975,240,712,0,104,158,1633,428,156,504,251,478,699,127,3423,728,1286,438,256,281,127
02/06/2015,9,618,1223,958,2806,800,1060,728,614,0,1693,304,109,19,177,1377,1729,1278,0,509,1567,2076,548,282,400,0,126,115,910,322,185,362,154,431,579,128,2461,659,928,263,265,283,175
02/06/2015,10,589,664,482,985,862,1426,1045,889,0,491,226,125,32,133,1077,979,624,0,668,1323,1335,400,386,296,0,183,168,745,346,207,149,124,245,492,124,2353,750,652,248,281,256,139
02/06/2015,11,798,536,398,784,1323,1856,1458,1423,0,423,212,78,40,134,1362,871,883,0,971,1614,1102,287,497,384,0,272,184,1300,494,390,158,137,275,433,157,2850,736,926,395,356,356,174
02/06/2015,12,1167,1304,550,1147,1810,2874,2536,2519,0,908,463,130,37,361,1654,1275,1128,0,1559,2281,1729,499,1049,520,0,565,265,909,1067,413,231,262,850,830,290,3705,1144,1026,292,403,348,187
02/06/2015,13,1399,1249,546,1084,2058,3073,2905,2837,0,884,439,166,39,351,1799,1470,1085,0,1390,2382,1639,521,1082,409,0,578,253,1833,967,578,203,267,776,988,372,3812,1003,1277,461,575,426,187
02/06/2015,14,1268,731,470,925,1808,2676,2166,2245,0,505,246,89,17,148,1490,1170,900,0,947,2095,1360,318,742,389,0,379,167,936,639,316,169,181,358,546,203,3779,574,1182,375,376,385,180
02/06/2015,15,1342,598,498,1265,1749,2460,2106,2121,0,644,287,146,28,164,1401,1331,1007,0,606,2253,1792,367,686,466,0,300,142,797,610,294,194,182,210,480,213,3726,683,1215,270,384,403,187
02/06/2015,16,1550,734,1006,2407,1780,2570,2093,1970,0,1702,463,161,33,246,2002,1926,1372,0,553,2587,2700,433,769,657,0,340,148,1153,614,239,308,151,244,528,187,4228,597,1489,385,283,349,167
02/06/2015,17,1847,1279,1628,4290,2285,2747,2249,1798,0,2655,665,265,79,477,3402,3588,2671,0,576,3531,3794,590,908,951,0,548,143,1914,880,301,485,313,416,833,253,5054,512,2249,679,448,496,229
02/06/2015,18,1513,794,832,1787,1984,2035,1812,1135,0,953,423,228,55,251,2172,2162,1534,0,482,2646,1990,356,932,653,0,553,132,1428,788,353,219,168,318,460,224,3449,349,1539,496,480,404,230
02/06/2015,19,1096,307,265,633,1740,1472,838,559,0,268,169,95,45,116,1293,1018,773,0,408,1683,909,180,767,260,0,589,82,1048,620,372,82,106,134,241,215,2566,238,885,241,376,282,163
02/06/2015,20,798,193,129,259,1503,1160,492,291,0,126,88,78,10,68,836,767,558,0,297,1200,565,129,596,193,0,396,72,365,486,303,47,54,100,155,185,1947,144,576,114,229,152,79
02/06/2015,21,657,159,74,186,1250,817,323,234,0,66,55,70,13,52,953,631,496,0,212,939,429,86,466,184,0,310,68,546,493,207,41,60,52,92,166,1653,151,511,108,150,102,49
02/06/2015,22,320,104,65,111,809,535,226,144,0,48,47,49,11,18,636,592,399,0,163,653,280,85,366,93,0,219,52,348,354,207,30,51,56,55,61,1171,114,323,64,99,71,51
02/06/2015,23,169,80,39,63,526,279,84,77,0,30,13,7,2,8,220,342,212,0,105,416,167,34,231,69,0,83,35,84,225,115,12,22,35,26,24,705,50,190,32,82,56,31
03/06/2015,0,56,24,16,36,206,112,21,22,0,11,8,3,1,2,108,90,82,0,78,162,65,14,92,21,0,34,14,40,102,48,5,5,17,9,26,214,15,77,27,51,40,15
03/06/2015,1,31,10,4,9,125,67,36,22,0,2,7,2,0,3,48,44,38,0,44,52,17,13,89,11,0,42,10,16,96,29,3,3,2,4,13,129,11,35,10,43,15,6
03/06/2015,2,13,10,4,2,42,39,6,11,0,0,1,8,0,1,13,10,19,0,21,32,16,12,66,4,0,17,3,9,31,6,1,4,0,4,11,107,7,11,1,13,6,3
03/06/2015,3,9,2,5,3,34,22,14,5,0,1,5,5,2,0,36,17,10,0,27,25,11,0,47,1,0,8,8,30,45,3,2,3,5,4,1,69,1,12,2,19,5,2
03/06/2015,4,12,5,9,7,21,37,11,22,0,8,5,2,0,1,41,40,32,0,16,29,18,3,33,12,0,5,7,35,9,8,6,11,4,8,7,96,2,8,8,19,0,0
03/06/2015,5,18,59,30,108,75,73,41,25,0,54,16,11,5,19,125,190,134,0,40,126,208,36,43,40,0,5,11,94,43,9,11,20,21,5,5,212,15,35,24,15,7,6
03/06/2015,6,63,217,176,663,123,156,79,86,0,412,88,61,11,120,459,726,559,0,95,484,707,142,70,200,0,15,30,278,48,36,69,62,95,61,18,612,68,156,165,72,28,16
03/06/2015,7,266,756,699,2209,360,455,300,221,0,1452,307,147,37,216,1223,1630,1079,0,215,1225,1819,417,143,409,0,49,68,830,135,92,207,152,182,221,55,1683,226,593,282,80,85,66
03/06/2015,8,673,1891,1605,4861,722,1041,643,542,0,2914,558,255,70,377,2481,3396,2598,0,678,2419,3379,920,312,883,0,131,261,1578,346,198,439,239,536,749,123,3394,757,1410,493,177,230,124
03/06/2015,9,694,1197,905,2799,773,1104,750,627,0,1539,331,131,13,181,1874,1735,1266,0,761,1704,2177,536,249,544,0,140,236,1640,300,177,363,173,398,581,136,2781,645,956,461,292,287,183
03/06/2015,10,675,742,384,1006,895,1482,1067,1027,0,421,238,116,25,142,1305,899,642,0,527,1407,1448,373,440,328,0,229,102,1049,368,165,173,111,296,449,123,2471,702,817,325,324,288,137
03/06/2015,11,943,607,417,805,1338,2106,1662,1719,0,502,245,129,23,175,1866,979,943,0,614,1721,1291,348,553,329,0,385,149,2101,531,214,156,140,239,502,136,3540,860,1133,893,388,290,172
03/06/2015,12,1581,1400,650,1076,2266,3251,2924,2839,0,1067,593,267,71,537,2055,1512,1141,0,1081,2480,1989,609,1347,845,0,605,138,1495,1088,504,299,273,752,933,306,4214,1251,1855,667,399,380,177
03/06/2015,13,1789,1524,612,1173,2405,3576,3341,3109,0,962,493,276,59,438,2386,1393,1236,0,996,2740,1766,529,1307,681,0,692,225,1701,1069,481,324,347,810,1004,362,4412,1074,1807,1149,476,387,216
03/06/2015,14,1566,763,472,927,2372,2993,2434,2324,0,583,262,131,34,172,1928,1330,1101,0,630,2386,1481,406,796,564,0,368,174,1210,693,385,170,163,396,598,240,4117,611,1656,630,395,309,163
03/06/2015,15,1444,664,526,1193,2192,2877,2192,2141,0,699,284,140,29,185,1842,1413,1092,0,557,2379,1901,362,690,795,0,393,138,1330,627,310,187,186,269,510,182,4277,830,1767,478,367,302,146
03/06/2015,16,1685,696,929,2292,2086,2785,2230,2138,0,1609,436,151,28,260,2243,2113,1540,0,690,2661,2729,466,815,616,0,408,133,1478,690,223,289,196,306,540,196,4746,575,1817,466,354,396,165
03/06/2015,17,1828,1183,1723,4081,2278,2938,2657,2020,0,2443,578,254,41,486,3603,3681,2840,0,916,3551,3889,644,889,929,0,534,207,2313,828,353,477,304,451,811,213,5088,621,2571,687,429,465,245
03/06/2015,18,1526,850,820,1929,2098,2245,2007,1206,0,957,322,225,41,275,2422,2290,1625,0,1021,2807,2078,334,981,734,0,618,252,1811,850,426,251,213,335,434,281,3893,390,1819,608,464,347,168
03/06/2015,19,1095,344,306,631,1958,1524,974,566,0,260,195,111,42,135,1394,1115,915,0,1044,1825,991,211,949,363,0,699,211,1060,728,496,84,117,191,289,272,2676,334,1318,368,311,233,122
03/06/2015,20,850,201,116,328,1749,1160,477,307,0,119,127,89,30,69,956,846,599,0,847,1350,610,166,681,158,0,705,173,532,599,365,49,75,92,147,240,2115,138,696,149,259,152,105
03/06/2015,21,679,165,107,182,1277,1014,363,301,0,80,76,72,14,50,971,791,462,0,549,1001,431,124,559,142,0,372,136,720,422,354,27,55,70,127,147,1787,138,623,153,152,109,66
03/06/2015,22,413,168,69,155,1021,698,254,193,0,46,51,41,5,33,839,601,398,0,274,818,363,125,447,100,0,328,61,635,385,216,32,67,89,128,72,1540,246,703,120,124,57,36
03/06/2015,23,209,69,41,53,508,410,111,93,0,46,17,31,13,18,326,435,303,0,151,490,193,75,357,42,0,198,41,126,233,113,19,34,33,74,39,1033,113,225,55,114,87,33
04/06/2015,0,70,25,6,39,213,204,58,42,0,16,5,7,4,4,126,110,70,0,71,172,86,17,207,21,0,85,19,45,108,35,10,15,16,55,7,390,35,110,18,69,41,23
04/06/2015,1,50,14,0,17,113,92,15,31,0,4,1,0,0,4,55,43,36,0,56,54,21,8,91,16,0,24,8,17,88,28,5,8,1,37,5,168,11,22,13,32,25,8
04/06/2015,2,40,12,7,21,72,57,25,17,0,5,6,7,0,0,24,13,12,0,27,43,20,14,56,6,0,12,11,17,45,21,2,6,0,70,6,118,11,15,5,25,7,6
04/06/2015,3,14,6,3,10,16,28,15,10,0,3,0,7,3,0,20,21,20,0,29,19,11,2,48,0,0,12,2,24,30,9,0,2,11,11,1,51,9,5,6,2,4,0
04/06/2015,4,5,6,5,7,33,34,5,13,0,2,10,0,0,3,40,44,35,0,34,33,15,2,36,3,0,4,7,44,23,7,4,5,5,4,11,112,6,11,5,12,7,2
04/06/2015,5,23,38,24,103,78,80,35,12,0,56,26,12,5,21,123,150,126,0,74,123,187,28,34,61,0,7,8,96,13,10,10,21,13,15,4,272,39,34,27,7,5,5
04/06/2015,6,55,203,187,626,141,148,84,60,0,418,93,50,10,99,463,731,559,0,120,458,657,163,75,175,0,21,38,313,68,16,81,59,87,71,15,700,72,159,115,46,28,23
04/06/2015,7,277,800,710,2277,388,473,304,218,0,1465,341,120,26,219,1106,1754,1056,0,303,1229,1831,422,151,343,0,71,91,785,184,109,197,121,168,248,42,1726,225,546,265,87,83,52
04/06/2015,8,669,1870,1789,5018,697,995,708,530,0,3105,593,252,65,379,2423,3552,2606,0,547,2328,3584,988,315,791,0,101,153,1761,397,189,452,279,514,706,139,3707,688,1350,511,166,224,125
04/06/2015,9,551,1234,944,2619,797,1180,782,627,0,1487,390,125,16,203,1556,1824,1206,0,607,1633,2224,630,280,531,0,117,148,1890,302,152,310,169,392,571,113,2792,594,965,328,286,298,145
04/06/2015,10,655,725,393,978,1046,1637,1156,960,0,497,273,120,19,144,1385,1216,743,0,778,1461,1331,394,381,313,0,206,191,1927,334,186,179,112,292,518,110,2780,637,799,267,303,270,163
04/06/2015,11,908,557,348,854,1273,2100,1670,1510,0,455,254,110,19,152,1376,1192,915,0,1002,1649,1170,321,503,339,0,358,265,2113,582,241,144,121,317,476,137,3350,621,1128,711,346,305,141
04/06/2015,12,1368,1451,573,1115,1846,3269,2755,2613,0,1063,653,155,55,363,2028,1485,988,0,1594,2320,1916,495,1176,472,0,721,228,1798,1065,463,196,208,789,920,278,4247,984,1364,643,443,290,187
04/06/2015,13,1238,1227,517,1186,1704,3141,3023,2914,0,880,373,98,6,295,1738,1380,949,0,1250,2348,1728,496,1087,399,0,618,210,1490,979,367,216,235,817,846,314,4182,1126,1252,341,394,326,148
04/06/2015,14,1224,597,418,1092,1498,2497,2162,2101,0,518,271,50,6,138,1593,1282,908,0,827,1957,1343,283,701,291,0,402,176,1063,772,287,137,141,361,471,148,3654,502,835,204,308,303,120
04/06/2015,15,1153,546,499,1425,1466,2301,2099,1917,0,696,247,43,9,117,1480,1545,1085,0,551,2044,1844,394,603,634,0,337,179,847,649,284,174,113,199,461,149,3676,485,857,178,334,307,152
04/06/2015,16,1337,742,1004,3008,1459,2408,2034,1680,0,1477,355,60,7,195,1949,2014,1660,0,445,2361,2569,444,612,473,0,343,146,1059,593,166,303,138,399,472,141,3923,532,1026,155,282,327,134
04/06/2015,17,1685,1152,1585,4001,2032,2613,2443,1932,0,2387,624,151,25,401,3086,3318,2453,0,555,3181,3549,564,833,922,0,393,209,1843,673,399,459,269,410,750,183,4579,527,1945,456,470,451,217
04/06/2015,18,1336,750,776,1636,1915,2362,1985,1416,0,924,316,133,21,236,2051,2115,1462,0,413,2450,2021,344,863,578,0,574,153,1576,675,438,224,221,286,451,167,3617,450,1502,407,432,330,169
04/06/2015,19,1033,403,259,604,1575,1524,1374,909,0,266,151,70,26,110,1380,1174,786,0,345,1616,969,177,743,213,0,658,134,1448,690,397,92,102,200,283,226,2421,361,1135,224,336,259,121
04/06/2015,20,819,197,122,357,1397,1170,951,623,0,127,104,61,16,67,845,848,476,0,280,1298,535,145,614,194,0,565,72,518,638,343,51,79,86,165,160,2040,165,668,108,210,146,72
04/06/2015,21,636,166,70,208,1359,848,450,314,0,77,72,60,13,42,961,726,514,0,242,1033,467,97,506,134,0,386,73,653,490,293,47,59,94,156,129,1738,121,620,123,156,122,69
04/06/2015,22,348,162,80,119,1002,687,263,180,0,53,27,32,12,20,860,575,374,0,188,744,296,80,409,96,0,354,51,725,368,170,47,72,80,93,107,1456,254,641,81,130,78,58
04/06/2015,23,223,137,45,78,550,434,140,110,0,40,22,23,7,6,336,336,245,0,122,455,230,44,300,60,0,215,22,157,262,112,18,42,23,50,37,1053,82,301,42,94,79,38
05/06/2015,0,81,44,15,36,221,205,56,51,0,5,8,5,2,6,136,131,88,0,104,214,112,38,168,26,0,101,15,57,161,54,9,8,13,20,17,499,14,105,12,51,32,13
05/06/2015,1,49,10,12,14,143,114,31,41,0,3,4,3,4,4,44,47,28,0,68,77,13,4,159,22,0,140,11,28,129,35,3,6,9,6,13,205,12,40,7,53,21,9
05/06/2015,2,32,10,3,22,98,87,14,23,0,7,2,5,0,0,25,31,23,0,27,43,26,8,121,2,0,40,6,17,95,19,1,3,7,10,10,217,3,37,4,20,9,7
05/06/2015,3,9,7,1,8,111,63,24,12,0,6,12,4,0,0,37,23,22,0,40,37,18,10,154,5,0,35,7,26,85,4,3,12,4,1,7,201,3,17,1,8,6,2
05/06/2015,4,16,10,7,17,58,71,7,12,0,3,4,3,0,3,50,57,39,0,24,49,26,11,112,7,0,24,1,41,97,8,6,6,12,12,2,186,6,15,5,14,2,1
05/06/2015,5,25,48,31,86,72,76,29,48,0,51,21,11,4,27,122,160,109,0,62,121,191,48,67,56,0,10,11,86,84,9,14,23,14,5,11,424,18,44,22,8,6,4
05/06/2015,6,80,203,175,572,139,139,76,68,0,371,88,48,8,115,401,649,511,0,141,432,648,168,71,163,0,25,42,242,51,22,68,63,96,56,13,615,34,180,81,49,29,18
05/06/2015,7,241,665,607,1869,320,410,232,207,0,1246,298,116,26,173,1068,1377,978,0,275,1090,1695,363,123,376,0,51,76,655,131,87,177,134,182,219,36,1629,190,526,214,77,64,46
05/06/2015,8,631,1673,1633,4654,743,976,747,595,0,2781,550,259,64,328,2347,3254,2527,0,517,2239,3296,1021,249,783,0,122,154,1505,287,166,428,196,532,669,132,3419,607,1426,439,171,225,120
05/06/2015,9,663,1206,870,2466,786,1231,797,780,0,1379,338,126,37,185,1511,1833,1359,0,712,1647,1949,686,298,731,0,160,235,943,270,151,331,247,394,478,120,2732,609,1045,271,257,240,172
05/06/2015,10,689,647,447,1026,968,1786,1272,1241,0,533,236,105,18,173,1451,1035,827,0,771,1587,1555,500,443,853,0,225,246,1034,407,180,145,133,301,439,155,3092,658,962,338,335,289,172
05/06/2015,11,882,674,408,842,1467,2353,1827,1889,0,460,241,208,58,215,1508,1304,887,0,1210,1910,1248,504,549,865,0,375,265,1163,544,218,152,122,285,406,321,3742,537,1299,420,389,292,172
05/06/2015,12,1684,1396,621,1209,2603,3583,3288,3027,0,1111,634,379,108,591,2345,1809,1309,0,1741,2473,2068,711,1383,1066,0,776,393,1557,1238,449,261,264,833,957,411,4689,1124,2009,696,492,382,207
05/06/2015,13,1861,1379,601,1211,2604,4021,3629,3775,0,1038,537,395,105,524,2556,2078,1433,0,1878,3056,1963,743,1447,1114,0,799,328,1544,1236,627,250,293,905,1166,425,4949,1007,2269,847,540,387,253
05/06/2015,14,1583,733,434,996,2380,3445,3147,3043,0,728,300,268,73,281,2112,1897,1253,0,1239,2705,1676,649,891,1002,0,531,254,1465,843,347,201,238,405,626,252,4656,622,1998,602,408,338,157
05/06/2015,15,1632,689,546,1200,2362,3538,2831,2819,0,714,255,221,40,216,2111,1915,1418,0,1071,2768,1870,521,736,1036,0,493,190,1235,756,379,204,202,304,519,226,4943,651,2109,531,459,357,184
05/06/2015,16,1682,780,869,2187,2295,3384,2865,2684,0,1557,402,222,50,317,2452,2480,1814,0,811,3199,2659,671,824,1166,0,445,165,1449,775,327,308,251,345,559,208,4998,563,2004,487,366,379,160
05/06/2015,17,2075,1213,1351,3184,2827,3774,3473,2849,0,1950,562,329,87,480,3734,3560,2672,0,665,3738,3393,698,1094,1272,0,718,195,2090,1127,404,406,330,501,867,263,5849,577,2783,723,567,457,259
05/06/2015,18,1734,843,645,1433,2900,3482,2810,2089,0,695,336,297,89,256,3180,2597,1841,0,543,2908,1984,376,1266,1064,0,999,162,2078,1132,533,235,245,420,528,427,4941,487,2251,527,476,301,169
05/06/2015,19,1581,473,230,505,2580,2633,1991,1492,0,230,170,252,63,173,2283,1610,1137,0,468,2018,1095,266,1382,721,0,1441,158,2178,1115,693,100,141,352,408,398,4037,426,1894,338,384,218,101
05/06/2015,20,1397,307,155,257,2470,2121,1586,1192,0,147,160,172,65,95,1573,1266,865,0,353,1777,674,207,1230,555,0,1180,104,515,1126,660,60,137,188,274,494,3186,197,1362,239,242,138,81
05/06/2015,21,1207,246,109,180,2352,1932,892,590,0,113,110,181,44,95,1834,1224,812,0,338,1489,619,167,1064,477,0,856,104,911,1051,731,63,109,159,269,404,3133,237,1329,315,166,128,66
05/06/2015,22,921,286,122,191,1904,1627,565,460,0,48,68,115,43,70,2181,998,846,0,281,1322,502,158,959,330,0,792,107,1600,840,688,79,201,117,290,281,3049,347,1525,360,107,77,44
05/06/2015,23,574,193,68,141,1518,910,345,282,0,38,35,44,6,49,1046,893,658,0,258,953,403,125,727,228,0,608,53,381,667,387,42,98,85,277,155,2334,160,783,156,97,78,47
06/06/2015,0,243,83,54,69,824,795,176,210,0,34,18,32,13,14,587,596,399,0,244,756,225,75,600,176,0,493,31,161,493,164,25,55,45,192,70,1963,86,535,108,62,50,27
06/06/2015,1,208,59,24,36,456,739,118,135,0,24,14,14,3,8,314,179,169,0,145,307,79,27,428,64,0,279,33,93,365,109,11,33,32,166,32,1247,41,375,78,47,29,13
06/06/2015,2,120,29,21,22,224,327,66,105,0,17,2,16,1,6,211,125,132,0,116,243,27,10,323,25,0,206,29,71,222,59,4,22,5,149,28,901,22,400,88,15,4,4
06/06/2015,3,51,35,9,29,180,205,71,69,0,3,11,18,1,4,119,103,70,0,101,164,25,19,303,18,0,111,5,59,219,20,12,23,14,100,9,762,20,181,78,7,7,6
06/06/2015,4,23,8,13,10,113,143,38,24,0,19,8,4,0,3,68,111,60,0,66,98,28,12,204,10,0,71,7,43,70,22,4,15,2,13,9,400,15,96,6,12,5,2
06/06/2015,5,50,19,12,14,94,115,21,31,0,10,4,0,0,5,138,105,61,0,72,107,57,18,103,23,0,11,2,78,62,8,1,18,7,9,5,355,14,75,30,2,2,3
06/06/2015,6,65,48,22,18,125,130,29,21,0,16,7,20,7,19,288,141,124,0,160,125,151,24,103,65,0,43,23,204,48,11,23,21,14,12,6,491,26,82,86,19,12,12
06/06/2015,7,133,94,48,24,291,324,81,70,0,48,20,24,9,49,526,292,179,0,275,306,323,78,70,155,0,25,78,378,62,39,23,19,60,41,12,675,46,155,137,19,19,14
06/06/2015,8,235,142,59,93,519,661,263,236,0,78,37,79,11,66,999,436,317,0,521,569,548,133,106,222,0,41,138,786,107,76,78,72,88,97,48,1291,105,311,254,17,39,27
06/06/2015,9,508,191,128,132,874,1325,650,797,0,117,58,167,30,94,1826,673,514,0,827,1043,706,164,250,673,0,138,231,1408,274,132,97,145,182,152,113,2048,143,720,410,100,111,81
06/06/2015,10,767,296,146,117,1217,2199,1418,1619,0,118,69,236,35,141,2440,919,717,0,1236,1392,890,268,445,1350,0,331,344,1966,458,239,136,210,196,189,149,2911,191,1046,626,162,109,102
06/06/2015,11,1089,387,180,143,1891,3223,2142,2420,0,127,82,284,64,191,3305,1203,1002,0,1630,1997,993,239,726,1790,0,891,385,2728,646,324,135,204,181,208,229,4008,291,1586,955,187,99,112
06/06/2015,12,1487,458,194,154,2581,3808,2578,2861,0,108,115,303,66,255,4151,1365,1168,0,1774,2360,962,268,940,2010,0,1074,533,3359,795,372,206,298,157,255,277,5026,380,2006,1376,273,129,89
06/06/2015,13,1833,431,224,142,2992,4195,3020,3354,0,129,88,387,94,263,4024,1543,1304,0,1776,2360,950,282,1069,2100,0,1010,421,3426,907,385,135,263,205,273,312,5173,515,2248,1441,327,169,87
