Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
1-Jun-13,0,,101,55,47,769,841,172,233,116,32,20,9,10,11,268,292,151,2,,,,,,,,,,
1-Jun-13,1,,72,12,40,405,583,120,102,88,11,8,2,3,4,120,98,40,3,,,,,,,,,,
1-Jun-13,2,,19,11,15,172,377,55,54,44,2,8,3,2,2,82,98,38,5,,,,,,,,,,
1-Jun-13,3,,20,6,4,132,186,22,48,13,1,9,3,0,2,36,38,14,0,,,,,,,,,,
1-Jun-13,4,,15,1,10,64,121,20,26,9,3,1,7,8,1,43,46,40,1,,,,,,,,,,
1-Jun-13,5,,9,7,4,58,117,26,35,22,11,19,3,0,2,45,43,40,5,,,,,,,,,,
1-Jun-13,6,,38,27,21,95,112,26,55,26,53,9,2,0,14,69,49,73,15,,,,,,,,,,
1-Jun-13,7,,56,33,25,134,203,87,95,91,55,30,8,4,28,127,144,82,30,,,,,,,,,,
1-Jun-13,8,,132,87,66,271,405,253,285,264,139,40,24,14,26,352,230,161,36,,,,,,,,,,
1-Jun-13,9,,197,97,63,457,795,512,611,547,137,62,46,6,77,526,383,227,35,,,,,,,,,,
1-Jun-13,10,,185,121,107,794,1349,1061,1198,992,140,102,75,32,88,806,584,292,63,,,,,,,,,,
1-Jun-13,11,,209,150,68,1267,1852,1792,1853,1328,166,117,159,76,100,1112,739,294,72,,,,,,,,,,
1-Jun-13,12,,254,191,73,1795,2448,2290,2585,1529,151,139,381,147,140,1426,892,434,124,,,,,,,,,,
1-Jun-13,13,,357,168,139,2273,2889,2696,2736,1595,205,130,733,170,207,1755,1030,419,225,,,,,,,,,,
1-Jun-13,14,,375,140,65,2364,3091,3011,2981,1590,159,111,268,156,138,1667,1132,434,207,,,,,,,,,,
1-Jun-13,15,,338,185,88,2572,3111,3121,3176,1554,129,112,287,243,151,1767,1250,495,257,,,,,,,,,,
1-Jun-13,16,,449,178,69,2596,3066,3000,2978,1408,174,135,828,351,202,1745,1240,499,210,,,,,,,,,,
1-Jun-13,17,,502,187,52,2473,2629,2295,2189,1001,126,102,221,114,158,1502,1238,513,121,,,,,,,,,,
1-Jun-13,18,,493,155,61,2486,2062,1488,1024,534,100,121,212,67,99,1263,962,422,66,,,,,,,,,,
1-Jun-13,19,,459,130,69,2276,1807,927,573,509,76,98,168,66,87,1315,820,399,58,,,,,,,,,,
1-Jun-13,20,,293,91,57,1886,1479,539,407,275,71,56,169,108,49,959,738,325,24,,,,,,,,,,
1-Jun-13,21,,182,87,40,1901,1479,361,370,270,82,66,112,55,53,863,642,290,27,,,,,,,,,,
1-Jun-13,22,,244,130,61,1499,1226,400,298,248,44,62,86,34,41,1116,556,287,26,,,,,,,,,,
1-Jun-13,23,,167,79,65,1134,1143,408,368,273,46,65,64,31,25,704,572,290,20,,,,,,,,,,
2-Jun-13,0,,88,44,37,988,772,193,285,148,20,58,34,9,30,445,441,246,28,,,,,,,,,,
2-Jun-13,1,,36,27,33,630,803,148,241,106,26,30,11,0,3,231,212,101,4,,,,,,,,,,
2-Jun-13,2,,43,11,21,337,431,132,171,96,11,25,12,3,7,248,197,65,11,,,,,,,,,,
2-Jun-13,3,,16,21,20,235,352,102,157,49,5,5,7,1,1,103,113,42,5,,,,,,,,,,
2-Jun-13,4,,13,7,3,87,183,43,63,24,9,14,0,0,2,56,80,48,0,,,,,,,,,,
2-Jun-13,5,,20,3,37,47,103,24,53,22,5,6,1,0,1,51,62,42,2,,,,,,,,,,
2-Jun-13,6,,31,15,12,69,84,18,50,24,5,5,5,1,4,57,36,23,9,,,,,,,,,,
2-Jun-13,7,,43,27,9,116,161,54,74,69,26,35,17,23,10,89,112,56,24,,,,,,,,,,
2-Jun-13,8,,97,44,23,213,295,101,163,192,40,33,28,23,41,230,253,146,63,,,,,,,,,,
2-Jun-13,9,,151,71,54,394,632,432,419,444,72,48,57,28,81,460,519,179,126,,,,,,,,,,
2-Jun-13,10,,236,117,48,804,1084,1045,901,743,100,71,108,50,100,990,669,334,189,,,,,,,,,,
2-Jun-13,11,,269,180,53,1174,1676,1576,1446,1109,112,87,241,95,183,1373,815,372,303,,,,,,,,,,
2-Jun-13,12,,308,135,54,1889,2296,2089,2216,1147,97,86,331,218,171,1741,1093,432,397,,,,,,,,,,
2-Jun-13,13,,409,173,79,2265,2826,2625,2798,1459,117,87,358,183,194,2121,1206,471,459,,,,,,,,,,
2-Jun-13,14,,332,153,67,2371,2784,2829,2708,1436,110,109,367,178,198,2046,1328,534,1078,,,,,,,,,,
2-Jun-13,15,,291,125,66,2563,3133,2893,2867,1184,138,124,687,287,208,1888,1403,607,643,,,,,,,,,,
2-Jun-13,16,,258,131,54,2152,2649,2375,2321,1033,167,158,637,156,237,1705,1247,576,434,,,,,,,,,,
2-Jun-13,17,,265,93,53,2171,2287,1784,1542,544,104,85,211,119,143,1397,1045,382,343,,,,,,,,,,
2-Jun-13,18,,366,105,58,1909,1614,1066,653,261,96,87,135,55,82,948,900,381,894,,,,,,,,,,
2-Jun-13,19,,211,66,52,1699,1078,592,363,244,87,162,519,62,112,537,588,232,69,,,,,,,,,,
2-Jun-13,20,,149,59,26,1262,925,318,302,148,62,54,124,61,27,481,548,220,21,,,,,,,,,,
2-Jun-13,21,,132,37,30,924,630,208,155,126,46,35,62,21,17,443,486,203,49,,,,,,,,,,
2-Jun-13,22,,88,31,16,725,530,194,135,78,40,35,51,11,12,303,317,152,22,,,,,,,,,,
2-Jun-13,23,,26,16,20,393,273,76,101,66,31,14,14,2,7,187,203,131,13,,,,,,,,,,
3-Jun-13,0,,18,10,13,170,152,49,35,15,6,11,7,3,3,76,90,61,8,,,,,,,,,,
3-Jun-13,1,,14,3,6,61,67,17,12,17,4,4,4,2,0,35,58,19,0,,,,,,,,,,
3-Jun-13,2,,10,5,7,28,34,8,20,10,7,0,2,0,1,21,21,13,0,,,,,,,,,,
3-Jun-13,3,,9,1,3,24,31,11,25,7,1,0,7,0,0,27,15,13,3,,,,,,,,,,
3-Jun-13,4,,13,2,9,37,23,6,4,8,4,3,3,3,1,27,13,20,3,,,,,,,,,,
3-Jun-13,5,,54,25,77,74,67,21,23,19,39,11,8,4,28,88,80,45,22,,,,,,,,,,
3-Jun-13,6,,178,125,515,133,177,74,82,80,418,68,51,11,103,279,341,174,108,,,,,,,,,,
3-Jun-13,7,,639,691,1984,294,444,250,229,334,1561,197,113,31,275,797,1005,430,227,,,,,,,,,,
3-Jun-13,8,,1310,1344,4305,602,1130,668,643,888,3002,337,244,72,547,1596,2439,1063,432,,,,,,,,,,
3-Jun-13,9,,912,780,2515,716,1212,838,714,954,1635,289,163,49,212,893,1354,463,145,,,,,,,,,,
3-Jun-13,10,,557,408,931,950,1520,1163,1066,1143,502,146,89,26,133,975,773,295,167,,,,,,,,,,
3-Jun-13,11,,549,416,858,1224,1868,1471,1470,1282,375,133,136,78,173,1063,955,295,176,,,,,,,,,,
3-Jun-13,12,,1094,650,1070,1993,2960,2615,2893,2170,1254,285,276,124,482,1364,1640,498,251,,,,,,,,,,
3-Jun-13,13,,1196,717,1294,2167,3227,3064,3389,2355,1128,298,351,182,455,1619,1735,476,347,,,,,,,,,,
3-Jun-13,14,,632,514,975,2003,2761,2388,2432,1631,625,177,143,76,153,1164,1186,362,203,,,,,,,,,,
3-Jun-13,15,,587,583,1185,2150,2827,2348,2315,1380,650,146,143,72,184,1405,1187,494,108,,,,,,,,,,
3-Jun-13,16,,676,826,2187,2165,2688,1999,1991,1175,1710,262,148,50,287,1490,1320,656,281,,,,,,,,,,
3-Jun-13,17,,1166,1528,3987,2258,2673,2140,1859,1203,3132,434,270,109,669,2213,2324,1343,433,,,,,,,,,,
3-Jun-13,18,,701,769,1816,1865,1848,1343,875,558,1262,233,200,67,382,1352,1286,678,348,,,,,,,,,,
3-Jun-13,19,,276,276,445,1653,1268,567,434,258,348,134,109,50,129,805,654,290,127,,,,,,,,,,
3-Jun-13,20,,320,128,207,1307,949,359,252,218,127,60,74,35,70,545,550,183,69,,,,,,,,,,
3-Jun-13,21,,187,67,123,989,742,267,182,174,75,65,29,10,45,500,415,152,29,,,,,,,,,,
3-Jun-13,22,,140,63,73,723,483,180,118,117,58,33,38,14,28,296,266,145,20,,,,,,,,,,
3-Jun-13,23,,72,50,24,390,249,88,78,46,28,20,9,7,9,114,173,130,20,,,,,,,,,,
4-Jun-13,0,,36,13,28,167,114,64,46,30,9,12,6,3,7,59,84,38,10,,,,,,,,,,
4-Jun-13,1,,23,4,4,45,50,24,25,14,6,4,2,1,2,27,40,20,0,,,,,,,,,,
4-Jun-13,2,,6,6,3,19,36,18,5,4,7,2,12,2,1,19,24,15,0,,,,,,,,,,
4-Jun-13,3,,5,1,4,15,40,15,15,8,0,1,1,0,1,28,5,9,6,,,,,,,,,,
4-Jun-13,4,,5,1,10,11,31,12,10,6,1,5,5,5,4,24,29,34,4,,,,,,,,,,
4-Jun-13,5,,61,26,80,87,69,33,42,20,33,16,10,7,25,91,80,43,21,,,,,,,,,,
4-Jun-13,6,,229,175,552,167,169,48,121,90,475,74,50,12,127,303,364,178,87,,,,,,,,,,
4-Jun-13,7,,620,671,2171,292,425,315,242,337,1589,210,128,58,354,793,1087,467,277,,,,,,,,,,
4-Jun-13,8,,1607,1689,5223,696,1013,760,619,901,3143,380,263,93,618,1649,2516,1096,436,,,,,,,,,,
4-Jun-13,9,,968,945,2477,772,1102,744,670,865,1618,260,169,47,250,1022,1189,416,166,,,,,,,,,,
4-Jun-13,10,,513,499,948,878,1378,1016,968,944,537,160,123,37,126,848,712,263,149,,,,,,,,,,
4-Jun-13,11,,565,445,771,1277,1799,1428,1484,1178,421,166,134,59,143,910,835,320,202,,,,,,,,,,
4-Jun-13,12,,1240,696,1051,1943,2832,2542,2600,2063,1323,323,257,130,573,1261,1710,468,358,,,,,,,,,,
4-Jun-13,13,,1205,725,1315,2149,3229,3118,3281,2406,1224,312,325,180,500,1228,1755,447,268,,,,,,,,,,
4-Jun-13,14,,693,491,898,2068,2773,2269,2308,1672,643,147,190,113,174,1087,1167,485,184,,,,,,,,,,
4-Jun-13,15,,505,599,1118,1957,2550,2113,2187,1353,732,139,160,65,155,1301,1085,470,136,,,,,,,,,,
4-Jun-13,16,,657,892,2286,2003,2648,2165,2111,1125,2058,250,142,81,284,1408,1214,632,178,,,,,,,,,,
4-Jun-13,17,,1146,1597,3944,2254,2880,2432,2039,1144,2730,351,247,80,695,2279,2252,1207,444,,,,,,,,,,
4-Jun-13,18,,662,727,1676,2153,2209,1955,1086,677,1134,217,212,75,485,1644,1376,771,356,,,,,,,,,,
4-Jun-13,19,,311,267,532,1927,1484,1107,616,280,345,106,98,38,132,923,717,341,207,,,,,,,,,,
4-Jun-13,20,,242,111,256,1617,1067,768,414,237,150,65,111,37,66,649,581,255,50,,,,,,,,,,
4-Jun-13,21,,166,112,148,1125,829,470,332,206,97,72,72,43,53,638,473,190,53,,,,,,,,,,
4-Jun-13,22,,118,49,68,929,643,344,240,114,43,28,31,15,24,544,384,169,54,,,,,,,,,,
4-Jun-13,23,,39,36,48,428,311,93,113,54,44,9,9,3,20,169,242,128,22,,,,,,,,,,
5-Jun-13,0,,26,10,33,193,134,60,64,21,17,2,6,5,11,79,92,40,19,,,,,,,,,,
5-Jun-13,1,,37,4,7,99,78,43,22,26,6,3,1,2,1,35,30,17,10,,,,,,,,,,
5-Jun-13,2,,13,3,3,55,43,15,4,7,2,5,6,4,4,14,19,11,20,,,,,,,,,,
5-Jun-13,3,,5,2,6,44,35,9,8,7,4,0,3,0,1,32,14,6,0,,,,,,,,,,
5-Jun-13,4,,16,1,2,22,30,32,8,7,3,7,1,1,1,50,31,32,3,,,,,,,,,,
5-Jun-13,5,,53,19,93,67,66,19,23,26,45,17,13,8,28,67,96,63,24,,,,,,,,,,
5-Jun-13,6,,221,180,570,171,181,85,104,101,445,70,41,9,112,272,402,208,123,,,,,,,,,,
5-Jun-13,7,,650,671,2095,335,495,289,232,404,1477,179,154,48,301,833,1102,481,262,,,,,,,,,,
5-Jun-13,8,,1641,1640,5326,692,1070,743,583,965,3165,356,252,86,663,1662,2402,1076,457,,,,,,,,,,
5-Jun-13,9,,938,907,2730,783,1156,826,668,937,1490,239,166,37,245,959,1189,390,165,,,,,,,,,,
5-Jun-13,10,,581,465,836,904,1504,1225,1027,1132,562,122,86,43,136,938,734,258,110,,,,,,,,,,
5-Jun-13,11,,509,471,768,1237,2042,1639,1489,1332,464,150,119,61,133,1294,853,322,199,,,,,,,,,,
5-Jun-13,12,,1206,704,1108,2123,3029,2951,2938,2372,1445,370,221,89,483,1660,1713,493,353,,,,,,,,,,
5-Jun-13,13,,1283,679,1346,2272,3453,3515,3683,2699,1296,290,272,128,422,1541,1727,610,304,,,,,,,,,,
5-Jun-13,14,,639,510,1027,2035,2848,2493,2380,1668,650,174,103,46,182,1279,1226,418,183,,,,,,,,,,
5-Jun-13,15,,566,479,1087,2014,2677,2254,2245,1468,740,155,137,73,168,1593,1156,523,120,,,,,,,,,,
5-Jun-13,16,,622,815,2300,2060,2784,2258,2188,1256,1650,249,104,45,279,1742,1304,614,172,,,,,,,,,,
5-Jun-13,17,,1078,1467,3810,2304,2783,2548,2233,1129,2937,398,201,83,628,2256,2235,1245,361,,,,,,,,,,
5-Jun-13,18,,689,763,1708,2138,2216,1883,1238,619,1169,245,121,49,411,1666,1399,718,370,,,,,,,,,,
5-Jun-13,19,,339,265,522,1783,1344,1166,579,317,367,103,110,50,161,794,726,369,107,,,,,,,,,,
5-Jun-13,20,,229,121,240,1329,1029,653,398,224,126,56,61,31,54,603,538,199,55,,,,,,,,,,
5-Jun-13,21,,136,98,150,1119,816,384,307,191,80,57,42,25,37,626,468,191,54,,,,,,,,,,
5-Jun-13,22,,160,67,90,865,634,297,190,137,45,45,32,12,29,476,345,206,53,,,,,,,,,,
5-Jun-13,23,,86,31,48,356,272,113,83,70,28,21,13,3,11,230,164,116,12,,,,,,,,,,
6-Jun-13,0,,34,21,33,159,142,56,41,23,6,5,6,5,3,77,84,39,6,,,,,,,,,,
6-Jun-13,1,,18,8,15,94,58,29,46,5,2,11,8,0,1,28,47,17,5,,,,,,,,,,
6-Jun-13,2,,2,3,5,42,57,13,17,5,2,0,0,0,3,31,23,11,1,,,,,,,,,,
6-Jun-13,3,,8,2,4,23,38,8,13,4,1,3,5,3,0,23,20,17,2,,,,,,,,,,
6-Jun-13,4,,9,3,0,5,28,34,7,16,1,0,5,3,1,29,21,30,4,,,,,,,,,,
6-Jun-13,5,,53,19,93,60,68,18,17,18,42,16,11,7,21,75,78,49,18,,,,,,,,,,
6-Jun-13,6,,210,171,581,164,204,76,96,101,419,89,39,8,98,298,409,189,114,,,,,,,,,,
6-Jun-13,7,,651,653,2196,327,446,249,208,406,1569,214,157,45,272,787,1016,429,207,,,,,,,,,,
6-Jun-13,8,,1615,1687,5396,720,961,774,592,898,3237,353,244,69,503,1578,2458,1029,373,,,,,,,,,,
6-Jun-13,9,,932,841,2440,768,1016,780,658,902,1506,272,135,32,213,962,1276,512,154,,,,,,,,,,
6-Jun-13,10,,548,429,961,920,1411,1148,992,1136,575,171,88,29,114,1009,763,332,200,,,,,,,,,,
6-Jun-13,11,,557,444,725,1347,1934,1675,1491,1361,518,152,109,51,144,1061,986,380,198,,,,,,,,,,
6-Jun-13,12,,1243,642,1033,2320,3047,3000,2865,2351,1401,386,268,131,661,1540,1717,510,387,,,,,,,,,,
6-Jun-13,13,,1375,754,1255,2596,3581,3608,3804,2819,1210,318,297,145,561,1467,1818,515,366,,,,,,,,,,
6-Jun-13,14,,726,513,927,2289,2986,2506,2687,1863,660,171,144,63,215,1424,1218,451,167,,,,,,,,,,
6-Jun-13,15,,609,496,1149,2047,2819,2333,2393,1498,705,137,153,75,193,1396,1074,544,177,,,,,,,,,,
6-Jun-13,16,,713,841,2106,2100,2874,2363,2344,1323,1674,240,176,62,321,1517,1293,577,181,,,,,,,,,,
6-Jun-13,17,,1158,1419,3734,2454,3118,2708,2370,1339,2901,419,204,84,593,2373,2345,1244,380,,,,,,,,,,
6-Jun-13,18,,673,663,1567,2407,2626,2305,1866,816,1214,281,194,89,361,1747,1476,701,266,,,,,,,,,,
6-Jun-13,19,,447,288,567,2012,1699,1377,1013,443,350,136,130,48,151,1225,823,376,120,,,,,,,,,,
6-Jun-13,20,,304,117,319,1849,1426,964,615,275,172,106,78,31,55,641,611,244,42,,,,,,,,,,
6-Jun-13,21,,156,76,162,1379,1219,442,328,195,114,70,60,24,39,667,515,206,44,,,,,,,,,,
6-Jun-13,22,,174,79,87,1053,935,351,255,187,78,41,83,34,29,1106,457,217,43,,,,,,,,,,
6-Jun-13,23,,102,55,43,620,795,167,114,101,33,25,33,11,14,326,342,150,39,,,,,,,,,,
7-Jun-13,0,,44,15,30,364,428,74,50,46,14,10,11,4,19,127,137,48,10,,,,,,,,,,
7-Jun-13,1,,26,3,22,151,396,44,17,19,14,3,5,8,3,52,60,20,8,,,,,,,,,,
7-Jun-13,2,,6,4,8,101,88,27,32,16,11,7,3,2,2,23,20,13,14,,,,,,,,,,
7-Jun-13,3,,20,2,3,70,104,12,31,5,1,0,9,8,1,55,19,3,0,,,,,,,,,,
7-Jun-13,4,,18,3,6,28,58,18,19,14,7,2,3,7,0,45,24,33,6,,,,,,,,,,
7-Jun-13,5,,54,20,84,50,82,13,33,15,36,16,2,0,18,79,71,52,3,,,,,,,,,,
7-Jun-13,6,,163,142,476,157,158,77,81,91,395,62,30,7,73,233,373,169,58,,,,,,,,,,
7-Jun-13,7,,567,585,1929,256,431,280,216,349,1399,180,90,26,198,674,933,354,135,,,,,,,,,,
7-Jun-13,8,,1410,1571,4992,653,957,760,580,927,2769,324,205,53,430,1424,2185,916,308,,,,,,,,,,
7-Jun-13,9,,986,927,2566,733,1186,880,819,1057,1531,264,119,21,201,1090,1309,446,189,,,,,,,,,,
7-Jun-13,10,,603,461,994,951,1679,1260,1303,1255,616,143,117,59,113,1131,814,294,104,,,,,,,,,,
7-Jun-13,11,,581,427,742,1253,2219,1895,1804,1447,532,148,112,47,142,1188,1015,370,222,,,,,,,,,,
7-Jun-13,12,,1265,678,1023,2295,3187,3617,3208,2445,1471,482,313,148,517,1633,1648,471,292,,,,,,,,,,
7-Jun-13,13,,1335,763,1147,2495,3506,3841,4002,2636,1255,358,456,223,468,1654,1893,591,288,,,,,,,,,,
7-Jun-13,14,,693,479,895,2249,3128,2779,3075,2016,684,148,187,94,223,1548,1468,545,199,,,,,,,,,,
7-Jun-13,15,,605,554,1123,2201,3225,2845,3195,1845,737,188,174,68,204,1608,1382,557,208,,,,,,,,,,
7-Jun-13,16,,713,946,1969,2399,3540,2879,3178,1700,1742,312,177,98,362,1917,1702,798,352,,,,,,,,,,
7-Jun-13,17,,1213,1168,3115,2893,3516,3363,3248,1660,2388,392,230,84,507,2856,2386,1275,976,,,,,,,,,,
7-Jun-13,18,,775,683,1253,2804,3580,2991,2494,1269,831,177,164,72,304,2300,1650,785,2811,,,,,,,,,,
7-Jun-13,19,,517,357,469,2502,3206,2158,1635,783,329,89,153,56,154,2010,1253,660,3697,,,,,,,,,,
7-Jun-13,20,,313,164,203,2270,2174,1434,1235,427,136,76,113,33,75,994,812,366,205,,,,,,,,,,
7-Jun-13,21,,202,94,142,1991,1680,860,652,269,104,80,101,57,49,944,747,319,221,,,,,,,,,,
7-Jun-13,22,,479,202,86,1735,1372,490,466,287,85,60,76,17,26,2024,794,400,4878,,,,,,,,,,
7-Jun-13,23,,357,222,103,1500,1630,474,452,320,99,46,80,17,56,1259,692,388,1355,,,,,,,,,,
8-Jun-13,0,,132,86,49,896,827,275,256,122,20,25,33,12,21,418,413,285,96,,,,,,,,,,
8-Jun-13,1,,50,32,15,487,402,106,153,84,9,13,20,3,11,203,187,64,25,,,,,,,,,,
8-Jun-13,2,,24,28,9,278,267,78,101,55,11,14,10,6,2,131,168,97,45,,,,,,,,,,
8-Jun-13,3,,14,20,9,174,178,73,50,30,8,18,10,1,2,85,61,24,35,,,,,,,,,,
8-Jun-13,4,,9,1,10,67,113,39,46,12,8,8,8,5,4,60,47,35,8,,,,,,,,,,
8-Jun-13,5,,18,3,2,77,119,30,30,19,9,6,8,7,2,59,46,45,17,,,,,,,,,,
8-Jun-13,6,,38,31,26,79,83,44,39,33,18,12,15,4,10,48,44,64,17,,,,,,,,,,
8-Jun-13,7,,48,31,19,144,157,79,84,69,55,38,22,11,53,104,101,88,70,,,,,,,,,,
8-Jun-13,8,,148,69,62,274,373,248,221,296,68,36,50,40,72,244,231,136,96,,,,,,,,,,
8-Jun-13,9,,184,114,70,539,790,604,692,635,103,54,123,84,119,545,519,266,118,,,,,,,,,,
8-Jun-13,10,,290,155,70,932,1395,1336,1499,983,126,92,204,78,155,941,829,317,308,,,,,,,,,,
8-Jun-13,11,,291,141,86,1454,2361,2152,2349,1474,103,70,230,120,187,1497,1140,457,308,,,,,,,,,,
8-Jun-13,12,,334,209,88,2288,2910,2849,3104,1696,147,99,296,176,222,1965,1361,484,571,,,,,,,,,,
8-Jun-13,13,,473,254,139,2807,3482,3306,3403,1923,115,83,410,215,218,2402,1511,653,801,,,,,,,,,,
8-Jun-13,14,,380,175,105,2807,3424,3519,3736,1829,132,112,470,245,216,2078,1521,690,637,,,,,,,,,,
8-Jun-13,15,,361,163,75,2832,3760,3656,3998,1911,107,88,389,231,255,2301,1783,761,692,,,,,,,,,,
8-Jun-13,16,,429,196,74,2512,3501,3629,3997,1666,141,98,375,251,214,2687,1749,744,882,,,,,,,,,,
8-Jun-13,17,,508,179,50,2671,2924,2623,2581,1072,141,81,351,159,186,1996,1391,693,303,,,,,,,,,,
8-Jun-13,18,,478,132,44,2478,2295,1749,1197,571,142,86,270,115,95,1833,1371,589,131,,,,,,,,,,
8-Jun-13,19,,476,137,34,2302,1877,1015,619,428,113,167,331,138,59,2000,1048,407,83,,,,,,,,,,
8-Jun-13,20,,380,81,62,2049,1485,747,570,308,70,136,279,109,40,1222,933,353,78,,,,,,,,,,
8-Jun-13,21,,258,74,66,1818,1379,509,452,268,47,93,191,74,40,1115,783,337,21,,,,,,,,,,
8-Jun-13,22,,288,103,61,1515,1548,360,385,290,42,60,137,23,23,1725,796,334,32,,,,,,,,,,
8-Jun-13,23,,190,62,52,1239,1259,301,279,239,52,45,53,23,32,885,557,302,37,,,,,,,,,,
9-Jun-13,0,,98,45,39,809,1095,193,258,115,20,58,47,16,13,418,409,240,26,,,,,,,,,,
9-Jun-13,1,,51,25,19,439,934,171,170,111,31,288,74,5,8,202,204,91,21,,,,,,,,,,
9-Jun-13,2,,31,12,18,262,748,106,102,83,11,33,11,5,6,149,165,83,2,,,,,,,,,,
9-Jun-13,3,,17,21,13,150,634,69,111,40,3,14,13,3,3,87,103,70,5,,,,,,,,,,
9-Jun-13,4,,14,4,9,79,565,49,86,38,4,5,1,1,3,42,71,32,8,,,,,,,,,,
9-Jun-13,5,,17,1,8,82,483,40,59,36,4,6,6,6,0,56,33,25,3,,,,,,,,,,
9-Jun-13,6,,15,6,11,57,225,49,56,32,9,8,15,8,9,49,40,25,21,,,,,,,,,,
9-Jun-13,7,,40,27,17,107,147,49,65,69,26,25,33,11,23,79,67,57,34,,,,,,,,,,
9-Jun-13,8,,70,62,34,223,251,115,160,196,55,45,73,34,96,213,232,124,96,,,,,,,,,,
9-Jun-13,9,,137,108,45,535,634,436,420,498,81,77,133,67,129,571,532,222,170,,,,,,,,,,
9-Jun-13,10,,191,125,65,924,1276,1114,1147,896,117,85,283,152,185,1352,914,386,278,,,,,,,,,,
9-Jun-13,11,,309,147,68,1321,2089,1915,2175,1351,101,59,309,204,213,1954,1173,473,367,,,,,,,,,,
9-Jun-13,12,,317,139,50,2023,2676,2798,2687,1627,117,113,473,377,210,2244,1396,530,501,,,,,,,,,,
9-Jun-13,13,,297,173,67,2570,3219,3217,3166,1700,126,79,641,454,237,2627,1688,550,528,,,,,,,,,,
9-Jun-13,14,,408,222,66,2752,3284,3607,3474,1806,140,98,757,447,296,2887,1794,711,662,,,,,,,,,,
9-Jun-13,15,,366,158,100,2570,3312,3413,3803,1740,191,96,807,383,290,2440,1829,769,659,,,,,,,,,,
9-Jun-13,16,,327,156,49,2479,3175,3187,3238,1305,161,107,743,311,254,2191,1609,679,574,,,,,,,,,,
9-Jun-13,17,,380,171,48,2425,2438,2261,2073,676,116,101,348,211,156,1800,1423,638,659,,,,,,,,,,
9-Jun-13,18,,412,98,56,2176,1831,1399,816,350,91,68,183,91,89,1248,1178,526,197,,,,,,,,,,
9-Jun-13,19,,345,94,64,2122,1466,1136,618,347,158,193,564,134,153,1349,917,364,66,,,,,,,,,,
9-Jun-13,20,,279,91,36,1774,1149,466,355,214,63,92,148,67,43,891,835,351,736,,,,,,,,,,
9-Jun-13,21,,170,88,50,1438,1102,358,278,222,56,91,153,74,43,782,709,324,137,,,,,,,,,,
9-Jun-13,22,,124,30,21,1097,827,254,198,164,43,50,88,31,21,958,606,246,14,,,,,,,,,,
9-Jun-13,23,,81,36,34,860,618,182,140,103,43,46,45,18,34,553,457,258,17,,,,,,,,,,
10-Jun-13,0,,43,17,40,446,331,102,97,61,19,23,17,12,17,212,233,131,13,,,,,,,,,,
10-Jun-13,1,,19,3,20,180,212,43,50,38,16,15,23,11,6,116,210,69,9,,,,,,,,,,
10-Jun-13,2,,17,3,9,144,131,41,39,22,12,12,6,0,2,68,70,44,1,,,,,,,,,,
10-Jun-13,3,,20,3,13,149,135,46,40,27,7,3,2,0,4,55,60,38,1,,,,,,,,,,
10-Jun-13,4,,7,1,7,83,101,38,16,19,6,1,15,1,2,41,64,47,1,,,,,,,,,,
10-Jun-13,5,,20,6,5,48,64,33,17,24,13,5,7,3,7,48,45,59,6,,,,,,,,,,
10-Jun-13,6,,30,11,5,55,77,39,28,41,14,11,4,0,9,47,42,48,6,,,,,,,,,,
10-Jun-13,7,,50,40,17,117,127,52,46,63,53,10,23,12,45,97,137,61,35,,,,,,,,,,
10-Jun-13,8,,87,61,33,190,261,169,139,155,108,22,51,29,58,191,237,109,101,,,,,,,,,,
10-Jun-13,9,,154,116,43,470,668,482,451,409,95,49,144,56,113,485,529,200,121,,,,,,,,,,
10-Jun-13,10,,203,107,48,813,1270,1151,1228,919,101,57,160,80,181,989,847,327,299,,,,,,,,,,
10-Jun-13,11,,205,128,59,1426,2041,1900,1940,1296,132,61,239,162,196,1535,1044,422,571,,,,,,,,,,
10-Jun-13,12,,326,163,58,1881,2594,2285,2536,1307,144,64,374,260,207,1862,1300,480,1043,,,,,,,,,,
10-Jun-13,13,,231,178,69,2359,3109,2720,2803,1480,136,109,429,261,280,2147,1315,563,1844,,,,,,,,,,
10-Jun-13,14,,286,145,49,2409,3051,2991,3065,1309,113,56,483,306,252,2222,1465,671,2263,,,,,,,,,,
10-Jun-13,15,,212,120,67,2469,2909,2984,2902,1176,126,75,344,191,230,1859,1528,614,775,,,,,,,,,,
10-Jun-13,16,,188,94,61,2181,2495,2523,2538,929,160,76,239,191,229,1667,1149,591,323,,,,,,,,,,
10-Jun-13,17,,207,83,75,2117,2022,1691,1519,412,151,85,194,111,150,1404,1076,532,728,,,,,,,,,,
