Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
26/01/2015,6,1,14,8,16,75,81,0,42,0,7,6,32,10,15,59,62,87,0,38,147,160,36,74,43,12,18,11,65,216,17,16,24,9
26/01/2015,7,0,89,28,23,172,169,0,52,0,25,12,57,27,44,113,154,96,0,68,297,286,72,101,102,47,23,14,127,262,17,17,21,31
26/01/2015,8,2,98,94,44,315,471,0,173,0,66,36,97,39,55,504,300,139,0,132,457,389,84,125,140,57,33,15,402,119,31,37,62,46
26/01/2015,9,3,180,154,45,824,2114,0,685,0,79,39,143,132,116,1351,552,215,0,225,1036,472,212,229,226,212,92,64,1377,229,44,90,97,75
26/01/2015,10,23,238,158,91,1664,4240,0,1244,0,89,73,330,133,149,2723,1083,441,0,347,1887,727,199,429,318,449,190,88,2408,547,91,127,220,119
26/01/2015,11,22,257,113,63,2213,4000,0,1648,0,136,60,834,442,160,3962,1514,532,0,382,2293,731,261,718,585,706,361,84,2638,638,142,120,249,99
26/01/2015,12,44,343,162,104,2310,4498,0,2513,0,156,89,1806,1299,215,4201,1772,570,0,445,2879,800,232,1055,845,1024,800,77,4362,801,268,141,367,57
26/01/2015,13,16,305,198,73,2474,3711,0,2574,0,134,61,2537,2445,221,3781,1428,558,0,481,2591,720,192,1056,1059,1369,774,124,3964,915,413,128,421,70
26/01/2015,14,27,304,143,94,2362,3628,0,2840,0,128,128,2918,2496,290,3529,1638,579,0,462,2775,669,164,969,1182,1199,693,85,3840,887,651,101,358,101
26/01/2015,15,35,331,147,91,2383,3615,0,2705,0,167,75,3150,2713,299,3809,1700,760,0,384,2719,669,213,843,1292,1125,505,112,4062,776,630,125,429,81
26/01/2015,16,49,297,97,77,2114,3362,0,2670,0,137,94,3210,2453,297,3391,1641,706,0,320,2690,790,186,940,1410,1013,445,96,-1,879,691,111,384,99
26/01/2015,17,23,-1,103,101,1943,3057,0,1934,-1,143,98,3173,2525,294,2566,1491,641,0,338,2420,779,-1,818,1102,991,437,110,1854,811,566,114,362,76
26/01/2015,18,28,234,68,72,2210,2405,0,1190,0,132,125,3142,943,222,1746,1231,559,0,337,2236,705,170,919,967,1135,617,108,872,751,722,123,324,110
26/01/2015,19,17,181,73,63,1816,1864,0,568,0,168,161,3383,3414,233,1406,985,448,0,317,1892,587,149,826,656,947,600,85,584,753,827,80,194,113
26/01/2015,20,20,162,62,52,1505,1512,0,378,0,229,209,3846,3422,249,1294,950,383,0,238,1690,545,195,699,705,788,542,83,475,594,807,71,152,47
26/01/2015,21,4,122,44,94,1149,1178,0,257,0,508,628,3805,3144,457,1608,918,381,0,224,1231,473,168,692,1168,553,369,78,444,543,712,51,88,51
26/01/2015,22,3,105,31,136,1231,992,0,241,0,503,438,2497,1362,242,887,748,355,0,238,1259,705,200,538,618,407,259,89,328,654,451,44,65,48
26/01/2015,23,5,47,20,49,614,538,0,173,0,50,56,684,67,35,409,423,292,0,132,677,204,74,246,164,193,138,37,210,264,287,26,54,37
27/01/2015,0,1,40,29,30,247,360,0,94,0,22,29,74,58,9,258,197,87,0,114,426,77,51,216,44,135,65,24,101,136,87,52,116,18
27/01/2015,1,0,16,10,24,135,103,0,37,0,8,7,48,14,7,60,112,40,0,93,127,19,24,137,33,90,41,10,30,124,30,4,8,2
27/01/2015,2,0,10,10,11,29,50,0,34,0,1,4,29,12,1,48,31,23,0,47,35,5,7,64,7,64,23,5,24,58,12,0,5,7
27/01/2015,3,1,5,4,8,38,40,0,11,0,3,0,26,17,1,31,25,7,0,40,45,12,3,58,7,32,19,3,25,34,6,3,6,6
27/01/2015,4,0,6,3,6,22,34,0,8,0,5,5,6,0,1,33,27,35,0,30,39,18,9,48,8,9,7,1,38,47,7,7,2,9
27/01/2015,5,0,39,27,88,60,59,0,32,0,38,12,10,9,21,82,91,83,0,47,135,139,27,19,40,10,5,10,129,20,4,12,12,12
27/01/2015,6,4,175,157,508,109,157,0,71,0,259,60,69,16,83,319,310,168,0,103,480,566,135,62,189,17,27,33,313,49,23,60,39,69
27/01/2015,7,3,673,682,1959,305,392,0,196,0,1092,282,213,48,236,758,993,517,0,258,1189,1530,363,101,420,81,36,78,713,109,84,180,121,172
27/01/2015,8,17,1830,1818,4907,825,1012,0,508,0,2686,481,323,66,412,1556,2406,1226,0,503,2519,3407,861,274,722,273,135,147,1504,259,177,399,230,496
27/01/2015,9,8,1156,842,2347,752,1292,0,737,0,1216,260,201,29,179,969,1442,492,0,666,1888,1992,574,303,392,229,124,141,1134,274,188,278,174,379
27/01/2015,10,6,733,510,923,1061,1909,0,1199,0,403,178,204,43,164,1108,1045,424,0,720,1978,1396,391,349,366,389,136,162,966,390,226,226,194,337
27/01/2015,11,9,625,423,762,1490,2497,0,1933,0,355,195,229,42,162,1343,1166,405,0,1014,2215,1231,377,524,441,472,0,217,1122,542,250,162,148,269
27/01/2015,12,35,1467,596,1017,2201,3536,0,3209,0,903,336,310,96,528,1669,1853,577,0,1607,2808,1961,647,1165,641,1006,0,284,1488,1007,370,232,283,816
27/01/2015,13,23,1475,584,1254,2470,4091,0,3515,0,845,380,398,94,429,1865,1884,538,0,1513,3078,1863,638,1209,655,1063,0,254,1535,1013,445,264,322,825
27/01/2015,14,39,725,470,879,2329,3373,0,2826,0,427,218,200,50,210,1758,1313,508,0,1064,2711,1323,451,882,627,816,0,211,1314,725,397,178,198,305
27/01/2015,15,27,626,488,1126,2132,3413,0,2537,0,525,178,177,47,177,1715,1204,559,0,787,2769,1633,414,686,666,836,0,201,1309,693,409,162,174,235
27/01/2015,16,49,680,886,2182,2152,3043,0,2312,0,1274,363,229,51,268,1758,1543,832,0,612,3063,2475,543,789,646,763,0,126,1398,581,280,295,260,234
27/01/2015,17,39,1273,1705,3924,2195,3276,0,2149,0,2350,536,311,88,512,2699,2522,1580,0,585,4036,3641,791,937,1113,777,0,187,1982,745,360,431,404,345
27/01/2015,18,22,694,725,1636,1946,2343,0,1337,0,881,299,275,44,343,1641,1583,932,0,487,2939,1973,413,990,670,881,0,135,1176,674,377,239,265,253
27/01/2015,19,15,273,255,467,1656,1627,0,664,0,243,120,181,36,142,1080,883,474,0,353,2084,855,199,701,346,781,570,94,654,507,453,104,140,123
27/01/2015,20,15,203,113,251,1234,1037,0,322,0,115,90,156,41,72,744,614,335,0,281,1378,458,121,551,246,630,387,78,473,418,557,70,93,54
27/01/2015,21,4,171,82,177,1314,920,0,250,0,80,55,119,24,55,631,584,272,0,233,1232,439,134,437,173,520,327,61,272,372,429,86,167,68
27/01/2015,22,3,161,62,96,829,805,0,156,0,63,36,76,21,35,646,607,286,0,184,1275,310,139,485,210,359,258,48,257,304,343,111,227,95
27/01/2015,23,1,84,47,63,500,424,0,97,0,36,11,28,4,13,276,268,145,0,128,550,166,49,211,94,159,99,33,88,187,217,39,58,28
28/01/2015,0,0,29,13,28,176,155,0,50,0,10,2,10,8,12,119,125,76,0,94,234,77,37,136,44,71,29,21,63,96,118,16,35,7
28/01/2015,1,0,11,12,21,86,56,0,21,0,4,5,9,5,1,34,48,26,0,22,50,12,11,105,10,57,28,15,24,42,17,2,9,6
28/01/2015,2,1,7,8,4,48,29,0,11,0,6,3,2,0,0,21,43,29,0,39,47,14,14,36,8,23,11,6,14,28,12,1,9,9
28/01/2015,3,0,8,0,2,31,21,0,6,0,0,3,23,3,1,32,10,6,0,27,56,5,2,39,7,16,9,1,30,12,12,3,3,3
28/01/2015,4,1,13,4,3,29,24,0,28,0,9,5,1,0,0,32,13,29,0,16,30,13,0,35,14,8,9,2,40,35,16,5,6,8
28/01/2015,5,0,37,17,76,62,54,0,16,0,39,14,14,6,26,85,108,74,0,43,138,144,37,20,45,8,8,8,121,17,7,21,23,32
28/01/2015,6,2,207,151,608,148,180,0,76,0,346,93,75,9,121,337,447,257,0,77,518,684,146,94,230,33,22,13,370,56,27,74,63,84
28/01/2015,7,3,780,761,2166,383,475,0,219,0,1230,274,203,41,258,843,1136,571,0,201,1301,1779,434,139,519,78,50,82,869,87,66,200,122,196
28/01/2015,8,17,1920,1728,4914,890,1087,0,604,0,2579,521,321,58,453,1607,2436,1284,0,413,2481,3370,886,309,744,218,142,127,1898,233,189,371,265,507
28/01/2015,9,4,1105,828,2323,775,1251,0,816,0,1131,298,179,29,178,1039,1249,523,0,459,1774,1838,568,332,371,207,145,105,1096,265,196,308,233,435
28/01/2015,10,8,708,487,926,1154,1874,0,1258,0,359,239,188,24,151,1387,955,384,0,585,1967,1479,428,400,406,303,82,141,1191,404,220,244,270,311
28/01/2015,11,10,686,415,726,1035,2686,0,1941,0,349,263,239,78,184,1552,1119,402,0,675,2068,1290,502,539,520,598,0,147,1423,493,301,193,204,391
28/01/2015,12,37,1553,617,1198,2421,3924,0,3244,0,960,503,361,115,574,2053,1961,652,0,1069,2869,2022,724,1166,785,1099,0,188,1902,960,347,285,350,808
28/01/2015,13,43,1550,670,1304,2660,4148,0,3743,0,870,341,431,138,534,2104,2126,589,0,1129,3096,1872,702,1189,744,1141,0,178,1925,1083,481,253,343,850
28/01/2015,14,32,793,447,891,2318,3473,0,2938,0,493,230,294,121,180,1980,1454,478,0,752,2700,1421,500,815,664,920,0,196,1844,633,378,169,253,433
28/01/2015,15,31,661,524,1181,2286,3495,0,2715,0,642,216,252,64,232,1955,1348,573,0,693,2916,1704,497,797,666,961,0,139,1663,635,378,184,247,242
28/01/2015,16,24,702,855,2070,2208,3416,0,2593,0,1303,378,247,62,278,1998,1539,775,0,756,3232,2510,510,829,788,768,0,171,1666,709,366,263,197,274
28/01/2015,17,36,1289,1698,3887,2146,3454,0,2382,0,2259,574,362,76,545,2911,2647,1602,0,1034,3945,3592,754,1010,1146,880,0,256,2555,741,458,427,378,412
28/01/2015,18,31,752,818,1674,2117,2655,0,1648,0,969,348,233,63,350,2114,1684,979,0,1276,3173,2077,428,973,672,928,0,344,1959,667,432,239,298,283
28/01/2015,19,28,424,294,559,1930,1800,0,803,0,302,144,221,71,175,1789,1107,524,0,1400,2208,1005,202,812,320,806,0,328,2379,701,563,144,205,193
28/01/2015,20,19,300,161,335,1546,1264,0,463,0,114,96,242,59,120,976,762,385,0,1184,1584,539,155,757,295,734,0,379,653,591,651,67,129,84
28/01/2015,21,21,185,103,253,1356,1071,0,295,0,87,92,207,52,96,894,663,300,0,936,1435,425,148,589,232,479,0,390,486,479,726,57,129,98
28/01/2015,22,5,166,85,149,1069,914,0,229,0,49,62,120,22,37,1454,636,262,0,601,1362,315,121,530,142,448,0,235,1703,422,536,98,159,116
28/01/2015,23,1,125,54,79,711,505,0,129,0,33,33,47,11,32,399,444,211,0,124,719,182,76,424,107,278,284,72,277,238,236,36,68,89
29/01/2015,0,0,29,18,18,215,183,0,89,0,10,12,17,5,20,94,101,64,0,196,178,86,51,143,70,85,97,44,51,132,117,13,25,22
29/01/2015,1,0,43,12,13,130,84,0,20,0,10,0,3,0,5,42,66,20,0,69,71,32,8,112,14,45,46,22,28,84,52,0,1,8
29/01/2015,2,0,14,5,4,46,39,0,16,0,8,5,3,2,1,19,31,15,0,39,54,18,4,55,4,29,7,2,22,48,13,0,1,11
29/01/2015,3,1,8,4,3,32,28,0,20,0,4,0,0,0,0,26,17,14,0,20,47,10,9,61,6,23,10,4,35,27,7,3,5,7
29/01/2015,4,0,4,2,8,21,35,0,20,0,6,1,0,0,2,42,31,30,0,43,28,20,3,38,8,9,5,6,55,31,9,6,7,2
29/01/2015,5,0,44,18,79,67,81,0,20,0,46,18,18,4,25,91,95,71,0,63,119,161,41,23,41,10,2,7,109,15,8,12,22,20
29/01/2015,6,0,216,163,619,151,179,0,76,0,361,92,64,10,124,306,447,243,0,139,557,695,154,88,168,25,22,39,400,56,37,74,57,65
29/01/2015,7,3,727,728,1981,350,456,0,210,0,1232,311,197,44,259,847,1153,582,0,298,1310,1751,457,148,600,84,60,86,948,132,86,183,138,171
29/01/2015,8,23,1880,1697,4756,776,1017,0,606,0,2269,531,293,56,462,1644,2358,1279,0,570,2562,3460,985,311,835,201,147,175,1933,286,172,394,291,529
29/01/2015,9,12,1170,846,2306,893,1272,0,743,0,1099,276,189,37,209,1056,1380,528,0,666,1764,1966,600,324,383,202,152,147,1037,308,189,292,244,422
29/01/2015,10,6,683,466,956,1143,1883,0,1238,0,433,240,197,51,168,1223,1043,373,0,822,1769,1562,496,372,427,343,244,204,1170,379,217,221,220,403
29/01/2015,11,9,666,382,897,1099,2513,0,1870,0,361,214,162,31,178,1573,1122,437,0,1028,2046,1173,492,576,469,573,109,207,1412,493,257,210,194,362
29/01/2015,12,28,1544,617,1109,2214,3554,0,3237,0,980,457,426,104,640,1883,2134,661,0,1819,2844,2051,719,1188,891,983,0,299,1785,1005,410,290,376,871
29/01/2015,13,35,1535,584,1336,2425,3937,0,3775,0,845,399,382,110,550,2100,2011,595,0,1669,3092,1765,742,1300,763,1067,0,297,1877,1002,502,264,331,864
29/01/2015,14,36,719,465,944,2271,3387,0,2879,0,515,293,317,62,208,1904,1474,489,0,1080,2645,1408,511,805,659,859,0,230,1675,712,453,184,236,326
29/01/2015,15,32,598,519,1176,2277,3076,0,2689,0,646,178,195,54,196,1802,1318,585,0,770,2915,1752,452,785,635,793,0,136,1544,632,399,201,161,234
29/01/2015,16,26,736,901,2159,2050,3199,0,2503,0,1402,461,179,60,249,2065,1539,790,0,655,2992,2506,506,810,700,772,0,166,1700,616,418,268,232,269
29/01/2015,17,52,1294,1633,3865,2402,3457,0,2671,0,2295,633,302,77,545,2926,2721,1588,0,684,3946,3596,694,965,1139,888,0,165,2313,706,413,455,444,383
29/01/2015,18,40,828,817,1570,2169,2794,0,1999,0,960,336,300,46,356,2691,1742,966,0,480,3220,1988,378,944,709,972,0,189,2173,784,451,258,357,284
29/01/2015,19,20,353,275,593,1680,1902,0,1144,0,298,149,244,72,175,1549,1138,512,0,462,2133,873,204,1010,410,962,0,136,1683,618,495,119,217,187
29/01/2015,20,11,260,127,320,1460,1408,0,707,0,131,94,177,44,90,1911,789,366,0,304,1584,565,162,753,281,751,0,97,1349,557,590,73,131,102
29/01/2015,21,13,213,99,202,1473,1230,0,391,0,123,66,133,40,68,1400,721,324,0,265,1392,495,130,698,236,703,0,83,1127,564,685,64,96,96
29/01/2015,22,7,148,66,131,978,838,0,198,0,68,44,88,30,50,841,551,310,0,199,906,321,104,567,195,486,384,45,808,425,419,51,115,102
29/01/2015,23,2,169,59,84,613,748,0,155,0,36,29,52,9,21,1073,504,270,0,164,921,192,62,474,104,311,211,39,772,282,233,112,234,58
30/01/2015,0,2,75,17,44,369,340,0,103,0,20,41,20,3,13,189,7,98,0,126,408,86,73,310,57,136,100,29,113,193,93,35,73,31
30/01/2015,1,2,18,15,33,158,144,0,55,0,12,8,3,2,2,76,0,32,0,51,111,31,20,190,20,102,51,13,58,125,31,3,4,6
30/01/2015,2,4,16,9,18,127,91,0,27,0,11,4,18,2,0,35,37,14,0,36,61,23,5,151,16,48,26,9,26,118,11,1,5,14
30/01/2015,3,0,8,7,10,98,105,0,15,0,8,0,1,0,0,50,16,11,0,23,40,8,18,117,13,33,31,6,44,102,7,0,5,9
30/01/2015,4,0,10,4,10,58,50,0,31,0,9,2,3,0,0,47,32,42,0,29,63,18,10,55,6,11,14,15,62,86,18,2,14,9
30/01/2015,5,0,54,19,77,48,73,0,28,0,40,10,11,0,16,94,93,84,0,80,137,159,33,45,67,20,3,10,97,70,5,12,25,15
30/01/2015,6,0,202,147,543,158,183,0,66,0,334,110,53,12,96,313,415,251,0,166,475,669,113,62,159,21,20,44,326,42,28,70,73,74
30/01/2015,7,0,674,715,2003,322,453,0,199,0,1230,282,145,26,236,826,1045,556,0,303,1288,1683,441,162,466,49,49,77,950,92,76,175,137,213
30/01/2015,8,13,1740,1685,4756,778,986,0,549,0,2490,505,294,45,393,1715,2296,1194,0,542,2355,3289,943,283,677,198,140,185,1937,212,175,369,236,516
30/01/2015,9,13,1169,872,2365,799,1242,0,786,0,1212,289,191,23,201,1426,1431,601,0,694,1783,1880,670,408,430,257,168,160,1433,254,178,276,221,456
30/01/2015,10,9,749,437,1083,1022,1899,0,1272,0,456,230,175,41,147,1436,1078,372,0,888,1747,1379,496,414,418,401,253,214,1364,387,257,188,208,342
30/01/2015,11,6,682,432,853,1191,2689,0,2013,0,423,224,317,64,204,1631,1312,537,0,1180,2095,1264,478,558,588,578,222,261,1520,551,253,150,181,317
30/01/2015,12,17,1540,626,1076,2266,3727,0,3281,0,993,528,366,107,695,2135,2105,661,0,1930,2837,1993,717,1355,836,1035,0,267,1945,1137,474,249,317,922
30/01/2015,13,32,1608,599,1428,2583,4058,0,3790,0,973,379,438,117,620,2184,2262,605,0,1781,3285,1988,795,1377,866,1147,0,342,2019,1221,489,313,423,947
30/01/2015,14,37,791,424,989,2264,3507,0,2960,0,573,282,281,79,272,1976,1626,583,0,1212,2865,1437,448,813,746,979,0,227,2026,720,377,235,269,410
30/01/2015,15,26,750,498,1204,2212,3385,0,2665,0,721,240,216,83,260,2097,1562,625,0,946,2883,1789,494,748,783,849,0,180,2165,693,440,218,286,299
30/01/2015,16,17,826,849,1995,2272,3577,0,2702,0,1402,424,254,72,333,2192,1710,860,0,828,3397,2566,542,805,903,899,0,177,1927,676,381,304,276,286
30/01/2015,17,36,1247,1426,3298,2496,3782,0,2758,0,2167,498,331,76,546,3478,2631,1472,0,692,3898,3381,692,1065,1304,1069,0,179,3066,901,382,387,326,426
30/01/2015,18,36,759,649,1403,2464,3064,0,2050,0,793,269,317,66,309,2707,1748,899,0,592,2939,1811,330,1060,934,1178,0,162,2620,850,513,205,249,251
30/01/2015,19,33,429,305,503,2046,2296,0,1386,0,267,105,252,117,173,2706,1178,531,0,407,2212,994,233,1032,701,1257,933,141,3554,999,732,124,207,233
30/01/2015,20,25,275,195,311,2095,1915,0,1018,0,164,101,359,93,119,1553,1040,454,0,384,1807,592,151,1130,511,1202,928,114,1681,852,873,78,160,119
30/01/2015,21,12,217,176,222,2123,1727,0,550,0,129,96,202,48,95,2181,971,358,0,345,1733,539,151,1087,494,954,764,99,1977,878,977,59,138,93
30/01/2015,22,13,189,97,158,1818,1320,0,371,0,86,57,130,33,40,1708,747,376,0,231,1231,437,110,911,329,914,826,77,1553,693,835,73,150,116
30/01/2015,23,7,222,136,139,1403,1272,0,283,0,65,50,96,16,43,1183,721,439,0,246,1296,341,134,762,300,545,514,62,609,657,592,155,301,101
31/01/2015,0,1,106,53,69,842,716,0,169,0,31,19,40,9,24,545,430,270,0,185,732,207,84,630,176,378,385,58,239,549,281,37,46,93
31/01/2015,1,0,62,24,45,428,366,0,101,0,28,20,10,14,10,201,240,76,0,172,282,52,48,322,78,296,250,25,90,371,166,17,21,52
31/01/2015,2,0,37,11,24,272,230,0,63,0,16,5,6,1,4,103,135,44,0,102,189,32,20,328,40,123,119,22,52,221,53,5,21,35
31/01/2015,3,1,16,12,16,165,179,0,55,0,9,6,11,1,0,73,55,36,0,73,122,19,21,283,15,133,99,11,43,197,39,3,11,13
31/01/2015,4,0,24,6,7,80,95,0,30,0,7,8,2,0,1,51,43,38,0,55,83,34,9,150,12,42,36,11,59,90,20,5,9,5
31/01/2015,5,0,21,3,4,62,81,0,40,0,9,2,22,5,3,50,49,57,0,79,75,57,19,83,35,29,11,15,47,41,9,5,7,5
31/01/2015,6,0,42,15,25,77,98,0,28,0,39,7,17,8,24,78,66,79,0,130,123,157,37,72,80,18,20,22,48,60,20,24,31,6
31/01/2015,7,0,79,41,43,218,169,0,74,0,51,23,43,5,70,165,207,126,0,246,294,374,84,94,110,26,21,100,125,77,27,64,68,19
31/01/2015,8,0,138,81,105,344,383,0,194,0,63,43,90,16,87,275,312,172,0,417,614,537,128,130,218,126,69,171,216,124,66,41,78,69
31/01/2015,9,6,215,93,138,568,851,0,605,0,72,76,132,34,101,669,566,253,0,808,944,705,147,201,546,163,114,247,551,170,112,62,111,135
31/01/2015,10,12,267,127,182,846,1569,0,1158,0,113,66,243,44,167,1145,888,350,0,1176,1359,738,217,264,567,304,214,372,1013,316,154,93,128,154
31/01/2015,11,16,306,143,201,1221,2280,0,1925,0,80,101,201,51,155,1746,1242,481,0,1568,1922,898,219,439,713,598,387,384,1604,524,194,88,148,145
31/01/2015,12,19,332,162,202,1993,2992,0,2369,0,90,101,343,95,203,2038,1382,494,0,1758,2166,902,223,653,823,921,0,476,2068,595,307,116,171,134
31/01/2015,13,24,322,165,209,2356,3225,0,2861,0,74,93,358,117,214,2367,1399,519,0,1850,2464,777,189,762,1008,1116,0,415,2591,760,474,100,201,89
31/01/2015,14,25,381,132,214,2364,3442,0,3129,0,82,70,299,104,213,2653,1516,614,0,1576,2520,757,181,846,1204,1177,0,365,2836,686,574,130,273,128
31/01/2015,15,42,401,154,209,2503,3392,0,3058,0,80,101,362,102,228,2787,1633,590,0,1146,2971,841,213,881,1217,1097,0,321,3230,803,566,129,224,140
31/01/2015,16,20,402,181,181,2397,3393,0,3010,0,179,70,390,132,232,2457,1575,637,0,751,2832,937,234,910,1108,1043,0,195,2490,754,533,140,244,144
31/01/2015,17,29,469,161,120,2164,2914,0,2274,0,145,137,367,102,181,2366,1387,629,0,484,2583,763,223,903,965,1086,0,150,2088,752,561,117,269,140
31/01/2015,18,16,435,174,103,2238,2353,0,1386,0,160,168,368,92,140,2516,1282,579,0,431,2059,783,180,883,1221,1218,0,144,2612,859,709,126,222,168
31/01/2015,19,17,374,127,95,2341,1957,0,644,0,104,96,247,79,115,2417,1060,526,0,412,1848,542,165,943,734,1210,0,115,2676,804,790,123,203,153
31/01/2015,20,59,248,72,88,1934,1759,0,474,0,42,58,170,35,54,1293,787,315,0,285,1373,459,126,722,290,853,0,114,752,661,790,44,112,146
31/01/2015,21,118,173,50,79,1659,1561,0,270,0,47,48,149,35,42,1077,592,339,0,231,1023,387,130,649,260,745,0,71,875,607,917,42,91,98
31/01/2015,22,38,177,73,95,1424,1738,0,369,0,64,72,88,20,38,1825,868,522,0,199,1219,527,176,695,655,658,649,57,1858,681,781,92,197,133
31/01/2015,23,6,218,80,69,1277,1179,0,344,0,55,68,57,4,26,841,760,426,0,219,1056,478,122,742,256,462,540,60,445,698,490,58,137,139
