Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place
01/11/2014,0,375,54,56,86,1100,1339,211,186,0,21,27,58,13,37,497,470,231,0,202,688,240,96,630,0,414,0,30,0,535,246,35,72,47
01/11/2014,1,207,31,25,44,553,998,115,194,0,24,18,13,10,6,234,267,134,0,224,282,89,54,562,0,241,335,32,0,336,118,13,37,15
01/11/2014,2,106,26,22,12,520,605,89,100,0,21,19,9,1,3,130,142,61,0,147,209,39,31,454,0,138,230,21,0,265,30,10,6,17
01/11/2014,3,101,23,8,15,224,495,32,64,0,7,29,11,0,5,83,119,80,0,121,193,33,15,323,0,79,135,25,0,230,15,3,2,6
01/11/2014,4,39,28,10,8,91,120,40,46,0,11,5,9,0,0,76,57,32,0,84,107,52,20,142,0,39,37,16,0,81,19,7,10,17
01/11/2014,5,28,27,21,13,88,110,32,36,0,3,11,6,0,4,66,72,72,0,79,127,85,18,144,0,18,14,24,0,33,11,12,17,11
01/11/2014,6,58,64,29,13,142,144,61,70,0,25,12,17,4,6,92,118,94,0,231,183,216,54,97,0,27,29,59,0,95,12,19,29,26
01/11/2014,7,74,104,55,40,280,316,116,152,0,72,37,65,14,33,208,277,156,0,366,496,427,109,94,0,45,42,88,0,114,27,35,41,60
01/11/2014,8,149,166,81,69,424,670,351,375,0,107,62,161,54,45,443,433,229,0,559,891,599,201,139,0,96,58,181,0,186,66,80,84,162
01/11/2014,9,380,169,109,103,661,1196,713,753,0,165,75,216,25,93,772,923,435,0,953,1312,882,223,200,0,208,135,240,0,290,138,73,123,168
01/11/2014,10,539,245,116,111,842,1694,1260,1190,0,123,100,191,25,99,1062,1008,501,0,1296,1554,1186,301,353,0,413,263,390,0,427,191,74,127,215
01/11/2014,11,897,250,137,132,1433,2257,1641,1729,0,124,51,158,49,151,1199,972,389,0,1616,1695,1105,192,491,0,687,437,385,0,582,281,62,105,130
01/11/2014,12,1040,254,126,110,1863,2707,1958,2215,0,88,83,121,28,109,1424,1021,428,0,1768,1694,842,197,594,0,896,623,441,0,655,263,87,121,98
01/11/2014,13,1321,276,148,111,2234,2904,2187,2585,0,95,50,185,33,116,1422,1002,425,0,1699,1835,688,200,659,0,973,549,354,0,675,281,68,109,154
01/11/2014,14,1395,240,136,100,2368,3007,2391,2752,0,91,55,166,45,125,1461,1133,473,0,1513,2075,772,255,746,0,933,488,311,0,712,361,83,96,106
01/11/2014,15,1370,263,112,86,2030,2828,2194,2848,0,112,40,167,49,129,1674,1089,500,0,1031,2056,801,209,742,0,882,373,193,0,672,258,54,90,110
01/11/2014,16,1401,243,146,81,2028,2817,2245,2551,0,100,51,195,30,168,1633,1243,598,0,587,2123,942,231,786,0,992,635,153,0,690,370,76,137,134
01/11/2014,17,1217,281,97,63,1512,1995,1402,1336,0,112,47,131,50,109,1296,970,494,0,275,1640,677,217,503,0,793,475,83,0,674,178,76,126,58
01/11/2014,18,1152,367,148,65,2185,2208,1390,1008,0,208,108,351,130,135,2231,1357,677,0,408,1888,1090,393,1014,0,1157,961,116,0,913,669,95,116,220
01/11/2014,19,1047,322,110,93,2104,1726,756,567,0,104,86,206,49,93,1481,1141,507,0,433,1612,723,338,1091,0,1121,1069,102,0,849,702,62,147,247
01/11/2014,20,862,308,70,49,1939,1243,444,392,0,107,68,185,27,61,1397,825,401,0,342,1456,455,196,922,0,916,875,84,0,754,892,49,82,185
01/11/2014,21,666,129,94,62,1587,1129,332,331,0,84,65,156,33,42,1336,835,448,0,234,1148,460,187,882,0,760,746,58,0,732,878,48,95,181
01/11/2014,22,584,186,69,64,1616,1211,277,265,0,65,60,119,32,43,662,687,403,0,229,891,507,246,770,0,673,902,77,0,749,631,50,82,161
01/11/2014,23,368,122,66,57,967,1206,237,171,0,70,59,90,12,28,440,577,401,0,211,775,408,161,671,0,394,465,46,0,772,354,46,90,117
02/11/2014,0,234,43,40,54,588,894,103,161,0,23,22,42,5,13,251,334,225,0,126,466,192,96,541,0,250,386,21,0,536,196,22,23,91
02/11/2014,1,87,44,24,33,284,661,87,128,0,15,21,8,5,5,140,186,98,0,101,255,69,63,460,0,152,258,23,0,412,107,8,25,36
02/11/2014,2,74,24,15,12,238,572,66,99,0,6,12,14,0,1,77,151,58,0,77,207,62,46,406,0,110,189,24,0,283,63,3,13,19
02/11/2014,3,60,12,3,16,132,587,36,62,0,11,7,15,1,0,61,85,38,0,63,131,50,31,488,0,81,93,17,0,246,24,0,9,7
02/11/2014,4,23,18,5,14,63,517,43,35,0,6,1,1,0,1,29,86,32,0,62,109,43,21,208,0,28,74,3,0,167,30,5,11,21
02/11/2014,5,28,26,5,8,76,471,24,34,0,3,2,6,1,7,48,37,31,0,35,60,43,12,102,0,17,7,5,0,86,8,7,13,10
02/11/2014,6,26,34,9,21,106,206,22,56,0,13,15,23,8,13,85,82,49,0,61,130,144,27,60,0,23,26,26,0,98,16,20,24,41
02/11/2014,7,93,85,37,20,228,253,81,91,0,58,33,78,14,47,187,191,141,0,228,301,344,116,106,0,64,47,55,0,139,24,39,46,88
02/11/2014,8,186,142,67,63,372,410,257,265,0,85,39,166,29,100,358,337,173,0,480,725,482,184,132,0,111,82,99,0,202,53,47,59,113
02/11/2014,9,352,176,103,69,640,989,668,601,0,117,59,226,35,110,776,729,434,0,904,1118,627,250,224,0,253,142,225,105,266,123,96,108,132
02/11/2014,10,697,305,119,71,942,1774,1164,1412,0,145,67,321,43,157,1470,946,484,0,1329,1588,741,332,378,0,478,361,286,1741,533,246,68,139,169
02/11/2014,11,1232,342,139,93,1541,2370,1881,2209,0,95,61,424,117,162,1697,1124,463,0,1814,1946,740,232,491,0,715,613,321,1996,612,329,95,153,148
02/11/2014,12,1357,348,127,110,2240,3103,2274,2525,0,96,54,519,129,217,2295,1343,546,0,1953,2330,729,281,764,0,1154,830,424,2494,736,518,99,200,144
02/11/2014,13,1571,277,123,83,2306,3076,2592,2902,0,94,61,413,83,199,2516,1347,582,0,1997,2293,620,239,742,0,1209,735,381,2832,931,569,70,180,100
02/11/2014,14,1547,315,132,94,2422,3280,2701,3039,0,102,62,458,109,223,2082,1509,681,0,1515,2603,690,211,784,0,1091,715,328,2207,793,644,129,190,96
02/11/2014,15,1443,307,138,85,2234,3123,2410,2871,0,101,63,325,87,166,2224,1384,638,0,1249,2369,778,238,795,0,938,478,228,2269,720,678,100,147,125
02/11/2014,16,1462,266,135,76,2140,2744,1994,2370,0,107,61,379,92,185,2093,1313,633,0,648,2227,736,210,847,0,931,501,167,1902,775,550,79,138,78
02/11/2014,17,1485,282,110,64,2329,2169,1543,1520,0,134,84,314,75,181,1128,1254,700,0,524,2011,707,262,878,0,991,557,135,611,698,604,54,125,105
02/11/2014,18,1106,311,98,72,2208,2157,1321,841,0,112,84,266,65,100,1381,1135,701,0,390,1931,663,281,913,0,1108,738,87,545,817,684,77,173,112
02/11/2014,19,991,289,63,67,1965,1398,502,441,0,105,86,231,53,55,971,864,466,0,345,1381,441,186,834,0,998,867,90,345,680,864,35,95,103
02/11/2014,20,825,203,67,64,1656,1183,352,329,0,51,52,153,41,42,761,712,288,0,301,1218,321,114,690,0,792,713,60,291,549,788,26,79,119
02/11/2014,21,434,88,40,49,933,519,239,158,0,45,44,69,20,32,413,433,221,0,122,742,177,130,437,0,506,346,50,157,367,307,23,46,30
02/11/2014,22,307,72,14,62,826,602,168,173,0,30,52,67,17,28,433,419,262,0,176,735,218,108,441,0,339,342,27,129,497,438,25,44,91
02/11/2014,23,180,51,22,17,485,336,89,78,0,24,50,43,17,14,238,304,183,0,127,406,107,77,250,0,147,184,29,91,409,155,11,23,18
03/11/2014,0,72,23,6,15,205,145,69,35,0,13,16,17,1,17,78,149,49,0,75,136,39,36,163,0,124,76,13,32,336,73,7,9,8
03/11/2014,1,42,12,5,15,119,76,26,35,0,11,2,11,4,2,73,49,33,0,22,58,12,18,125,0,52,35,9,12,250,65,4,4,15
03/11/2014,2,29,10,1,16,60,65,33,8,0,13,2,6,3,2,29,46,29,0,43,56,24,35,127,0,53,29,9,18,265,4,1,1,2
03/11/2014,3,26,15,4,10,48,25,7,6,0,4,6,17,2,0,37,56,29,0,33,40,2,8,79,0,14,21,1,26,112,4,4,1,8
03/11/2014,4,22,17,14,9,34,47,6,14,0,1,2,10,5,0,55,24,41,0,23,59,22,8,52,0,8,6,3,62,235,12,5,4,12
03/11/2014,5,26,72,38,123,88,79,40,38,0,66,26,21,1,28,92,138,115,0,31,161,208,62,108,0,18,6,7,98,72,6,16,11,29
03/11/2014,6,81,241,202,663,210,227,135,151,0,428,112,55,7,100,320,462,217,0,108,581,729,159,81,0,38,22,29,300,87,17,62,55,83
03/11/2014,7,345,745,693,2432,576,680,419,395,0,1126,252,235,35,246,812,1223,590,0,213,1532,1956,504,187,0,122,72,71,923,227,115,204,132,270
03/11/2014,8,513,1220,965,3122,779,1218,919,801,0,1316,287,276,42,282,1176,1613,716,0,425,1814,2170,735,269,0,184,108,105,1337,304,185,289,178,386
03/11/2014,9,675,666,438,1028,1034,2142,1565,1623,0,464,170,266,45,162,1366,1170,410,0,627,1804,1374,489,349,0,316,170,98,1315,431,257,151,141,282
03/11/2014,10,1560,479,329,659,1363,3814,2471,2967,0,264,100,268,62,175,2837,1415,669,0,686,2249,1282,585,564,0,562,58,110,3025,538,284,122,195,261
03/11/2014,11,2241,775,370,883,2908,4786,4589,5527,0,440,175,382,99,280,3284,1921,778,0,795,2908,1561,646,771,0,1018,0,159,3499,975,401,164,210,422
03/11/2014,12,2792,1645,579,1111,4036,5996,4477,5444,0,685,239,529,138,549,4082,2678,734,0,1097,4049,1849,886,1593,0,1503,0,152,3750,1376,564,226,371,600
03/11/2014,13,2185,1085,454,1040,3253,4993,3780,4636,0,497,272,426,192,420,2673,2304,786,0,1039,3453,1460,708,1150,0,1328,0,164,2118,1123,638,205,323,583
03/11/2014,14,1898,614,368,831,2759,4464,3659,4325,0,378,152,461,137,258,2326,1950,755,0,749,3255,1337,451,927,0,1179,0,124,1751,912,574,164,253,278
03/11/2014,15,1928,623,478,1238,2725,4032,3078,3695,0,674,193,402,126,268,2283,1942,824,0,686,3310,1703,485,976,0,1031,0,125,1682,938,670,199,240,224
03/11/2014,16,1978,836,973,2436,2798,3788,2897,3260,0,1459,345,486,122,420,2284,2172,1051,0,640,3422,2537,502,956,0,1024,0,114,1698,948,611,267,250,349
03/11/2014,17,1962,795,768,1726,2575,3215,2424,2640,0,1021,287,484,129,375,2257,2000,958,0,627,3547,2147,481,966,0,1017,0,147,1738,881,463,210,259,292
03/11/2014,18,1648,506,315,610,2511,2333,1807,1486,0,359,171,485,94,220,1670,1420,626,0,601,2512,1094,274,990,0,1197,0,113,1785,962,680,154,185,280
03/11/2014,19,1361,280,176,344,2239,1700,755,613,0,137,121,400,82,143,1210,1017,387,0,448,1720,635,224,846,0,1056,0,98,777,887,897,56,147,144
03/11/2014,20,1092,324,120,186,2037,1292,507,396,0,82,93,218,68,67,1100,987,400,0,363,1523,477,135,731,0,920,0,92,463,835,983,66,113,91
03/11/2014,21,732,176,89,122,1666,1147,362,316,0,63,68,201,50,59,1106,782,384,0,297,1278,425,107,685,0,706,0,65,535,991,967,46,166,138
03/11/2014,22,483,134,54,86,1242,818,241,226,0,60,60,146,30,29,718,610,350,0,241,1025,375,131,635,0,590,0,40,520,866,749,50,107,121
03/11/2014,23,280,116,59,62,715,562,169,132,0,48,33,71,25,20,615,417,239,0,174,602,252,76,483,0,325,0,37,1065,777,449,27,44,62
04/11/2014,0,182,44,24,53,416,281,102,92,0,15,51,43,6,6,146,232,76,0,130,257,56,36,389,0,181,0,20,112,706,177,21,29,61
04/11/2014,1,102,22,11,29,189,165,83,72,0,25,32,29,4,1,102,103,33,0,78,90,36,20,395,0,123,121,16,60,854,56,8,15,31
04/11/2014,2,67,27,6,19,148,116,37,43,0,3,4,7,0,1,71,65,36,0,52,91,28,43,298,0,83,66,20,49,638,35,3,7,9
04/11/2014,3,34,18,2,21,94,116,23,16,0,5,3,3,0,3,50,66,39,0,31,61,43,28,239,0,56,67,8,30,503,25,7,9,7
04/11/2014,4,21,14,2,11,58,52,24,40,0,7,8,14,2,4,44,59,58,0,39,82,40,23,185,0,20,78,5,58,279,21,2,8,11
04/11/2014,5,20,24,12,14,72,86,24,18,0,16,5,9,1,14,67,73,90,0,37,174,97,25,58,0,16,17,8,53,287,10,6,13,26
04/11/2014,6,31,50,25,24,106,145,52,56,0,52,20,35,12,53,116,149,95,0,93,307,192,78,102,0,36,42,21,110,359,13,37,37,52
04/11/2014,7,97,150,83,54,331,296,134,127,0,175,69,115,14,97,255,246,185,0,191,582,481,134,80,0,62,46,32,214,116,63,50,72,105
04/11/2014,8,164,151,145,76,408,552,357,294,0,190,84,184,56,127,507,448,265,0,318,811,663,207,168,0,108,97,61,417,178,88,58,61,140
04/11/2014,9,396,194,75,134,730,1051,582,637,0,139,61,205,43,158,689,683,383,0,432,1158,854,176,194,0,165,0,71,545,208,138,80,97,108
04/11/2014,10,732,183,93,218,872,1492,1006,952,0,111,68,261,42,173,1022,692,449,0,596,1333,977,159,295,0,409,0,99,826,314,172,43,98,102
04/11/2014,11,926,176,93,211,1735,2024,1266,1442,0,118,76,293,65,179,1471,880,434,0,645,1520,867,190,416,0,658,0,103,986,429,342,48,126,105
04/11/2014,12,1285,183,130,107,2123,2515,1663,1747,0,125,51,291,75,190,1532,938,459,0,780,1723,724,158,639,0,997,0,82,1097,593,366,46,126,69
04/11/2014,13,1356,150,85,129,2385,2867,2034,2012,0,116,69,255,127,149,1512,931,434,0,592,1761,602,125,684,0,1106,0,113,1287,609,627,75,143,64
04/11/2014,14,1429,116,80,86,2407,2709,2063,1970,0,114,37,313,132,125,1570,854,463,0,499,1813,647,130,696,0,1044,0,84,976,597,617,57,99,68
04/11/2014,15,1429,138,91,97,2316,2631,1972,2019,0,167,85,279,72,187,1719,1057,409,0,427,2044,726,160,644,0,871,0,85,918,560,671,47,113,46
04/11/2014,16,1486,151,104,110,2265,2405,1833,1807,0,193,92,261,92,179,1602,1126,487,0,396,2001,991,210,710,0,896,0,73,959,659,665,53,93,65
04/11/2014,17,1344,189,113,99,2431,2173,1471,1155,0,191,68,337,102,126,1720,1299,519,0,377,1946,969,197,723,0,967,0,69,734,666,632,66,108,139
04/11/2014,18,1199,172,101,70,2358,1886,1111,660,0,181,71,430,158,107,1793,1258,528,0,430,1786,845,227,701,0,965,0,116,596,672,918,75,134,100
04/11/2014,19,937,184,67,88,1976,1542,581,393,0,79,76,260,49,85,1368,1060,485,0,413,1340,510,151,787,0,904,0,88,579,682,1024,40,82,157
04/11/2014,20,733,103,66,78,1728,1052,274,304,0,68,63,185,41,57,1008,924,373,0,312,1281,415,165,589,0,704,0,68,386,540,829,48,64,73
04/11/2014,21,468,63,28,53,988,804,212,161,0,58,35,70,21,36,716,640,283,0,221,909,263,92,410,0,478,466,66,286,422,576,37,79,83
04/11/2014,22,255,55,29,41,724,467,117,119,0,32,30,44,13,14,340,527,265,0,144,565,184,69,335,0,332,276,43,107,290,348,18,45,59
04/11/2014,23,152,40,11,26,358,305,56,61,0,18,4,17,1,11,183,344,175,0,118,314,140,51,139,0,170,100,27,57,158,149,19,27,27
05/11/2014,0,65,10,5,15,148,132,25,24,0,15,9,3,0,5,78,234,73,0,83,130,43,22,111,0,114,31,27,25,76,47,4,15,16
05/11/2014,1,26,4,4,11,36,61,8,31,0,2,5,4,0,2,64,75,29,0,22,41,10,13,60,0,33,34,21,16,70,18,5,1,8
05/11/2014,2,21,8,5,8,50,33,5,16,0,6,3,7,0,0,21,45,15,0,28,44,20,9,77,0,14,20,8,18,41,12,0,0,13
05/11/2014,3,11,5,1,11,17,27,15,11,0,2,2,3,0,1,35,7,15,0,26,25,13,10,35,0,8,13,6,46,29,3,2,6,4
05/11/2014,4,12,11,2,11,27,58,11,13,0,2,2,9,2,2,42,43,65,0,28,31,31,3,44,0,6,2,1,49,38,9,6,7,18
05/11/2014,5,21,92,54,181,71,108,39,35,0,81,28,13,2,38,125,146,104,0,36,151,247,52,32,0,19,10,14,139,10,10,20,11,26
05/11/2014,6,121,360,296,913,214,254,130,100,0,624,135,101,24,132,461,582,268,0,136,664,955,217,108,0,26,32,45,409,58,29,89,74,106
05/11/2014,7,428,1127,1075,3385,610,743,404,345,0,1820,371,268,46,327,1224,1623,726,0,286,1939,2678,651,197,0,95,84,108,1122,200,109,282,134,308
05/11/2014,8,664,1899,1609,4732,817,1237,713,696,0,2369,475,279,47,357,1458,2132,1019,0,453,2413,3217,997,299,0,208,131,161,1629,332,234,385,219,406
05/11/2014,9,662,853,636,1543,958,1616,1050,1148,0,672,242,187,24,153,1232,1251,395,0,634,1753,1670,542,304,0,311,183,131,1214,370,165,201,194,359
05/11/2014,10,853,660,450,869,1135,2387,1763,1727,0,369,194,193,36,129,1481,1141,630,0,678,1958,1378,489,414,566,391,311,188,1347,524,302,155,158,247
05/11/2014,11,1345,972,475,957,1878,3179,2242,2527,0,519,278,248,64,260,1740,1465,660,0,1013,2355,1524,490,675,754,806,95,182,1877,719,376,172,208,471
05/11/2014,12,1832,1792,695,1262,2728,4171,3406,3898,0,905,418,428,118,445,1942,2255,660,0,1440,3163,1944,732,1107,884,1091,0,219,1492,1212,546,301,350,831
05/11/2014,13,1952,1259,569,1268,2566,3889,3044,3645,0,607,283,307,109,321,1916,1791,715,0,1059,2854,1613,620,979,849,1022,0,196,1737,981,562,273,280,645
05/11/2014,14,1745,735,410,1074,2141,3509,2367,2835,0,464,183,233,87,173,1738,1399,563,0,768,2771,1406,421,880,735,869,0,153,1401,794,361,193,262,279
05/11/2014,15,1838,640,609,1583,2196,3236,2171,2716,0,867,264,367,76,220,1677,1596,634,0,680,3015,2071,438,766,839,797,0,133,1458,786,463,225,213,254
05/11/2014,16,1897,962,1297,3270,2392,3096,2219,2565,0,1873,471,296,61,354,2154,2035,1050,0,800,3402,3288,715,956,865,835,0,200,1897,740,372,403,311,328
05/11/2014,17,1900,1142,1460,3026,2431,2990,2335,2056,0,1898,463,345,38,557,2651,2335,1326,0,972,3615,3160,642,1026,1051,931,584,229,2248,817,401,371,367,352
05/11/2014,18,1359,574,518,1131,1997,2079,1669,1157,0,660,223,259,38,271,1535,1422,703,0,1061,2473,1451,369,884,483,937,715,238,1619,701,504,220,281,262
05/11/2014,19,1066,263,240,438,1671,1403,680,510,0,227,122,187,25,118,915,997,437,0,1005,1813,800,213,676,240,843,668,190,902,593,585,109,157,166
05/11/2014,20,807,218,118,251,1619,1022,447,319,0,105,87,134,33,79,697,875,340,0,855,1463,553,233,565,209,624,438,201,387,534,515,49,92,105
05/11/2014,21,484,127,72,147,1140,815,292,220,0,79,52,60,19,47,972,555,189,0,620,1021,413,175,389,162,481,386,138,1031,401,509,26,69,77
05/11/2014,22,336,172,95,91,736,585,218,174,0,40,18,61,18,40,556,414,185,0,221,812,212,248,361,120,301,309,52,345,309,320,126,305,71
05/11/2014,23,166,73,31,49,366,258,140,71,0,25,14,27,4,9,204,204,116,0,167,435,109,242,192,76,163,135,32,106,202,120,29,48,40
06/11/2014,0,63,28,17,22,139,163,53,33,0,6,13,19,6,5,75,108,45,0,78,105,38,121,128,42,60,63,14,33,90,60,15,12,18
06/11/2014,1,36,11,20,15,61,41,41,32,0,2,7,0,0,0,30,41,26,0,37,39,6,86,91,10,30,26,11,11,70,29,0,6,11
06/11/2014,2,32,5,3,9,51,55,24,19,0,8,4,7,0,1,19,25,5,0,40,40,23,12,84,3,23,34,3,12,41,2,0,2,3
06/11/2014,3,18,12,1,15,20,39,27,29,0,2,3,3,1,0,30,23,10,0,46,38,6,3,50,10,13,23,0,36,39,3,10,12,0
06/11/2014,4,10,8,1,10,30,57,13,23,0,7,3,11,3,3,48,52,52,0,31,218,23,11,17,18,4,6,3,58,30,5,6,8,13
06/11/2014,5,35,95,61,193,119,101,72,57,0,118,42,16,2,51,131,201,140,0,85,308,303,49,60,84,30,7,13,113,52,25,21,47,24
06/11/2014,6,123,381,317,986,272,280,196,135,0,700,150,112,27,161,506,642,300,0,236,843,1112,301,114,309,50,31,62,495,88,45,97,187,142
06/11/2014,7,450,1238,1100,3387,653,761,504,399,0,1959,409,315,57,351,1305,1731,874,0,456,2045,2644,813,223,702,128,84,130,1395,250,149,288,199,322
06/11/2014,8,721,1874,1642,4680,908,1309,895,691,0,2353,473,297,43,365,1657,2201,957,0,686,2425,2957,1171,324,641,131,156,186,1925,328,242,384,236,488
06/11/2014,9,720,892,636,1670,922,1640,1129,977,0,779,260,247,51,169,1363,1312,558,0,908,1764,1717,620,290,525,242,191,373,1441,479,202,230,164,345
06/11/2014,10,917,608,435,964,879,2154,1519,1419,0,463,206,219,42,144,1490,1032,589,0,1078,1987,1733,610,428,442,338,219,308,1495,497,312,196,204,314
06/11/2014,11,1370,857,504,1063,1935,2735,2115,2082,0,595,274,242,85,343,1774,1351,487,0,1522,2264,1901,631,602,569,594,0,302,1718,726,373,177,197,527
06/11/2014,12,1904,1651,703,1454,2597,3659,3261,3625,0,937,448,516,167,651,1822,1977,662,0,2231,3009,2137,831,1140,824,1071,0,416,1623,1071,615,297,314,799
06/11/2014,13,1798,1214,628,1341,2432,3557,2845,3143,0,702,319,307,72,361,1686,1672,539,0,1638,2885,1744,677,1047,664,1020,0,296,1837,1186,522,264,277,636
06/11/2014,14,1728,681,442,1062,2211,3262,2470,2566,0,535,228,226,35,178,1593,1278,550,0,1133,2727,1383,444,742,687,855,0,257,1451,667,452,182,204,273
06/11/2014,15,1785,655,689,1538,2216,2962,2227,2230,0,924,268,218,51,200,1760,1403,637,0,790,2815,2073,530,750,724,798,0,158,1686,605,468,193,165,227
06/11/2014,16,1904,928,1274,3240,2388,3098,2441,2028,0,1956,468,293,75,349,2157,1915,1067,0,628,3262,3318,730,817,938,810,0,121,1848,646,372,333,277,301
06/11/2014,17,1647,802,1340,2920,2975,3311,1936,2143,0,1760,385,352,98,390,2640,1948,1136,0,623,2520,3021,746,1011,724,854,0,184,2083,856,225,333,343,240
06/11/2014,18,977,421,421,733,1439,1644,1271,993,0,472,129,199,58,183,1174,925,470,0,331,1629,1097,305,656,464,689,0,85,1003,534,396,129,146,157
06/11/2014,19,1239,376,329,595,1994,2324,1601,1105,0,384,157,291,71,194,1856,1235,538,0,460,2165,1324,415,851,517,1113,0,109,1648,765,641,146,139,163
06/11/2014,20,1144,303,160,281,1807,1883,1088,791,0,146,88,184,39,120,1535,1058,478,0,415,1835,711,210,874,365,884,0,127,1052,667,720,95,146,158
06/11/2014,21,825,218,153,211,1778,1351,538,369,0,94,86,149,33,64,991,837,355,0,337,1398,518,160,678,271,757,405,88,526,696,705,90,91,81
06/11/2014,22,545,171,122,141,1118,818,311,224,0,52,38,94,9,41,778,713,298,0,225,966,368,152,506,258,480,498,53,598,488,457,51,109,131
06/11/2014,23,251,123,106,67,757,533,166,145,0,47,17,24,8,27,382,418,256,0,142,699,252,120,433,122,219,325,43,172,308,170,45,47,66
07/11/2014,0,186,43,11,30,401,275,90,62,0,18,10,20,2,10,178,162,86,0,117,257,99,93,233,31,141,135,25,96,196,86,10,19,22
07/11/2014,1,60,22,13,13,183,147,50,44,0,6,10,6,4,1,67,87,40,0,91,94,21,17,192,31,87,57,16,39,131,36,2,11,15
07/11/2014,2,68,9,6,15,100,95,28,48,0,5,3,6,1,5,36,51,13,0,61,40,18,24,180,5,106,53,7,19,84,15,0,4,5
07/11/2014,3,39,10,3,11,71,61,25,15,0,2,3,10,0,2,57,45,10,0,35,51,12,13,118,16,39,20,6,50,93,8,7,9,6
07/11/2014,4,19,24,5,4,25,58,23,5,0,9,4,6,0,3,38,20,42,0,21,41,17,9,56,20,8,20,6,51,92,10,4,7,5
07/11/2014,5,18,49,25,71,62,102,14,18,0,43,24,11,3,25,93,119,77,0,57,131,159,27,44,43,13,19,8,125,53,8,15,24,13
07/11/2014,6,78,234,154,623,180,185,72,81,0,386,90,71,14,116,311,458,268,0,167,557,712,136,127,236,34,17,43,397,41,28,79,75,84
07/11/2014,7,288,768,679,2145,432,569,323,252,0,1144,282,222,44,280,872,1108,569,0,383,1395,1773,432,170,477,70,62,86,979,123,80,222,143,222
07/11/2014,8,677,1910,1654,4839,865,1107,669,696,0,2376,480,428,79,409,1569,2371,1165,0,631,2540,3487,913,321,813,185,138,188,1889,314,156,396,277,459
07/11/2014,9,700,1138,879,2414,988,1429,950,959,0,1296,305,275,52,188,1227,1321,520,0,711,1921,2001,583,314,444,245,80,197,1376,331,197,248,182,408
07/11/2014,10,838,699,453,948,838,1995,1421,1492,0,463,219,146,34,155,1018,1075,337,0,934,1790,1404,498,378,493,344,0,213,913,446,358,158,223,336
07/11/2014,11,1153,646,398,904,1522,2616,1992,2122,0,405,256,163,32,193,1392,1172,403,0,1318,2076,1323,439,484,571,686,0,243,1489,684,345,147,250,358
07/11/2014,12,1875,1532,678,1351,2673,3613,3324,3443,0,1026,505,390,83,650,1779,2141,629,0,2012,2903,2136,653,1079,892,1196,0,328,1746,1243,637,275,334,943
07/11/2014,13,1896,1691,738,1502,2697,4027,3734,3768,0,979,502,343,98,594,1784,2074,488,0,1980,3039,1952,640,1122,788,1207,0,323,1699,1218,815,274,371,880
07/11/2014,14,1381,798,486,1011,2395,3533,2903,2866,0,564,215,272,48,251,1657,1569,486,0,1265,2627,1535,456,834,684,980,0,219,1690,804,443,207,247,436
07/11/2014,15,1445,696,529,1218,2323,3448,2741,2560,0,712,236,144,36,228,1692,1534,527,0,1216,2754,1948,407,776,787,1073,0,247,1593,625,478,141,175,314
07/11/2014,16,1852,850,918,2231,2532,3564,2718,2680,0,1587,376,247,41,397,1919,1773,696,0,1013,3173,2663,585,821,1012,996,0,176,1793,737,423,244,275,358
07/11/2014,17,2165,1184,1444,3301,3132,3718,3349,2937,0,2010,528,372,56,596,3044,2572,1241,0,746,3744,3213,675,1047,1163,1175,0,229,2747,927,503,362,367,478
07/11/2014,18,1928,818,710,1402,3072,3288,2871,2498,0,711,296,374,72,354,2597,1936,863,0,608,3112,1853,426,1037,922,1336,0,135,2437,1056,690,222,292,350
07/11/2014,19,1676,554,309,590,2647,2676,2093,1809,0,271,141,442,118,223,2113,1370,546,0,609,2395,1051,242,1101,835,1471,0,171,2291,1062,908,151,229,391
07/11/2014,20,1581,452,193,289,2888,2200,1656,1322,0,176,112,484,152,174,1531,1224,477,0,426,2026,674,176,1119,760,1374,0,146,1192,992,1292,116,179,179
07/11/2014,21,1366,312,154,236,2908,2051,1031,708,0,129,117,498,150,113,2081,1150,483,0,400,1800,612,152,1090,629,1174,0,122,1796,1031,1392,77,149,146
07/11/2014,22,978,266,147,204,2187,1572,468,426,0,68,94,272,76,72,1668,836,513,0,377,1400,490,128,931,463,863,0,108,1071,849,1440,122,240,180
07/11/2014,23,703,234,86,126,1816,1325,355,265,0,77,64,170,53,56,1119,728,389,0,281,1085,391,104,686,371,589,0,53,512,727,935,73,242,115
08/11/2014,0,407,80,51,96,1109,875,216,186,0,22,31,61,26,27,592,453,242,0,255,716,188,91,642,247,435,0,63,269,519,462,30,59,82
