Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
26/08/2014,14,1322,511,407,761,1908,2444,1680,1885,0,487,179,174,90,163,1010,991,408,,725,2066,1326,351,500,550,680,272,128,851,470,236,146
26/08/2014,15,1519,484,380,1102,1884,2349,1595,1513,0,833,155,179,82,152,1058,963,386,,552,1817,1236,248,605,612,662,341,143,769,501,218,185
26/08/2014,16,1873,628,759,2263,2126,2030,1745,1681,0,1296,256,160,82,267,1451,1462,728,,512,2273,2102,376,650,602,581,373,121,1131,483,227,306
26/08/2014,17,1617,932,1233,2877,1916,2307,1566,1416,0,1788,358,290,108,485,2140,1711,988,,380,2908,2638,468,855,899,693,546,170,1701,639,273,358
26/08/2014,18,1215,450,492,1014,1750,1720,1093,857,0,655,237,254,103,278,1385,1017,533,,352,2081,1322,235,727,470,809,433,126,1663,606,300,159
26/08/2014,19,967,287,167,345,1661,1187,510,365,0,203,93,142,55,83,659,591,251,,282,1481,691,151,581,192,715,755,96,633,540,367,79
26/08/2014,20,843,129,71,196,1479,769,331,245,0,133,55,112,34,75,650,508,206,,241,926,364,78,421,142,631,355,68,395,378,202,37
26/08/2014,21,446,132,65,125,1049,601,236,167,0,85,42,77,20,29,531,427,199,,204,782,304,89,343,123,369,288,62,441,343,248,49
26/08/2014,22,267,73,41,62,564,386,136,104,0,37,22,43,13,21,712,267,157,,109,526,187,59,311,96,228,241,43,1146,268,139,38
26/08/2014,23,139,44,30,39,343,228,45,46,0,18,9,21,4,9,107,145,118,,100,261,106,43,199,48,128,149,19,46,150,80,8
27/08/2014,0,62,19,3,15,110,91,24,24,0,12,14,5,2,2,52,64,32,,31,113,30,16,122,33,73,55,6,29,70,10,8
27/08/2014,1,25,9,9,6,78,40,1,3,0,1,1,4,3,4,28,26,12,,27,34,9,2,51,15,46,19,5,18,28,12,1
27/08/2014,2,8,7,6,6,38,21,3,5,0,4,5,3,0,0,17,14,6,,27,25,11,4,85,1,36,17,0,14,20,6,0
27/08/2014,3,11,3,1,11,19,16,7,7,0,1,1,5,3,0,17,10,7,,27,17,2,4,52,12,5,9,0,14,14,1,0
27/08/2014,4,6,8,0,3,27,29,4,5,0,4,8,1,2,1,30,16,34,,16,27,14,7,47,6,4,13,3,37,39,11,2
27/08/2014,5,18,72,47,116,51,80,19,28,0,57,11,12,2,18,86,122,77,,29,105,125,47,37,72,8,15,8,73,36,8,20
27/08/2014,6,83,217,155,782,189,186,74,43,0,336,79,56,18,110,340,467,233,,124,451,655,165,87,344,24,30,17,315,50,13,65
27/08/2014,7,234,895,736,2352,331,573,252,227,0,1384,247,170,55,279,999,969,583,,165,1214,1751,434,180,490,75,71,70,809,145,94,201
27/08/2014,8,623,1703,1457,4795,816,888,581,607,0,2524,403,282,86,380,1251,1773,841,,351,2093,2847,806,230,815,159,119,158,1531,287,174,427
27/08/2014,9,615,705,547,1363,902,982,683,704,0,824,225,147,52,142,814,944,310,,455,1425,1378,406,223,398,190,91,88,1172,259,63,206
27/08/2014,10,752,455,318,653,1168,1442,1022,1239,0,428,152,113,27,119,1010,622,270,,451,1034,950,335,365,344,331,219,85,863,319,158,135
27/08/2014,11,1127,678,342,780,1712,1950,1544,1351,0,385,152,164,106,140,1266,652,402,,634,1436,930,354,500,375,457,299,87,1131,552,196,137
27/08/2014,12,1611,1740,588,1250,2195,2380,2125,2569,0,906,328,322,165,589,1241,1427,524,,922,2241,1563,597,1123,721,833,609,157,1344,1030,383,286
27/08/2014,13,1729,1357,532,1072,2206,2681,2191,2594,0,731,298,311,158,428,1434,1492,480,,792,2224,1449,496,852,741,843,409,160,1298,815,485,198
27/08/2014,14,1475,676,417,752,1979,2439,1751,1852,0,464,106,173,77,161,1159,1022,392,,485,2047,1096,327,660,567,726,284,105,1053,561,168,167
27/08/2014,15,1638,615,423,1106,2152,2577,1699,1561,0,788,155,179,61,105,1286,1017,396,,522,1816,1258,281,584,616,546,334,97,1052,513,304,186
27/08/2014,16,1411,657,763,2319,1957,2083,1889,1542,0,1215,237,190,111,283,1755,1137,581,,420,2318,2040,383,769,725,598,291,116,1413,577,258,260
27/08/2014,17,1678,949,1190,2813,2167,2488,1831,1577,0,1864,348,273,81,440,1966,1837,995,,656,2999,2612,530,892,872,700,465,169,2258,647,392,355
27/08/2014,18,1230,432,499,957,2006,1890,1291,889,0,660,234,198,48,224,1377,1075,528,,788,2067,1331,291,799,478,818,426,163,2038,709,239,126
27/08/2014,19,1021,259,182,370,1793,1273,631,352,0,187,103,130,29,96,809,740,316,,813,1310,535,137,611,205,755,510,157,919,626,279,68
27/08/2014,20,912,144,75,172,1219,748,379,218,0,81,69,68,39,42,567,516,193,,777,1049,357,128,497,118,522,396,163,352,608,296,54
27/08/2014,21,425,125,90,131,925,607,200,141,0,75,30,55,48,42,630,382,228,,390,801,279,98,442,174,339,266,121,813,374,331,27
27/08/2014,22,234,99,63,82,623,419,128,114,0,31,29,37,14,27,493,233,134,,195,515,207,47,203,111,280,257,48,870,291,217,27
27/08/2014,23,146,31,34,60,356,186,53,50,0,19,12,17,7,10,136,158,96,,67,299,110,19,176,103,110,90,27,91,136,53,10
28/08/2014,0,57,16,5,12,133,76,33,28,0,8,1,7,1,5,67,49,30,,47,81,15,8,102,26,94,51,8,28,74,20,6
28/08/2014,1,32,7,0,11,70,51,25,16,0,5,0,1,0,2,20,20,17,,42,20,12,11,82,19,22,11,0,19,51,23,1
28/08/2014,2,11,5,1,6,32,34,14,19,0,0,3,0,5,4,16,9,7,,9,29,8,7,38,7,25,8,1,14,18,11,0
28/08/2014,3,9,7,0,2,20,29,11,24,0,3,6,6,0,1,18,22,5,,35,30,2,1,32,12,8,8,0,17,8,1,2
28/08/2014,4,19,10,2,3,23,26,5,10,0,2,35,4,0,0,31,29,40,,17,29,13,0,25,18,10,11,4,33,26,9,4
28/08/2014,5,25,57,26,131,76,74,30,44,0,76,7,10,3,18,95,140,78,,57,127,161,28,24,67,6,7,16,74,16,7,15
28/08/2014,6,80,212,141,707,158,176,97,51,0,402,97,75,33,101,382,376,239,,131,473,625,145,98,299,15,16,34,260,45,25,76
28/08/2014,7,234,863,717,2461,380,384,231,222,0,1288,254,180,56,238,712,991,456,,251,1196,1782,450,140,554,64,64,104,738,146,97,226
28/08/2014,8,591,1419,1383,3793,796,846,601,498,0,2504,421,243,58,332,1299,1791,819,,426,2095,3028,823,226,694,178,145,151,1400,313,109,363
28/08/2014,9,533,750,607,1360,911,1091,714,693,0,855,194,142,39,163,940,873,298,,668,1144,1173,356,198,547,184,114,178,931,215,78,200
28/08/2014,10,723,472,285,747,1099,1404,1108,921,0,443,145,74,36,87,865,680,292,,509,1247,890,301,314,235,301,237,163,769,398,219,117
28/08/2014,11,952,725,338,814,1311,1967,1163,1183,0,374,175,135,75,179,961,678,250,,737,1472,999,302,455,318,389,366,169,906,620,167,166
28/08/2014,12,1475,1235,627,1337,2220,2475,2109,2337,0,968,337,353,185,546,1322,1446,511,,1522,2183,1601,574,812,697,819,597,261,1210,1027,372,218
28/08/2014,13,1570,1155,581,1158,2263,2776,2295,2563,0,786,297,388,179,401,1383,1449,457,,1321,2514,1414,510,851,658,854,464,278,1350,858,295,217
28/08/2014,14,1472,650,480,780,2036,2440,1785,1953,0,508,154,204,56,134,1269,1069,375,,828,1910,950,346,596,605,720,338,239,967,537,340,166
28/08/2014,15,1458,545,411,1100,1809,2576,1800,1541,0,826,174,135,61,190,1387,954,515,,517,1995,1308,345,639,593,581,273,133,1179,568,285,161
28/08/2014,16,1366,513,771,2436,2064,2290,1588,1627,0,1331,296,167,97,238,1438,1226,611,,488,2495,2233,482,675,761,663,356,111,1419,652,262,248
28/08/2014,17,1648,887,1164,2763,2233,2517,2014,1623,0,1767,374,318,97,437,2291,1977,1066,,486,3062,2744,504,741,978,808,358,142,2046,755,296,341
28/08/2014,18,1188,561,522,895,2005,1663,1414,1322,0,626,215,239,119,232,1836,1121,604,,424,2185,1350,221,700,594,916,547,136,1900,711,283,151
28/08/2014,19,1016,344,218,325,1908,1241,978,760,0,213,142,180,49,91,991,666,324,,276,1218,581,132,626,223,733,520,83,1070,644,371,85
28/08/2014,20,939,233,85,226,1407,1052,698,391,0,117,72,107,57,52,691,553,297,,245,1085,392,122,629,182,629,435,84,301,561,338,44
28/08/2014,21,552,143,102,95,1366,852,234,205,0,80,61,93,31,39,1230,455,187,,214,849,365,114,508,186,432,447,63,1017,493,308,36
28/08/2014,22,341,163,84,107,947,537,145,147,0,44,46,73,30,33,523,310,160,,137,639,225,74,329,176,377,279,54,392,387,174,46
28/08/2014,23,206,92,54,47,459,284,79,74,0,26,30,50,17,5,170,191,125,,95,327,168,30,239,79,142,123,16,88,233,81,23
29/08/2014,0,76,32,12,21,251,162,31,51,0,8,13,18,2,6,67,111,42,,79,115,38,32,156,23,75,78,9,56,142,59,10
29/08/2014,1,58,22,4,9,100,93,26,16,0,13,6,15,2,2,53,36,25,,39,61,13,9,134,26,60,69,6,32,110,30,6
29/08/2014,2,19,7,3,6,82,72,13,12,0,4,11,9,3,0,11,17,12,,26,23,22,12,92,11,36,32,7,10,75,21,0
29/08/2014,3,17,5,1,8,59,42,9,9,0,4,6,13,0,1,22,40,24,,19,41,4,5,53,15,20,4,3,18,71,6,1
29/08/2014,4,12,14,4,8,39,31,2,11,0,5,2,2,2,1,38,29,30,,20,36,22,3,23,29,17,12,2,35,39,20,4
29/08/2014,5,30,59,23,128,65,73,30,21,0,75,9,9,2,14,105,103,79,,63,125,145,39,77,73,28,9,14,82,49,7,16
29/08/2014,6,70,164,132,771,124,156,59,123,0,378,76,56,22,106,293,334,173,,192,477,630,156,90,517,21,23,28,264,50,8,54
29/08/2014,7,202,668,714,2336,418,399,256,213,0,1249,225,167,46,261,728,989,478,,250,1221,1693,433,88,485,63,46,87,692,125,68,157
29/08/2014,8,621,1476,1476,3922,838,904,579,528,0,2434,400,277,72,350,1276,1926,805,,547,2139,2636,748,207,788,171,98,146,1193,235,121,383
29/08/2014,9,1210,740,559,1278,984,1120,783,840,0,925,183,170,43,108,888,821,333,,562,1184,1205,327,226,354,149,113,168,797,270,117,194
29/08/2014,10,750,632,309,677,1080,1675,1125,957,0,425,137,145,69,91,996,633,469,,634,1252,913,296,393,335,330,269,135,918,354,219,205
29/08/2014,11,745,498,351,678,1336,1737,1301,1356,0,377,165,182,80,181,1001,1010,343,,999,1677,1034,344,481,428,506,433,208,819,524,180,147
29/08/2014,12,1321,1212,554,827,2108,2761,2211,2362,0,928,364,323,137,481,1374,1683,611,,1542,2301,1536,552,869,697,799,542,218,1248,1002,281,223
29/08/2014,13,1377,1140,581,848,2208,2994,2450,2607,0,791,304,310,146,397,1326,1405,488,,1380,1947,1641,431,899,757,844,536,233,1156,930,357,164
29/08/2014,14,1253,617,419,874,2076,2813,2183,2252,0,572,200,256,88,164,1210,1046,528,,831,1812,985,322,631,595,531,380,148,896,564,252,181
29/08/2014,15,1740,486,472,1031,1821,2977,2243,1874,0,613,173,214,81,223,1435,1131,539,,717,2199,1468,359,663,720,681,372,147,1069,599,333,205
29/08/2014,16,1475,695,748,2273,2289,2667,2025,2170,0,1227,246,317,138,315,1480,1553,667,,642,2699,2138,441,703,885,787,434,140,1396,687,171,278
29/08/2014,17,1859,930,955,1929,2589,3087,2524,2146,0,1450,390,486,300,506,2431,2066,964,,527,3205,2599,528,950,956,1047,486,166,2089,883,213,299
29/08/2014,18,1465,643,589,794,2664,2797,1857,1597,0,609,237,1761,1465,330,2032,1268,681,,398,2079,1239,306,884,621,1125,816,137,1676,1062,400,270
29/08/2014,19,1268,357,267,322,2470,2207,1448,1147,0,314,278,1919,1231,142,1856,960,442,,286,1672,699,142,953,464,1015,864,83,1909,918,440,170
29/08/2014,20,1297,321,121,201,1997,1585,1153,731,0,104,109,619,335,84,848,688,243,,254,1326,439,141,890,386,962,723,81,640,886,593,53
29/08/2014,21,1009,218,138,151,1796,1364,714,396,0,58,95,369,152,58,1172,737,275,,234,1275,432,136,720,363,939,568,89,1267,768,411,57
29/08/2014,22,774,355,165,106,1671,1326,351,294,0,82,95,181,60,56,1524,571,468,,198,1333,444,157,732,330,779,574,76,1122,791,402,214
29/08/2014,23,529,184,101,109,1406,930,214,245,0,47,36,126,33,33,707,527,305,,177,873,264,136,640,204,418,429,43,292,641,348,96
30/08/2014,0,218,68,18,41,749,578,131,156,0,23,19,42,21,8,320,296,167,,108,524,145,55,667,134,261,207,17,145,436,193,19
30/08/2014,1,137,32,3,6,275,291,66,89,0,16,12,6,6,9,133,154,57,,93,254,48,23,1211,70,166,269,14,61,418,86,7
30/08/2014,2,49,15,13,21,222,182,41,40,0,5,17,19,3,3,106,116,54,,56,152,12,26,557,25,111,89,23,39,240,27,4
30/08/2014,3,47,8,4,7,111,144,31,22,0,10,8,4,0,8,72,76,40,,74,125,25,5,257,23,100,63,6,30,175,17,4
30/08/2014,4,24,11,3,6,65,82,20,13,0,2,3,1,1,1,48,40,49,,43,86,9,16,156,20,26,24,2,22,97,12,4
30/08/2014,5,26,22,5,14,90,88,47,7,0,18,8,5,5,4,53,36,56,,68,113,57,13,98,11,19,14,11,36,37,5,13
30/08/2014,6,20,59,26,19,75,73,46,42,0,23,11,15,5,21,52,105,74,,127,148,175,42,99,97,28,26,38,47,45,18,12
30/08/2014,7,54,89,39,30,174,214,98,96,0,40,25,43,24,77,153,117,116,,215,339,288,60,78,139,41,28,74,100,79,12,31
30/08/2014,8,172,158,96,54,561,472,301,248,0,58,33,101,52,97,433,239,176,,394,586,558,83,103,255,165,44,144,242,146,65,95
30/08/2014,9,338,196,106,72,688,920,656,795,0,72,49,211,92,110,605,735,324,,705,1082,557,154,250,386,171,137,227,467,226,141,86
30/08/2014,10,646,216,109,86,843,1539,1389,1168,0,103,61,412,192,155,913,893,312,,1219,1384,650,171,353,590,381,239,260,818,310,173,94
30/08/2014,11,815,332,133,94,1529,2334,1616,1953,0,94,74,573,323,211,1686,1294,452,,1499,1981,773,204,504,771,648,430,335,1411,449,129,118
30/08/2014,12,1178,357,176,127,2225,3210,1991,2495,0,144,80,524,257,281,2217,1068,482,,1685,2306,793,195,527,837,1144,583,374,2109,567,196,139
30/08/2014,13,1717,389,227,97,2754,3181,1718,1197,0,130,123,760,424,278,2314,1427,623,,1276,2130,718,187,847,787,1061,321,358,1722,903,377,154
30/08/2014,14,1832,355,161,139,2955,3202,1447,958,0,110,107,648,488,228,1710,1476,541,,1250,2192,760,222,920,953,1001,491,311,1333,742,450,150
30/08/2014,15,1826,308,138,88,2301,3107,2948,2590,0,112,101,748,423,239,2058,1503,479,,851,2323,734,173,889,1068,872,355,206,2159,699,491,100
30/08/2014,16,1513,559,198,73,2240,3365,2214,2643,0,139,104,530,360,178,2412,1318,689,,544,2631,913,234,707,918,877,0,128,1701,701,398,229
30/08/2014,17,1454,434,190,86,2380,2284,1867,1921,0,179,122,515,327,205,2236,1276,599,,325,1795,953,229,883,984,1162,566,133,1549,777,671,149
30/08/2014,18,1198,478,185,57,2494,1989,1260,1075,0,151,89,659,276,115,1764,1091,488,,338,1683,629,174,991,487,997,824,93,1272,831,634,144
30/08/2014,19,1107,268,95,65,2213,1749,899,566,0,92,98,493,185,89,1782,969,555,,316,1324,523,103,950,358,1009,895,98,1580,947,921,96
30/08/2014,20,1012,286,71,47,1745,1493,570,383,0,98,95,333,217,50,1197,825,316,,256,1140,350,121,746,327,991,894,60,428,780,1077,56
30/08/2014,21,719,132,40,46,1658,1011,315,275,0,40,81,236,159,41,1222,700,304,,234,1128,324,137,699,295,850,493,45,1057,665,738,47
30/08/2014,22,593,193,107,45,1578,1081,397,321,0,58,144,643,121,66,1837,579,311,,193,860,620,183,767,305,725,736,66,1252,791,648,105
30/08/2014,23,503,159,78,85,1330,838,264,231,0,49,70,135,51,29,651,562,311,,168,818,304,114,684,173,459,628,33,431,762,533,46
31/08/2014,0,246,64,31,43,839,681,170,223,0,22,21,45,42,8,371,396,255,,134,635,195,75,722,193,252,393,23,166,580,203,32
31/08/2014,1,130,29,23,32,382,358,118,111,0,21,13,26,18,8,236,167,80,,116,269,71,37,610,103,205,290,18,130,493,84,13
31/08/2014,2,89,21,14,18,288,299,66,92,0,17,19,9,1,5,134,148,81,,91,221,28,33,471,25,123,214,17,73,429,42,11
31/08/2014,3,69,15,11,15,248,236,81,63,0,3,18,8,0,1,65,92,54,,64,137,36,32,381,30,69,138,11,38,310,19,12
31/08/2014,4,35,10,7,5,105,126,23,43,0,5,4,5,1,3,29,58,42,,51,78,43,19,423,15,57,68,2,28,190,27,5
31/08/2014,5,39,13,2,3,79,80,51,15,0,15,11,0,2,5,51,41,25,,38,44,62,22,142,11,40,19,4,38,163,4,4
31/08/2014,6,18,24,4,6,87,86,21,30,0,12,22,13,6,13,66,40,44,,67,100,82,29,65,48,22,29,24,155,91,18,12
31/08/2014,7,53,59,24,22,169,155,54,56,0,22,15,46,46,61,192,116,88,,128,187,333,62,80,114,44,27,50,179,124,28,36
31/08/2014,8,123,202,82,48,295,328,174,211,0,76,50,185,84,125,290,294,185,,279,432,298,119,99,241,128,48,83,301,137,50,92
31/08/2014,9,263,152,104,59,536,838,467,571,0,52,30,246,109,136,592,473,361,,641,765,401,163,208,829,144,125,145,785,226,141,83
31/08/2014,10,580,269,116,62,857,1148,979,1010,0,62,43,280,138,167,1166,797,307,,834,1174,485,111,264,650,395,17,202,1376,328,190,71
31/08/2014,11,666,258,116,69,1324,1705,1354,1636,0,79,52,423,251,160,1666,796,375,,1004,1474,596,161,373,822,725,357,335,1840,407,197,62
31/08/2014,12,1428,347,139,119,1858,2537,1871,2091,0,104,88,445,266,212,2075,1078,482,,1202,1534,588,141,558,972,1080,480,357,1621,685,365,107
31/08/2014,13,1842,449,246,112,2651,3294,2037,2235,0,103,54,529,354,197,1873,1164,468,,1357,1793,621,141,815,872,894,579,316,1948,649,621,100
31/08/2014,14,1532,302,134,86,2258,2446,2229,2608,0,95,95,639,387,220,1870,1242,403,,1152,1927,756,169,866,899,914,0,291,1772,689,765,116
31/08/2014,15,1422,282,81,58,1671,2383,1864,1912,0,86,84,886,356,198,1684,1033,515,,999,2018,636,159,650,972,844,378,263,1577,597,524,72
31/08/2014,16,1142,270,114,85,1747,2143,1605,1581,0,106,78,516,250,193,1838,1003,404,,489,1979,666,150,675,845,779,274,115,1803,614,453,83
31/08/2014,17,1244,248,88,71,1612,1492,1188,1113,0,62,78,328,195,93,1185,814,444,,313,1376,596,117,682,546,842,369,98,791,672,427,52
31/08/2014,18,864,158,67,73,1749,1112,829,578,0,97,52,211,143,75,679,657,359,,274,1039,462,105,522,302,796,480,87,335,602,523,55
31/08/2014,19,818,133,47,49,1603,810,371,173,0,87,94,834,148,123,599,475,272,,235,947,497,111,622,188,669,571,48,279,520,677,39
31/08/2014,20,614,135,38,40,1090,680,207,190,0,45,51,167,85,48,510,383,217,,147,816,241,93,460,156,606,397,46,180,430,416,19
31/08/2014,21,372,113,46,33,833,512,146,118,0,53,49,92,43,26,399,282,184,,142,515,176,66,414,106,417,296,22,147,285,392,29
31/08/2014,22,242,60,18,17,602,296,104,82,0,34,36,71,13,20,290,205,152,,98,374,159,46,235,76,218,156,17,69,311,180,17
31/08/2014,23,96,30,13,55,300,191,79,53,0,20,14,41,16,9,116,164,105,,78,203,106,26,202,65,93,74,24,34,149,70,16
