Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West)
26/07/2014,11,811,347,259,75,1273,0,1995,2097,0,162,162,274,146,100,1357,892,339,259,1340,1508,521,176,474,591,644,444,296,1098,571,150,239
26/07/2014,12,1258,407,349,53,2103,0,2023,2183,0,169,181,352,203,163,1940,1035,433,125,1539,1695,543,159,726,623,815,675,392,1696,745,294,200
26/07/2014,13,1818,474,407,79,2783,0,2757,2901,0,156,146,260,93,127,2327,914,314,146,1600,2021,653,230,826,668,1073,692,345,2019,1011,366,266
26/07/2014,14,2095,431,634,99,2877,0,2998,3318,0,148,121,325,147,136,1621,1091,397,82,1186,2241,731,219,1021,766,976,575,350,1539,990,350,271
26/07/2014,15,2110,460,359,100,2756,0,3297,3484,0,120,100,228,108,125,1707,1236,442,87,1045,2345,731,188,843,675,1178,538,200,1673,897,358,210
26/07/2014,16,1426,424,247,64,1894,0,2835,2940,0,106,71,107,25,111,2128,1045,356,29,471,2062,753,218,821,528,1061,444,137,1808,874,349,164
26/07/2014,17,1368,499,204,73,2058,0,1758,1694,0,128,85,176,93,102,1765,1267,416,91,346,1888,738,234,786,645,926,657,111,1290,841,356,232
26/07/2014,18,1053,462,174,76,2162,0,1281,903,0,130,130,195,108,86,1788,927,386,286,301,1650,643,204,879,400,1071,851,93,1467,825,545,259
26/07/2014,19,1138,366,112,65,2253,0,705,374,0,57,46,225,124,48,1197,723,278,95,298,1366,355,144,875,182,1116,971,66,1359,914,603,126
26/07/2014,20,962,287,63,79,2172,0,424,334,0,40,56,141,57,30,757,734,272,9,215,1184,309,127,734,206,967,764,34,446,811,426,53
26/07/2014,21,721,138,51,54,1400,0,354,342,0,67,68,108,46,41,1277,563,271,5,172,811,247,121,587,170,620,481,51,1242,719,550,47
26/07/2014,22,637,412,115,71,1301,0,315,283,0,69,41,134,66,38,1570,730,447,1060,210,1101,412,181,773,235,625,662,66,838,749,503,395
26/07/2014,23,481,177,113,69,1320,0,215,323,0,55,55,109,57,38,702,446,223,27,124,865,307,160,916,191,388,549,73,334,764,393,93
27/07/2014,0,294,93,62,59,883,0,182,178,0,18,27,84,21,7,413,374,218,5,140,586,163,69,642,98,359,461,18,166,548,241,22
27/07/2014,1,202,53,21,28,468,0,142,160,0,9,27,24,16,4,209,224,113,1,116,203,65,47,687,145,229,309,31,90,488,80,22
27/07/2014,2,81,23,24,30,338,0,98,84,0,11,9,8,1,3,179,137,66,2,84,186,48,27,562,49,163,152,15,84,399,42,3
27/07/2014,3,66,9,7,21,169,0,62,99,0,15,11,13,5,2,120,79,43,1,40,152,42,44,465,21,58,113,16,75,292,29,7
27/07/2014,4,44,12,7,9,63,0,29,31,0,1,1,3,2,1,50,80,43,3,54,84,31,17,227,24,45,63,2,76,176,39,2
27/07/2014,5,63,25,7,7,84,0,35,36,0,7,8,2,2,0,168,68,29,16,31,97,40,24,125,9,39,23,2,246,140,6,28
27/07/2014,6,43,62,11,7,78,0,30,48,0,11,1,10,12,15,697,55,42,154,42,220,93,38,107,57,18,26,16,1761,99,6,88
27/07/2014,7,102,72,34,15,172,0,51,70,0,30,10,24,11,33,1005,173,90,80,165,255,301,68,89,59,42,19,29,529,117,18,58
27/07/2014,8,134,117,71,54,322,0,163,193,0,76,34,113,40,86,2836,368,130,1274,226,656,450,189,133,166,74,46,71,1568,169,34,156
27/07/2014,9,300,247,150,43,600,0,453,576,0,93,83,319,121,157,1571,516,192,1923,572,1069,517,140,196,251,159,137,130,2170,229,91,187
27/07/2014,10,769,270,268,54,1146,0,1007,1187,0,110,97,376,218,141,1876,848,369,3418,1052,1397,567,182,355,520,359,299,289,2191,385,99,217
27/07/2014,11,858,360,283,76,1491,0,1806,2114,0,152,149,422,315,193,2292,1185,515,1921,1471,1548,780,2,514,764,644,424,337,2197,577,251,220
27/07/2014,12,1479,555,352,101,2036,0,2085,2066,0,144,133,538,301,212,2746,1073,440,288,1718,1800,689,0,910,813,943,824,386,2230,824,411,203
27/07/2014,13,1711,443,343,80,2458,0,2395,2392,0,172,176,527,337,198,3286,1185,390,178,1569,2111,580,0,996,920,1225,776,384,1731,888,422,183
27/07/2014,14,1937,530,394,75,2698,0,2687,2996,0,133,174,528,238,246,2585,1307,485,247,1430,2223,646,109,895,819,1116,669,270,2452,1016,452,243
27/07/2014,15,2001,435,253,80,2695,0,2849,2628,0,102,100,421,255,193,2076,1307,626,290,1088,1977,766,193,804,800,1051,536,270,1681,887,526,234
27/07/2014,16,1444,308,155,96,2008,0,2430,2203,0,120,96,318,247,154,2166,1293,483,145,680,1983,772,166,837,659,771,380,153,2677,707,429,86
27/07/2014,17,1467,249,112,45,2119,0,1426,1298,0,114,67,249,147,121,1539,861,360,60,277,1531,711,136,924,611,909,481,92,1389,807,419,55
27/07/2014,18,1078,241,109,46,1755,0,953,501,0,73,59,167,106,88,927,672,264,22,299,1343,434,99,864,243,939,623,88,881,741,455,43
27/07/2014,19,904,327,93,53,1836,0,446,316,0,53,56,179,78,31,897,725,326,481,268,1225,352,112,670,139,830,718,56,446,735,349,171
27/07/2014,20,819,136,66,42,1354,0,279,245,0,69,40,113,45,29,686,576,223,24,223,867,289,129,590,125,779,488,36,346,545,476,49
27/07/2014,21,451,157,42,36,941,0,166,116,0,42,33,75,28,25,463,413,182,8,149,676,189,123,529,107,418,391,43,198,442,498,26
27/07/2014,22,250,48,21,44,637,0,130,94,0,23,28,49,22,12,277,196,134,3,100,485,157,63,324,52,206,206,36,102,350,218,20
27/07/2014,23,126,25,8,23,345,0,63,38,0,15,11,29,11,6,166,145,89,3,80,262,91,20,151,32,130,90,22,65,220,111,7
28/07/2014,0,65,18,0,16,181,0,26,13,0,14,12,20,5,5,75,101,35,0,38,110,32,19,104,19,65,33,6,33,191,41,4
28/07/2014,1,27,5,4,8,41,0,11,15,0,6,2,2,4,2,26,19,5,0,11,25,11,11,74,60,26,15,3,19,78,5,1
28/07/2014,2,19,6,3,8,26,0,10,7,0,0,3,4,1,0,12,14,8,0,10,23,9,12,62,5,13,4,1,7,65,6,0
28/07/2014,3,18,3,1,5,15,0,8,5,0,5,2,4,4,1,18,15,11,0,13,46,20,5,72,9,4,12,0,16,85,11,0
28/07/2014,4,10,9,1,6,32,0,14,7,0,2,3,2,0,2,32,17,20,0,20,28,10,4,33,8,21,6,0,42,28,14,3
28/07/2014,5,44,46,29,131,91,0,25,26,0,43,11,4,5,14,84,105,86,3,37,107,143,31,40,41,19,10,5,94,42,7,26
28/07/2014,6,56,229,168,697,143,0,85,67,0,447,92,38,19,100,316,435,228,5,70,443,658,141,96,139,12,14,20,308,54,17,55
28/07/2014,7,239,599,714,2469,345,0,223,192,0,1596,286,147,67,286,848,882,392,20,160,1223,1897,464,107,355,61,43,63,824,162,68,257
28/07/2014,8,652,1492,1420,3788,846,0,546,476,0,2911,401,274,88,414,1242,1965,827,27,379,2160,2498,808,239,442,150,104,117,1171,296,145,394
28/07/2014,9,581,761,606,1420,796,0,644,613,0,857,174,151,38,143,722,928,292,44,412,1457,1278,322,237,265,153,147,76,730,228,107,183
28/07/2014,10,788,553,343,716,1259,0,1058,1028,0,350,126,108,66,86,777,723,314,43,467,1272,938,323,315,291,391,232,93,812,353,164,129
28/07/2014,11,936,609,333,689,1395,0,1597,1538,0,415,167,145,76,162,984,835,402,25,436,1587,990,302,510,408,483,359,96,885,621,212,121
28/07/2014,12,1589,1219,569,1106,2419,0,2273,2329,0,1042,347,347,178,528,1374,1492,545,74,876,2462,1649,621,1154,653,867,591,130,1006,1032,340,203
28/07/2014,13,1777,1121,527,1081,2602,0,2360,2528,0,794,253,344,192,360,1156,1343,466,100,733,2354,1277,486,912,507,945,538,115,999,985,355,195
28/07/2014,14,1750,597,493,720,2220,0,1968,2025,0,425,123,201,113,176,1127,1114,383,44,593,1901,1057,255,673,427,813,379,90,964,654,146,158
28/07/2014,15,1784,533,451,1065,1897,0,1862,2065,0,664,156,153,86,169,1286,1201,475,37,477,2084,1408,325,643,517,728,277,122,1013,646,276,151
28/07/2014,16,1653,563,803,2358,2015,0,1498,1598,0,1664,256,207,89,244,1586,1121,716,47,500,2346,2296,421,671,639,613,273,127,1475,570,285,237
28/07/2014,17,1817,941,1212,2523,2229,0,1675,1403,0,2100,357,287,125,502,1952,1948,1041,62,519,3156,2867,494,832,824,721,339,128,1422,694,269,320
28/07/2014,18,1352,461,540,945,1910,0,1195,767,0,693,220,201,80,214,927,998,528,35,457,2329,1149,239,576,334,859,544,120,652,664,354,130
28/07/2014,19,1037,252,156,314,1825,0,462,375,0,168,103,118,51,71,636,612,302,6,353,1299,542,108,571,142,806,561,83,414,615,430,64
28/07/2014,20,869,229,89,150,1270,0,332,267,0,88,87,72,54,50,481,478,236,5,219,1063,372,95,527,93,547,379,54,301,517,437,48
28/07/2014,21,442,102,74,92,955,0,211,181,0,66,39,64,20,37,439,378,159,4,165,743,276,78,423,95,415,281,41,215,329,352,35
28/07/2014,22,273,64,60,54,646,0,130,104,0,62,28,32,29,22,247,249,138,2,110,561,171,83,342,69,205,138,25,123,188,227,20
28/07/2014,23,112,61,16,29,319,0,43,41,0,21,12,50,4,6,118,172,87,0,80,310,94,30,211,18,101,91,20,50,160,89,11
29/07/2014,0,54,16,3,11,94,0,32,33,0,15,9,18,9,0,60,67,22,0,64,65,34,13,79,12,47,10,11,40,64,35,8
29/07/2014,1,29,8,5,10,51,0,18,5,0,1,3,0,0,2,20,17,8,0,40,28,27,6,54,8,31,18,12,12,35,26,3
29/07/2014,2,19,7,5,4,16,0,5,12,0,2,8,1,1,0,14,8,7,0,19,14,5,8,24,9,20,7,2,9,15,1,0
29/07/2014,3,5,5,1,1,21,0,6,4,0,3,2,4,8,0,20,17,7,0,8,10,6,0,21,9,10,4,1,18,18,8,0
29/07/2014,4,7,9,4,6,21,0,19,4,0,8,0,7,2,0,36,9,24,3,12,42,7,4,14,3,2,3,1,43,14,17,2
29/07/2014,5,37,57,28,159,59,0,23,36,0,43,16,8,6,21,81,91,83,1,38,123,149,24,34,53,18,11,9,90,39,4,24
29/07/2014,6,70,196,165,764,148,0,77,88,0,458,84,50,29,124,305,373,231,10,110,511,718,171,91,204,25,17,41,308,50,29,66
29/07/2014,7,266,722,735,1947,451,0,256,233,0,1686,287,164,70,253,827,1072,437,30,298,1288,1938,547,149,344,55,38,72,657,141,85,225
29/07/2014,8,720,1604,1500,4283,845,0,609,499,0,2990,384,242,73,379,1201,1977,809,31,514,2287,2502,774,209,504,199,114,150,1208,315,161,410
29/07/2014,9,556,767,633,1489,804,0,681,595,0,890,205,80,23,120,733,841,324,23,619,1159,1254,373,249,231,176,127,114,778,262,123,221
29/07/2014,10,937,504,365,652,999,0,1069,992,0,349,138,89,43,91,655,555,340,45,814,1122,908,292,332,189,292,144,154,603,388,130,137
29/07/2014,11,822,432,375,736,1580,0,1155,1170,0,440,156,124,43,100,1016,699,411,72,906,1426,1032,309,474,240,410,311,213,872,514,181,116
29/07/2014,12,1570,1144,584,811,2570,0,2043,2162,0,997,353,251,110,416,1305,1265,491,136,1670,2295,1608,503,974,489,780,652,215,813,981,385,253
29/07/2014,13,1575,1003,517,863,2247,0,2050,2237,0,844,264,204,80,246,1094,1215,387,45,1455,2311,1130,410,767,428,875,618,196,874,783,274,195
29/07/2014,14,1512,560,342,733,2069,0,1753,1856,0,448,146,129,54,107,1078,740,364,34,689,1725,1041,303,549,314,716,377,159,811,557,218,140
29/07/2014,15,1654,547,469,1311,2011,0,1765,1769,0,692,164,97,53,141,985,769,410,15,533,1908,1481,334,586,418,635,310,183,916,592,224,180
29/07/2014,16,1604,548,881,2784,2249,0,1473,1461,0,1741,287,136,44,249,1418,1198,515,10,425,2499,2374,440,575,456,643,342,113,1202,642,161,283
29/07/2014,17,1871,923,1238,2580,2034,0,1738,1466,0,2002,337,273,89,445,1659,1810,1036,44,457,3064,2965,522,697,771,857,435,120,1317,620,294,297
29/07/2014,18,1357,447,514,963,1809,0,1262,771,0,615,216,189,43,251,1139,1031,518,13,371,1748,1181,244,661,338,885,689,104,817,637,250,163
29/07/2014,19,1134,284,157,323,1720,0,565,444,0,210,75,131,52,88,643,504,260,9,322,1154,571,144,557,127,879,520,76,429,541,327,68
29/07/2014,20,985,144,104,236,1591,0,386,321,0,139,64,115,55,35,562,508,230,6,271,989,388,106,533,136,611,438,65,285,541,330,42
29/07/2014,21,543,119,73,96,973,0,214,168,0,68,50,90,43,30,477,411,183,2,203,741,300,134,469,170,445,324,56,245,343,263,38
29/07/2014,22,292,104,59,72,586,0,180,118,0,49,54,44,11,23,285,340,109,3,145,617,167,64,308,84,334,277,31,145,234,176,33
29/07/2014,23,135,62,25,28,308,0,75,55,0,11,14,22,12,11,134,147,112,0,78,235,113,25,125,26,137,92,21,73,180,78,13
30/07/2014,0,44,30,10,13,137,0,41,35,0,4,2,9,19,2,99,82,37,0,39,141,31,19,103,24,60,34,4,27,64,55,8
30/07/2014,1,29,22,1,14,45,0,14,24,0,3,2,16,6,0,31,20,7,0,13,33,8,1,105,11,58,12,7,14,68,8,1
30/07/2014,2,20,8,6,7,20,0,9,11,0,0,6,1,0,2,12,10,5,1,30,28,9,10,60,3,41,9,1,6,17,12,2
30/07/2014,3,4,3,0,1,11,0,5,17,0,1,0,3,3,0,23,8,3,0,27,21,14,3,28,4,9,17,2,16,15,4,1
30/07/2014,4,4,10,0,5,17,0,5,10,0,1,0,2,2,3,42,10,27,0,20,19,11,4,58,4,3,24,3,35,21,8,7
30/07/2014,5,43,69,44,162,97,0,32,28,0,50,12,7,7,22,94,102,84,1,30,131,166,36,43,60,19,10,11,86,18,9,24
30/07/2014,6,60,216,211,914,171,0,65,92,0,492,84,54,23,117,336,427,224,7,93,487,745,167,98,273,23,30,17,327,59,13,75
30/07/2014,7,238,722,696,1992,413,0,254,227,0,1726,235,167,66,278,886,1066,393,29,224,1264,2115,501,134,501,78,49,74,670,177,64,303
30/07/2014,8,729,1681,1658,4422,860,0,590,518,0,2570,394,273,78,386,1296,1895,862,26,365,1962,2581,814,214,684,190,121,132,1268,299,178,408
30/07/2014,9,612,835,495,1360,847,0,801,669,0,875,219,106,39,126,946,809,261,18,481,1135,1335,364,267,307,244,127,120,865,237,128,207
30/07/2014,10,820,462,315,759,1071,0,1211,1080,0,395,153,70,22,74,864,711,316,35,406,1258,1039,273,316,240,289,227,118,801,312,202,148
30/07/2014,11,999,536,350,591,1620,0,1470,1318,0,534,151,95,32,131,1141,969,281,67,659,1635,1057,385,408,341,565,408,101,496,532,163,154
30/07/2014,12,1656,1409,662,833,2156,0,2260,2364,0,1167,360,331,178,439,1201,1318,468,123,1107,2506,1415,506,988,482,877,755,136,1256,1023,200,218
30/07/2014,13,1883,1052,532,950,2511,0,2377,2574,0,793,267,263,121,313,1637,1321,449,84,816,2102,1402,434,842,397,918,598,128,1403,906,289,212
30/07/2014,14,1558,598,372,842,2181,0,2029,2139,0,500,150,136,61,152,1124,1067,467,53,540,1878,1079,317,673,523,613,314,99,896,617,234,152
30/07/2014,15,1642,463,477,1233,2197,0,1962,2074,0,821,162,145,60,124,1333,1005,372,41,558,2106,1474,323,666,485,656,332,89,1007,571,265,160
30/07/2014,16,1698,625,828,1826,2568,0,1737,1633,0,1806,277,222,92,277,1727,1187,607,33,639,2637,2603,441,597,799,690,372,144,1164,607,241,263
30/07/2014,17,1901,1005,1319,2713,2141,0,1901,1713,0,1819,323,349,139,451,1928,1794,1109,52,621,3294,2508,532,714,832,926,556,138,1787,705,355,326
30/07/2014,18,1336,603,442,1076,1903,0,1399,924,0,725,208,203,101,308,1157,1052,571,19,770,1872,1282,250,745,434,1009,667,213,1006,683,335,177
30/07/2014,19,1134,246,190,371,1845,0,606,457,0,200,89,111,45,92,1083,703,318,9,782,1356,695,140,593,171,785,524,164,834,626,366,61
30/07/2014,20,842,206,103,225,1711,0,345,289,0,103,61,115,54,52,729,495,229,10,738,1194,412,132,548,150,683,474,135,411,505,378,49
30/07/2014,21,588,102,70,126,1317,0,237,166,0,80,53,72,44,37,633,509,181,7,416,878,332,98,388,170,510,360,114,377,471,244,46
30/07/2014,22,364,141,83,98,705,0,175,152,0,33,30,49,25,16,506,352,190,5,193,593,193,81,369,81,336,310,57,314,382,200,48
30/07/2014,23,169,47,20,76,326,0,94,80,0,35,10,20,10,9,154,162,128,3,102,369,139,32,191,35,138,114,18,60,179,105,26
31/07/2014,0,61,22,12,20,187,0,41,45,0,10,1,9,6,10,65,85,38,0,68,73,41,18,109,21,60,41,10,44,73,45,6
31/07/2014,1,29,5,10,7,69,0,13,32,0,1,6,9,1,1,16,24,6,0,31,32,18,2,64,11,30,11,7,17,41,22,2
31/07/2014,2,17,11,0,4,45,0,9,7,0,3,2,2,1,3,15,21,10,0,14,21,18,12,58,6,17,3,3,8,31,11,5
31/07/2014,3,13,6,1,5,41,0,14,4,0,0,0,0,4,0,23,18,8,0,16,35,4,0,56,4,6,5,2,26,22,5,0
31/07/2014,4,11,4,3,4,26,0,3,8,0,6,4,2,4,2,39,22,39,0,15,29,4,4,40,10,2,6,4,46,14,7,8
31/07/2014,5,28,52,34,188,88,0,37,34,0,81,14,11,4,21,98,102,74,0,56,135,194,30,43,68,17,6,10,104,33,4,26
31/07/2014,6,76,208,195,669,190,0,68,63,0,455,87,45,19,101,306,370,198,5,137,549,798,155,61,145,27,28,36,260,62,20,64
31/07/2014,7,227,786,819,2263,302,0,276,224,0,1418,263,142,41,229,654,1077,500,19,303,1412,1535,416,106,316,50,66,67,688,163,84,192
31/07/2014,8,635,1611,1266,4204,866,0,690,488,0,2671,425,212,55,357,1395,2146,887,24,469,2050,2639,746,256,699,189,110,159,1368,271,160,385
31/07/2014,9,652,707,520,1549,843,0,779,645,0,991,222,98,30,111,797,908,258,18,657,1285,1280,346,215,439,184,139,205,875,223,156,260
31/07/2014,10,852,483,368,830,1098,0,824,974,0,446,196,89,34,65,775,652,259,17,793,1303,1053,287,271,249,324,154,208,786,342,193,168
31/07/2014,11,908,545,337,702,1688,0,1175,1276,0,390,171,165,58,129,923,796,272,56,827,1506,1000,358,396,348,0,285,181,783,485,108,166
31/07/2014,12,1518,1277,526,945,2230,0,2297,2449,0,964,308,308,142,450,1038,1494,508,110,1559,1894,1395,473,1119,491,518,684,238,1103,905,340,201
31/07/2014,13,1656,1102,497,968,2453,0,2519,2482,0,837,292,191,94,293,1279,1344,484,150,1433,2092,1356,466,943,521,815,494,161,1186,877,363,187
31/07/2014,14,1500,551,413,936,2001,0,2167,2100,0,547,154,148,48,142,1138,962,473,50,1020,1947,1048,286,598,532,679,358,170,1044,631,266,152
31/07/2014,15,1152,472,507,1117,1352,0,1370,1744,0,828,156,25,9,106,943,853,286,5,317,2073,1558,307,483,316,584,239,91,589,595,196,122
31/07/2014,16,1011,730,1105,2514,1342,0,1207,1369,0,1322,232,55,8,233,1333,1211,563,10,367,2304,2696,465,520,241,447,185,83,844,600,132,308
31/07/2014,17,1381,1129,1349,3465,1282,0,1512,1318,0,1618,340,112,20,391,1583,1591,1041,10,326,2314,2560,490,623,397,682,407,118,1281,769,238,292
31/07/2014,18,1049,480,493,1233,1384,0,1306,1022,0,621,194,99,13,169,1279,830,513,2,319,1624,1326,289,533,266,819,490,102,1565,718,230,133
31/07/2014,19,973,208,144,347,1382,0,871,613,0,186,85,58,10,65,593,491,191,2,243,1126,601,166,523,124,712,496,56,811,610,300,55
31/07/2014,20,721,182,92,183,1371,0,530,442,0,88,62,51,18,24,501,430,173,0,242,1026,408,93,495,111,694,451,64,315,486,226,44
31/07/2014,21,485,133,75,102,1019,0,212,189,0,80,42,71,22,34,466,415,199,1,164,783,327,87,491,102,456,283,29,451,487,270,47
31/07/2014,22,323,148,67,58,775,0,117,139,0,49,47,14,9,20,438,262,149,0,121,591,188,58,327,91,310,295,35,590,347,208,33
31/07/2014,23,133,41,29,40,449,0,77,74,0,29,26,13,11,11,300,170,105,1,69,353,132,29,202,31,165,108,13,305,270,86,9
