Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
06/05/2015,15,29,519,504,1342,1640,2431,2093,2144,0,655,223,122,13,159,1192,2125,478,154,473,2321,2017,390,615,428,0,374,160,973,690,288,174,125,241,0,157,3985,935,1135,237,556,664,248
06/05/2015,16,48,672,870,2461,2176,2609,2107,1992,0,1509,443,303,28,240,1611,2791,769,263,545,2785,2679,459,687,533,0,414,119,1461,618,281,281,152,273,0,189,4514,509,1766,422,611,810,291
06/05/2015,17,59,1178,1626,3971,2659,2904,2568,1958,0,2395,613,542,81,458,2711,5145,1482,626,582,3691,3739,649,865,893,0,472,191,2473,760,367,446,274,389,0,248,5321,569,2471,672,861,954,355
06/05/2015,18,42,760,764,1822,2341,2275,2027,1267,0,935,397,185,37,310,2105,2998,848,622,518,2897,2102,378,957,599,0,540,150,2163,792,452,265,193,258,0,285,4217,460,1977,564,739,606,334
06/05/2015,19,34,373,292,599,1859,1403,1139,551,0,290,149,99,23,125,1227,1612,386,197,377,1868,1001,189,960,247,0,604,143,1716,703,362,87,104,150,0,201,2723,427,1220,310,382,373,164
06/05/2015,20,19,216,156,318,1779,1074,671,325,0,108,115,65,15,73,650,1205,323,74,303,1328,655,198,643,174,0,495,94,434,542,410,45,85,49,0,226,2090,211,870,113,262,246,136
06/05/2015,21,7,155,82,229,1257,800,366,272,0,72,67,49,8,43,766,949,256,76,217,1061,485,110,493,120,0,363,78,667,404,464,36,68,53,0,200,1814,157,571,115,199,234,122
06/05/2015,22,5,132,78,153,869,574,211,147,0,47,35,49,9,23,1195,744,197,49,156,823,325,88,388,86,0,336,61,1611,302,210,51,48,35,0,114,1538,343,540,101,182,118,62
06/05/2015,23,2,65,47,96,498,341,105,84,0,28,20,21,9,7,374,546,155,27,110,428,163,53,292,51,0,146,37,226,204,123,23,43,29,0,50,1086,72,421,42,105,53,41
07/05/2015,0,0,27,20,31,201,151,47,43,0,11,7,1,0,7,98,139,54,14,85,201,67,17,132,39,0,56,16,54,103,50,4,14,20,0,18,343,44,73,19,71,35,29
07/05/2015,1,0,13,4,20,97,95,23,20,0,3,1,13,2,1,41,51,29,5,68,52,27,4,85,11,0,28,10,21,85,23,0,4,6,0,6,151,12,45,11,49,17,20
07/05/2015,2,0,8,1,9,55,38,5,9,0,1,4,5,0,1,15,27,15,2,32,27,26,5,50,9,0,10,3,11,54,8,0,1,2,0,14,62,0,3,7,12,0,2
07/05/2015,3,0,12,2,16,39,29,15,6,0,4,2,0,0,1,34,15,4,6,17,24,13,5,47,5,0,5,6,33,32,8,2,0,3,0,2,105,1,11,2,9,3,1
07/05/2015,4,0,9,6,11,29,38,18,18,0,2,3,6,0,1,41,50,29,9,25,40,33,2,62,16,0,7,2,45,35,9,2,9,1,0,2,105,5,10,8,14,9,3
07/05/2015,5,1,36,32,98,53,71,32,29,0,51,14,1,0,16,104,197,81,35,59,113,166,30,22,47,0,10,15,106,34,10,12,27,8,0,10,251,29,34,35,12,12,5
07/05/2015,6,0,242,167,687,146,166,103,74,0,435,100,74,9,103,310,965,290,152,158,489,639,148,79,177,0,19,45,323,54,24,75,65,69,0,9,756,70,187,125,59,33,19
07/05/2015,7,2,778,742,2229,373,529,316,234,0,1470,353,171,42,204,934,2524,601,417,314,1262,1901,484,151,493,0,44,107,919,175,90,207,146,233,0,60,1717,253,649,310,104,128,74
07/05/2015,8,34,1922,1707,5121,919,1104,708,563,0,2914,623,256,52,394,1888,4705,1336,692,631,2530,3606,920,319,791,0,117,214,1800,381,189,465,256,553,0,141,3451,722,1536,530,408,527,251
07/05/2015,9,25,1252,924,2540,979,1316,928,698,0,1411,331,141,23,212,1185,2356,574,366,695,1790,2048,599,345,471,0,139,172,1198,276,192,356,179,399,0,153,2883,611,902,267,572,676,285
07/05/2015,10,15,728,415,1024,1168,1610,1235,1057,0,617,247,93,21,158,1039,1531,381,269,849,1558,1370,393,396,326,0,243,209,1007,377,236,163,126,346,0,152,2604,665,923,330,557,674,277
07/05/2015,11,16,681,424,874,1563,2139,1778,1609,0,457,247,133,43,154,1099,1650,451,292,1089,1754,1354,317,607,389,0,354,189,915,564,255,156,139,328,0,218,3271,586,1161,408,668,637,259
07/05/2015,12,66,1432,571,1181,2392,3235,3008,2637,0,1119,583,297,84,496,1452,2640,651,583,1734,2730,2087,565,1261,760,0,633,296,1217,1136,364,252,280,872,0,387,4275,891,1729,505,839,778,304
07/05/2015,13,57,1449,644,1281,2705,3607,3333,3198,0,962,416,272,106,361,1548,2445,518,406,1515,2674,1911,555,1370,541,0,710,344,1353,1101,429,251,222,945,0,374,4201,1016,1823,415,828,751,303
07/05/2015,14,49,1131,471,1058,2344,3000,2465,2447,0,570,295,183,50,178,1341,2134,475,265,1004,2447,1460,414,897,653,0,471,186,1160,727,336,200,238,360,0,297,4120,551,2047,514,681,665,246
07/05/2015,15,43,1338,546,1217,2200,2836,2326,2214,0,712,273,126,24,145,1454,2253,616,0,771,2458,1916,392,768,595,0,368,203,1320,679,381,196,169,290,0,223,4193,542,1761,383,731,770,290
07/05/2015,16,59,773,938,2367,2401,2995,2299,2175,0,1642,412,190,32,240,1774,3201,798,0,637,2925,2783,474,842,758,0,386,169,1505,706,333,346,211,334,0,183,4697,502,1911,441,674,888,297
07/05/2015,17,62,1306,1620,3917,2764,3222,2936,2211,0,2348,673,263,67,466,2472,5544,1589,0,638,3736,3705,612,1053,909,0,531,164,2061,858,388,463,284,396,0,318,5406,584,2583,668,844,903,420
07/05/2015,18,47,767,791,1671,2476,2737,2332,1586,0,941,324,169,38,252,1851,3325,826,0,543,2803,2015,348,1045,661,0,802,161,1450,816,484,271,198,284,0,294,4130,538,1883,435,638,604,329
07/05/2015,19,24,450,320,621,2134,1916,1411,930,0,247,162,118,29,107,1163,1699,474,0,404,1987,957,187,988,323,0,713,130,912,735,497,111,158,164,0,321,3076,504,1211,274,470,345,188
07/05/2015,20,22,228,137,303,1908,1405,934,652,0,103,102,62,27,65,665,1218,259,0,329,1355,653,168,766,175,0,613,74,453,660,803,79,169,128,0,327,2327,214,920,141,295,220,107
07/05/2015,21,18,192,91,190,1590,1046,485,336,0,93,68,94,14,41,810,1024,270,0,273,1165,463,131,617,180,0,446,77,573,549,448,51,89,77,0,223,1855,183,771,123,215,210,123
07/05/2015,22,6,163,88,121,1164,673,266,211,0,55,56,65,10,32,622,907,228,0,219,854,303,83,567,119,0,478,62,302,431,306,40,94,114,0,104,1380,434,848,94,213,151,87
07/05/2015,23,1,89,42,96,705,410,156,142,0,49,13,48,18,14,327,577,200,0,177,545,197,49,403,107,0,202,43,116,224,181,24,79,54,0,66,1236,128,341,59,79,67,58
08/05/2015,0,3,61,22,29,382,249,47,88,0,19,12,10,2,7,156,234,61,0,138,265,90,32,204,34,0,118,24,73,180,92,11,44,9,0,24,679,41,138,29,63,27,18
08/05/2015,1,2,39,7,18,147,120,45,26,0,3,9,15,6,5,58,82,34,0,80,100,11,12,191,16,0,78,5,33,162,44,7,12,21,0,9,183,15,92,21,34,23,12
08/05/2015,2,1,12,4,16,130,84,33,26,0,6,1,1,0,1,25,45,16,0,67,57,23,9,182,10,0,47,8,19,104,20,2,3,7,0,10,162,10,45,6,19,7,3
08/05/2015,3,0,18,2,19,105,64,27,13,0,5,5,0,0,1,39,52,20,0,30,46,13,6,133,5,0,26,2,26,91,9,3,3,3,0,10,112,3,30,2,15,11,9
08/05/2015,4,0,13,8,11,34,56,12,24,0,3,6,11,0,3,50,64,30,0,21,38,23,6,66,12,0,13,5,45,54,8,4,10,15,0,8,155,1,36,5,10,3,3
08/05/2015,5,0,50,21,93,60,97,34,24,0,50,22,20,2,28,94,179,71,0,67,143,156,27,13,52,0,7,13,104,53,5,14,23,6,0,11,284,19,38,36,8,7,3
08/05/2015,6,4,221,173,605,159,169,87,82,0,407,90,73,11,106,292,885,259,0,140,503,642,145,102,198,0,23,42,286,78,31,81,69,83,0,16,666,63,184,131,52,31,19
08/05/2015,7,6,820,668,2112,378,507,261,231,0,1354,299,222,32,212,834,2205,570,0,330,1198,1839,429,162,633,0,54,99,717,198,105,176,104,223,0,50,1656,227,601,267,120,141,67
08/05/2015,8,10,1876,1629,4883,855,1083,695,647,0,2882,521,308,56,342,1929,4351,1293,0,611,2387,3495,900,309,912,0,151,170,1747,334,222,416,235,508,0,116,3328,631,1574,571,368,481,240
08/05/2015,9,9,1273,950,2464,981,1246,907,753,0,1423,358,191,32,196,1513,2337,630,0,728,1774,2096,610,311,539,0,180,143,1357,353,200,338,171,497,0,181,2845,687,1075,336,484,543,286
08/05/2015,10,16,716,445,956,1284,1852,1337,1215,0,524,205,136,30,244,1229,1494,479,0,927,1679,1420,352,314,402,0,215,253,1117,407,177,177,197,332,0,161,2833,552,1071,260,487,545,251
08/05/2015,11,18,699,442,936,1677,2432,2011,1865,0,441,224,172,53,198,1451,1692,454,0,1168,1860,1315,408,660,476,0,392,213,1016,529,341,169,160,337,0,252,3459,622,1695,432,727,626,324
08/05/2015,12,35,1578,600,1166,2753,3583,3260,3091,0,1126,563,302,103,525,1840,2837,702,0,1763,2930,2061,560,1464,724,0,905,346,1541,1143,535,221,290,906,0,407,4572,1015,2180,762,780,656,257
08/05/2015,13,60,1364,663,1217,2859,3816,3763,3623,0,978,510,334,88,528,1740,2732,678,0,1660,2919,2002,655,1560,757,0,767,322,1455,1249,487,224,286,875,0,378,4656,1091,2095,680,985,687,316
08/05/2015,14,34,833,540,970,2332,3350,3014,2931,0,643,315,169,31,235,1629,2290,623,0,1209,2739,1596,498,979,694,0,574,212,1454,805,398,192,189,395,0,267,4558,596,1697,564,682,753,268
08/05/2015,15,42,691,526,1322,2549,3210,2911,2809,0,788,276,193,52,212,1737,2552,710,0,1021,2806,2096,446,799,849,0,481,219,1307,694,382,213,198,294,0,240,4670,678,1748,436,693,677,273
08/05/2015,16,64,821,859,2239,2542,3517,2936,2758,0,1523,492,276,43,384,2026,3365,975,0,827,3270,2789,519,892,1143,0,488,194,1474,766,295,333,269,278,0,247,5192,605,2104,596,684,738,277
08/05/2015,17,94,1351,1519,3298,3253,4048,3824,2944,0,2273,714,818,194,624,3063,5548,1629,0,668,4000,3972,685,1288,1400,0,746,164,1981,1093,407,464,429,548,0,290,6258,715,3067,762,925,888,347
08/05/2015,18,68,882,707,1425,3307,3809,3011,2530,0,910,539,1523,148,423,2506,3710,1062,0,581,3296,2806,448,1375,940,0,1095,225,1430,1203,549,352,408,403,0,423,5931,592,2862,585,587,480,230
08/05/2015,19,80,533,342,552,2851,2667,2000,1495,0,369,304,632,91,241,1815,2201,631,0,413,2142,1575,236,1377,572,0,1290,133,1055,1143,734,273,374,244,0,478,4367,567,2088,446,328,252,164
08/05/2015,20,63,361,148,242,2749,2112,1469,1105,0,147,147,203,78,98,1275,1794,436,0,390,1764,714,153,1091,438,792,1228,99,442,995,851,76,135,124,0,528,3274,289,1474,229,193,183,125
08/05/2015,21,32,272,150,214,2673,1927,958,586,0,290,398,1132,146,286,1394,1862,441,0,333,1508,1050,220,1037,409,1150,965,116,680,949,758,70,152,175,0,483,3078,248,1353,215,219,160,74
08/05/2015,22,39,371,212,203,2325,1629,755,538,0,345,205,544,104,142,1480,1789,615,0,271,1580,1098,338,1060,418,0,928,82,636,907,700,243,484,145,0,325,3546,653,1809,464,125,114,72
08/05/2015,23,16,269,140,182,2072,1797,435,355,0,103,77,143,51,53,1155,1645,489,0,355,1189,578,149,893,371,659,725,88,315,748,628,110,368,93,0,223,3323,197,1210,288,131,92,63
09/05/2015,0,5,113,65,73,1008,771,255,218,0,28,41,51,15,19,598,1085,343,0,237,776,262,80,844,167,0,554,46,139,548,303,26,62,46,0,80,2019,116,780,124,53,44,42
09/05/2015,1,3,44,50,57,544,445,140,98,0,18,30,23,7,4,277,356,155,0,189,444,108,39,585,48,303,319,26,74,392,177,15,40,21,0,62,1148,59,364,50,23,16,8
09/05/2015,2,4,40,11,29,317,386,86,89,0,8,17,10,0,2,140,156,61,0,116,209,57,37,504,19,192,231,14,39,294,64,4,16,26,0,14,756,34,237,46,23,10,5
09/05/2015,3,1,25,15,31,293,209,54,74,0,18,24,17,4,2,90,114,58,0,109,202,35,9,376,12,98,158,13,29,218,29,8,10,8,0,8,518,16,140,22,3,1,0
09/05/2015,4,0,15,1,27,199,156,52,59,0,6,12,5,2,4,91,81,40,0,76,111,29,10,313,16,49,109,9,47,123,14,5,11,1,0,1,435,21,97,18,19,9,8
09/05/2015,5,1,20,9,14,102,117,39,47,0,14,9,7,0,1,67,112,72,0,93,117,51,5,161,19,0,14,7,77,83,12,3,11,10,0,13,406,10,132,55,7,1,2
09/05/2015,6,0,66,18,22,97,130,48,54,0,50,17,16,3,27,72,289,126,0,172,180,194,48,100,69,24,35,32,58,46,24,30,39,19,0,8,506,38,91,41,9,11,9
09/05/2015,7,1,82,44,47,226,217,98,72,0,80,23,54,18,53,182,497,177,0,254,358,355,43,91,188,36,23,84,125,69,37,85,56,32,0,12,716,36,241,157,23,22,16
09/05/2015,8,6,116,51,70,335,558,286,203,0,102,98,109,23,65,334,680,247,0,460,785,650,105,120,211,126,78,175,266,133,81,89,70,97,0,74,1151,80,351,167,44,60,48
09/05/2015,9,6,219,106,92,693,1058,786,688,0,103,79,165,21,108,676,1005,341,0,782,1167,788,145,218,412,229,128,289,562,236,229,84,79,154,0,198,1975,127,498,264,102,115,97
09/05/2015,10,17,230,103,112,1071,1854,1363,1329,0,113,62,165,26,128,910,1219,398,0,1205,1536,790,140,373,505,474,258,406,618,400,250,92,157,173,0,182,2569,180,582,412,159,158,130
09/05/2015,11,19,293,164,91,1516,2869,2172,2132,0,150,100,277,67,178,1376,1676,541,0,1547,2076,1112,165,529,697,693,557,440,1012,510,257,104,161,184,0,207,3616,268,1214,591,152,154,138
09/05/2015,12,41,341,159,129,2427,3323,2668,2646,0,156,139,472,115,242,1713,1859,539,0,1737,2303,1120,133,688,1067,1037,834,440,1338,693,369,130,180,136,0,229,4274,313,1766,763,232,186,126
09/05/2015,13,54,418,194,117,2741,3768,3068,2955,0,177,175,1171,177,274,2041,1937,583,0,1828,2557,1299,163,922,1063,1297,927,392,1664,827,425,137,199,166,0,237,4853,538,2319,772,314,199,168
09/05/2015,14,48,349,171,149,2944,3931,3391,3412,0,199,105,450,70,207,2037,2275,681,0,1516,2847,1109,202,938,1252,1254,649,402,1426,818,386,96,178,190,0,252,4766,263,2117,944,312,214,148
09/05/2015,15,59,387,199,95,2970,3971,3610,3574,0,131,89,299,84,218,1955,2257,661,0,1294,2909,991,250,1024,1217,1206,626,354,1439,818,411,111,220,190,0,335,4745,305,2240,774,252,189,138
09/05/2015,16,59,423,166,121,2664,3644,3327,3333,0,132,197,732,118,311,2091,2206,590,0,750,2779,1077,226,998,985,1147,553,188,1299,872,419,116,210,243,0,302,4609,489,2564,758,330,187,143
09/05/2015,17,50,581,186,120,2693,3256,2885,2437,0,185,220,795,139,259,2105,2240,647,0,520,2673,1420,253,1132,1002,1252,776,175,1437,821,618,124,282,237,0,335,4894,291,2362,661,285,230,159
09/05/2015,18,26,465,118,94,2783,2647,1941,1325,0,146,132,340,106,132,2087,2166,696,0,374,2153,894,158,1160,766,1407,1102,111,1571,1052,690,182,173,222,0,453,4190,366,2009,473,261,151,97
09/05/2015,19,34,369,100,129,2648,2251,1128,639,0,92,124,296,108,55,2189,1541,502,0,393,1668,625,165,1052,413,1346,1301,124,2121,1017,962,105,105,214,0,648,3569,462,1890,431,274,140,96
09/05/2015,20,29,324,80,95,2493,1915,673,368,0,83,104,264,105,60,1382,1385,387,0,334,1427,490,141,1067,362,1191,973,81,413,990,1074,67,114,156,0,723,3002,206,1386,196,200,83,54
09/05/2015,21,36,201,64,77,2008,1527,386,268,0,58,85,212,58,41,1274,1372,377,0,286,1102,347,158,768,284,958,789,67,682,794,1126,73,116,142,0,636,2552,141,1229,174,175,64,44
09/05/2015,22,19,201,99,75,1656,1547,416,403,0,58,80,93,25,49,2028,1335,423,0,227,1239,536,163,878,248,750,852,68,1909,854,811,123,165,140,0,405,2768,412,1272,241,247,117,70
09/05/2015,23,20,156,67,69,1428,1453,304,250,0,44,50,112,25,35,950,1168,409,0,204,838,414,131,811,252,0,744,64,386,735,498,43,78,149,0,222,2304,185,965,99,115,85,59
10/05/2015,0,11,99,41,80,883,803,214,170,0,29,29,34,8,11,527,848,291,0,159,715,259,72,783,204,415,529,35,208,574,317,12,54,110,0,128,1902,111,666,55,85,40,40
10/05/2015,1,7,59,33,55,557,511,152,165,0,13,33,6,4,5,300,308,131,0,145,356,117,34,614,194,0,322,36,70,436,159,16,26,33,0,55,1013,53,497,47,47,14,17
10/05/2015,2,3,28,11,30,279,280,81,125,0,3,12,6,2,2,170,143,106,0,110,234,48,33,454,27,153,251,18,41,402,74,9,15,12,0,18,726,38,218,45,21,13,12
10/05/2015,3,3,19,5,10,266,279,92,92,0,1,8,2,1,2,60,114,59,0,95,174,96,22,457,29,120,138,11,25,298,57,4,12,11,0,14,610,15,122,16,12,9,14
10/05/2015,4,1,11,2,16,76,121,28,42,0,5,3,2,0,2,34,48,19,0,44,178,63,42,434,16,40,56,4,37,173,27,3,9,9,0,7,413,8,33,23,6,1,1
10/05/2015,5,0,25,6,20,72,86,34,33,0,4,14,8,1,4,68,70,28,0,43,87,23,22,159,15,0,15,7,99,93,9,5,9,17,0,12,349,20,50,65,14,3,3
10/05/2015,6,0,24,11,17,76,112,48,54,0,23,7,5,1,7,126,113,22,0,64,124,57,19,106,43,0,15,12,220,132,6,15,71,3,0,7,471,5,122,859,8,5,5
10/05/2015,7,0,43,16,40,158,184,83,69,0,26,19,19,5,17,362,280,90,0,140,285,275,53,77,43,22,23,41,555,91,48,18,78,43,0,22,723,28,156,1473,16,12,9
10/05/2015,8,3,85,38,43,219,393,171,145,0,48,26,20,4,30,2238,887,210,0,214,595,554,61,79,65,75,44,62,2356,94,60,53,121,61,0,31,1494,87,313,3749,14,30,22
10/05/2015,9,4,146,51,47,387,680,472,501,0,62,48,81,13,41,2373,1092,215,0,475,977,543,72,146,187,115,117,137,2061,238,87,79,136,118,0,41,1857,113,470,3573,43,63,56
10/05/2015,10,4,198,65,64,562,1283,1058,957,0,65,45,55,15,63,2397,1201,272,0,695,1139,623,119,253,260,314,283,223,2187,315,147,80,134,136,0,62,2363,172,685,2862,54,76,65
10/05/2015,11,21,224,89,75,1086,1895,1681,1613,0,65,95,207,41,71,2642,1859,354,0,1059,1567,631,107,439,454,540,582,257,2358,449,274,80,193,118,0,134,3038,273,1352,2941,104,131,109
10/05/2015,12,27,450,131,103,1554,2379,2217,2037,0,76,76,266,83,171,2237,1773,396,0,1360,1663,858,99,701,541,1074,869,284,2109,636,424,84,241,154,0,349,3226,509,1565,805,151,136,94
10/05/2015,13,50,271,77,85,1855,2671,2651,2060,0,113,82,273,90,175,2170,1711,394,0,1444,1922,710,140,837,674,1341,952,314,2249,820,717,61,167,116,0,493,3517,310,1348,577,169,146,117
10/05/2015,14,46,301,91,88,1951,2638,2535,2332,0,119,105,613,142,203,1916,1948,460,0,1457,1980,798,178,766,817,1144,723,302,1911,821,790,82,190,151,0,509,3302,276,1477,513,156,117,114
10/05/2015,15,45,327,121,102,2007,2728,2690,2563,0,107,101,398,103,188,1935,2026,532,0,1102,2175,875,166,827,771,1032,657,250,1872,781,802,97,201,168,0,538,3493,477,1785,605,164,172,121
10/05/2015,16,41,219,85,87,1756,2493,2523,2300,0,74,76,181,45,158,1559,1680,511,0,626,2203,711,143,867,601,960,440,168,1373,710,621,59,168,148,0,422,3550,270,1521,460,172,172,111
10/05/2015,17,38,303,95,91,2020,2263,1837,1469,0,74,77,257,76,117,1253,1701,534,0,414,1965,821,129,883,550,982,659,121,769,729,616,75,113,140,0,317,3106,432,1598,300,231,189,87
10/05/2015,18,36,328,78,87,2011,1584,1241,712,0,100,143,443,83,113,977,1243,386,0,367,1555,910,148,786,479,1112,773,117,504,672,778,54,120,53,0,426,2644,203,1058,163,210,140,90
10/05/2015,19,20,205,51,74,1853,1165,618,366,0,71,96,197,74,50,746,1032,314,0,282,1210,463,104,777,157,0,820,80,256,653,786,77,129,94,0,448,2311,128,736,158,170,115,76
10/05/2015,20,12,192,42,59,1500,836,312,289,0,70,63,115,56,44,722,877,272,0,292,971,388,129,563,137,740,575,46,276,552,637,50,95,54,0,309,1609,404,646,103,165,102,72
10/05/2015,21,10,183,53,44,1044,763,244,202,0,44,56,55,34,36,550,771,250,0,206,753,313,87,439,99,493,450,50,185,388,495,31,68,72,0,265,1591,115,814,78,114,66,45
10/05/2015,22,7,85,16,48,676,446,139,113,0,22,50,64,8,19,343,633,214,0,131,645,241,67,378,59,247,222,34,101,324,276,22,43,22,0,124,999,94,280,46,75,68,49
10/05/2015,23,6,67,12,44,434,365,79,84,0,19,26,28,2,13,274,395,173,0,116,461,185,32,219,33,209,106,35,78,264,119,49,109,32,0,61,1252,39,238,115,52,55,32
11/05/2015,0,0,27,6,18,220,191,44,32,0,8,10,12,3,4,87,190,85,0,95,190,59,17,143,17,101,61,11,40,237,67,7,11,16,0,16,405,20,82,16,36,16,11
11/05/2015,1,0,11,9,18,87,60,26,24,0,3,6,8,2,2,63,34,21,0,38,69,9,10,112,58,38,18,10,14,194,53,2,8,14,0,13,130,8,51,14,21,3,4
11/05/2015,2,0,3,6,72,47,35,11,11,0,5,1,4,0,0,17,40,18,0,25,28,15,5,32,9,36,18,6,10,114,12,0,0,17,0,9,76,4,28,1,18,8,5
11/05/2015,3,0,4,1,9,30,17,20,17,0,0,0,6,0,2,28,39,11,0,17,43,10,7,33,9,0,20,7,24,85,4,1,3,3,0,2,80,2,12,2,10,4,1
11/05/2015,4,1,9,7,5,16,48,20,30,0,4,6,6,0,0,43,46,28,0,22,32,16,6,32,8,14,7,7,51,154,10,1,4,2,0,1,154,4,16,11,11,2,2
11/05/2015,5,0,37,16,80,64,85,38,29,0,39,15,9,2,6,90,170,71,0,33,135,133,16,11,42,11,10,9,84,205,4,9,18,8,0,8,258,23,42,35,13,11,2
11/05/2015,6,1,182,136,471,117,149,97,71,0,254,63,40,9,88,291,656,208,0,41,408,603,98,87,151,18,6,26,231,87,21,49,65,74,0,5,618,40,153,92,36,37,22
11/05/2015,7,0,755,721,2308,373,504,245,192,0,1460,277,142,28,214,768,2226,542,0,171,1222,1823,403,133,400,61,57,75,679,209,90,177,127,170,0,47,1658,189,530,223,100,125,49
11/05/2015,8,11,1793,1575,4931,818,1078,674,575,0,2786,494,266,57,410,1773,4325,1311,0,390,2581,3661,1017,284,811,182,110,143,1694,283,172,442,251,476,0,172,3404,569,1378,552,374,486,229
11/05/2015,9,8,1305,942,2909,931,1204,730,627,0,1543,345,132,22,164,1098,2285,582,0,416,1825,1948,558,250,360,192,151,96,961,255,195,343,140,365,0,168,2794,595,830,294,560,580,254
11/05/2015,10,3,717,412,972,1136,1551,1073,996,0,549,221,145,10,107,967,1334,310,0,479,1620,1397,378,317,310,340,262,112,867,337,188,144,124,287,0,159,2453,564,764,273,488,580,257
11/05/2015,11,10,592,370,766,1350,2054,1594,1397,0,369,202,110,16,128,968,1462,393,0,574,1732,1187,348,506,310,472,347,105,832,458,185,106,140,268,0,184,2830,531,959,269,676,542,251
11/05/2015,12,31,1394,628,1119,2337,2957,2696,2522,0,999,402,279,144,421,1344,2047,543,0,1007,2622,1933,512,1283,539,928,694,116,1121,973,435,224,239,805,0,393,3833,912,1488,442,809,648,277
11/05/2015,13,38,1359,618,1174,2442,3311,2957,2971,0,891,426,195,59,375,1361,2181,481,0,878,2860,1775,502,1291,588,1014,823,126,1117,1005,516,234,278,841,0,390,3978,887,1642,503,836,780,293
11/05/2015,14,48,632,503,973,2234,3006,2216,2382,0,474,211,171,82,142,1269,1748,455,0,552,2428,1358,329,772,489,808,564,111,1022,639,335,150,192,318,0,222,3697,498,1392,379,681,617,229
11/05/2015,15,53,603,525,1228,2118,2800,2081,2062,0,662,214,121,30,174,1361,1919,534,0,649,2516,1607,342,731,566,748,379,162,1080,616,365,231,164,250,0,230,3913,524,1382,385,675,727,268
11/05/2015,16,49,617,939,2476,2298,2776,2021,1929,0,1632,368,156,29,269,1884,2667,703,0,613,2945,2752,431,739,680,766,372,132,1487,679,292,295,183,286,0,234,4515,466,1873,555,594,812,288
11/05/2015,17,57,1177,1807,4010,2414,2764,2243,1668,0,2562,565,276,70,454,2608,4987,1574,0,596,3780,3791,659,911,949,0,440,165,2244,647,321,438,325,397,0,282,5064,499,2579,677,827,834,369
11/05/2015,18,40,668,826,1751,2090,2050,1449,1056,0,917,346,219,56,248,1683,2782,906,0,444,2651,2038,362,910,638,881,602,162,1369,661,326,205,179,277,0,302,3599,250,1732,523,615,570,274
11/05/2015,19,24,311,253,581,1854,1243,694,405,0,243,129,139,45,121,1003,1344,454,0,366,1712,910,151,764,271,0,512,97,796,541,394,79,111,159,0,271,2337,232,1158,245,343,354,179
11/05/2015,20,27,176,110,260,1581,931,417,278,0,88,110,123,31,68,737,1066,292,0,280,1261,638,135,475,244,732,397,73,401,464,398,58,63,96,0,263,1743,133,823,159,289,260,125
11/05/2015,21,10,170,83,154,1144,705,257,193,0,89,72,58,14,35,528,938,246,0,245,985,444,104,482,185,474,305,76,280,339,335,23,56,60,0,199,1387,147,565,77,231,173,85
11/05/2015,22,8,100,55,115,759,446,179,144,0,59,41,58,16,23,400,631,201,0,153,657,307,92,267,112,262,216,43,160,273,226,28,42,68,0,87,980,87,320,56,121,97,64
11/05/2015,23,1,59,31,62,384,294,98,47,0,29,22,30,2,8,456,397,168,0,95,437,191,47,200,64,0,80,21,345,145,149,17,35,29,0,31,722,58,201,35,99,63,38
12/05/2015,0,0,15,8,26,195,106,56,32,0,12,4,7,1,12,97,163,49,0,64,177,87,16,118,24,0,34,18,33,67,41,4,3,11,0,16,223,21,76,17,24,9,5
12/05/2015,1,0,16,2,12,78,74,32,23,0,3,0,4,0,2,24,57,26,0,62,85,14,12,73,16,33,21,11,21,61,31,5,5,7,0,15,126,2,20,5,33,10,12
12/05/2015,2,1,15,6,8,46,34,12,17,0,0,2,0,0,0,19,22,9,0,21,26,16,3,33,7,28,14,3,18,24,15,4,9,2,0,5,59,0,26,8,4,2,2
12/05/2015,3,0,1,3,10,45,27,13,13,0,4,5,2,0,0,38,23,7,0,17,37,15,12,61,4,47,29,0,30,23,3,3,1,6,0,0,82,4,14,4,11,4,0
12/05/2015,4,0,12,2,2,35,36,11,19,0,3,5,5,0,1,42,46,21,0,34,41,19,3,30,22,17,9,0,40,15,10,5,3,4,0,0,91,6,15,7,12,3,3
12/05/2015,5,0,53,27,99,66,80,20,35,0,56,13,27,3,24,88,190,70,0,65,131,180,36,25,46,6,9,13,69,42,4,9,22,11,0,11,253,18,40,28,5,6,2
