Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens
31/03/2015,9,16,1209,873,2354,1104,1304,782,721,0,1352,329,166,39,202,1208,2244,545,403,734,1732,1940,549,282,531,173,149,173,1216,317,194,312,219,420,498,187,2670,672,972,414
31/03/2015,10,27,757,508,1130,1367,1912,1275,1328,0,439,320,177,31,164,1300,1625,475,433,887,1926,1590,431,442,597,349,11,209,1192,420,230,177,152,322,484,171,3005,662,1161,463
31/03/2015,11,30,778,475,927,1899,2293,2092,2223,0,416,269,177,64,171,1533,1800,482,455,1247,2175,1403,417,586,634,569,0,235,1166,560,306,204,205,288,495,195,3659,750,1568,587
31/03/2015,12,60,1635,749,1374,3123,3593,3429,3475,0,955,506,479,222,676,2028,2945,707,769,2075,3145,2245,769,1320,942,1237,0,359,1624,1099,546,291,310,856,881,371,4815,1154,2515,915
31/03/2015,13,58,1800,672,1637,3400,4076,4045,3939,0,926,456,523,254,562,2127,3346,782,795,1930,3599,1980,785,1398,1190,1313,0,377,1691,1151,584,341,412,915,1034,400,5229,1146,2837,1019
31/03/2015,14,49,1009,542,1027,3000,3820,3170,3078,0,497,284,327,123,233,2103,2644,600,683,1187,2971,1605,439,895,942,1067,0,209,1516,763,506,352,313,469,625,304,4922,737,2525,1011
31/03/2015,15,45,739,519,1236,2788,3688,2937,2811,0,652,268,276,86,209,1847,2906,839,681,808,3096,1826,435,885,1062,918,0,198,1515,767,451,285,254,295,510,246,4954,634,2471,872
31/03/2015,16,63,921,889,2262,2786,3508,2869,2510,0,1430,416,284,89,271,2041,3552,906,673,742,3242,2593,501,994,879,1012,0,127,1560,677,323,268,236,279,463,207,5108,771,2377,830
31/03/2015,17,56,1512,1343,3890,3005,3529,2960,2456,0,2333,554,367,122,529,3216,5258,1586,979,756,4110,3600,662,1296,1139,983,0,188,2554,817,387,416,370,375,769,281,5758,551,3340,1085
31/03/2015,18,50,1059,558,1832,2640,3044,2109,1728,0,1024,363,442,130,372,2866,3560,1069,754,598,3180,2245,403,1245,915,1152,0,188,2408,890,427,249,289,259,492,305,4930,485,3213,1169
31/03/2015,19,38,485,227,705,2609,2173,1112,736,0,301,221,369,110,179,2148,2164,699,350,503,2213,1127,219,1193,468,1176,0,147,1644,873,460,124,175,161,282,356,3549,362,2305,701
31/03/2015,20,30,363,117,366,2315,2003,663,442,0,128,110,251,91,108,2041,1781,487,208,393,1654,693,154,981,299,1022,0,119,1778,810,718,75,133,82,150,372,3164,266,2521,457
31/03/2015,21,15,327,85,224,1552,1524,414,339,0,78,119,182,40,75,1367,1497,396,160,334,1349,513,160,966,249,749,0,95,887,619,648,53,93,102,132,321,2811,253,2174,383
31/03/2015,22,19,181,66,116,1199,1006,251,272,0,62,53,185,45,40,1363,1058,292,125,223,992,376,121,616,215,472,0,99,1065,519,366,41,94,88,67,175,2093,185,1241,250
31/03/2015,23,10,63,39,78,774,736,165,140,0,27,21,39,10,17,496,781,240,54,154,654,212,72,413,104,285,0,63,323,343,151,42,57,63,56,51,1428,86,619,92
