Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth St,Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russel St (West),Melbourne Convention Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Russel St (South),QV Market-Peel St,The Arts Centre
25-Nov-13,10,791,617,491,917,999,1885,1588,1421,1555,481,152,,81,150,1294,793,334,102,570,1691,1220,393,435,413,351,255,112,930
25-Nov-13,11,1018,672,430,797,1221,2678,2214,2177,1757,487,173,,86,227,1247,1206,431,162,660,1970,1191,403,540,510,571,395,73,1170
25-Nov-13,12,1835,1691,715,1253,2559,3741,3447,3922,2914,1258,322,,275,659,2049,2124,651,371,1126,2972,1858,700,1131,898,961,737,145,1740
25-Nov-13,13,2090,1697,697,1511,2858,4177,3767,4347,2862,1020,259,,247,557,1986,1987,689,395,959,2985,1768,693,1205,937,1113,680,184,1644
25-Nov-13,14,1852,838,541,978,2529,3580,3092,3141,2115,591,152,,151,226,1850,1515,526,248,642,2934,1372,496,968,1034,929,479,142,1732
25-Nov-13,15,1835,675,607,1247,2515,3446,2802,3038,1776,799,154,,148,216,2003,1419,558,210,677,2787,1642,412,968,841,926,443,161,2270
25-Nov-13,16,1985,822,970,2628,2384,3239,2666,2910,1597,1761,216,,143,326,1975,1591,736,291,661,3299,2713,499,966,926,851,434,155,1733
25-Nov-13,17,2126,1325,1660,3764,2589,3215,2725,2556,1417,2712,293,,174,717,2936,2475,1351,611,649,3812,3704,700,1106,1106,889,470,210,2617
25-Nov-13,18,1577,735,727,1510,2373,2524,2098,1349,745,1115,171,,158,436,2494,1437,803,533,532,2972,1839,357,1049,779,883,656,201,2576
25-Nov-13,19,1210,449,260,482,1903,1816,1059,642,385,350,120,,118,177,1966,1045,399,285,443,1936,857,213,938,325,857,605,123,2336
25-Nov-13,20,1006,374,159,272,1612,1538,807,498,316,160,86,,108,97,1533,862,349,144,353,1550,527,109,772,229,745,599,93,1289
25-Nov-13,21,768,232,138,158,1605,1227,538,395,241,106,68,,58,55,1365,768,330,55,285,1215,393,118,734,205,595,569,83,998
25-Nov-13,22,484,149,73,75,1092,697,309,217,148,60,23,,36,28,1046,400,195,39,177,781,255,66,554,100,420,307,49,1713
25-Nov-13,23,231,120,45,51,507,422,167,112,88,30,14,,11,7,514,270,153,21,135,453,125,38,302,69,152,140,21,582
26-Nov-13,0,122,44,13,24,249,129,45,53,26,4,8,,10,4,130,88,45,11,123,155,43,15,136,61,66,42,23,94
26-Nov-13,1,61,25,4,20,107,53,37,27,13,6,7,,4,8,40,44,25,2,69,53,12,16,120,8,71,51,10,76
26-Nov-13,2,39,5,4,6,46,30,19,20,5,2,3,,1,2,19,31,5,19,42,37,14,15,57,5,12,15,14,26
26-Nov-13,3,9,3,2,8,34,27,12,4,8,0,2,,0,0,30,12,4,3,14,42,0,0,69,2,7,8,1,55
26-Nov-13,4,8,18,0,4,23,19,6,15,6,6,3,,2,1,26,14,24,15,34,27,16,2,37,10,1,6,7,38
26-Nov-13,5,19,94,29,103,69,86,25,17,36,63,21,,4,36,92,105,63,21,66,130,176,34,38,65,14,10,11,126
26-Nov-13,6,98,258,211,788,230,228,87,101,98,439,93,,33,187,348,501,268,143,165,605,667,171,115,220,35,31,38,432
26-Nov-13,7,355,872,907,2691,444,645,341,306,471,1523,230,,133,443,928,1160,592,358,333,1503,2148,518,217,573,57,72,93,1110
26-Nov-13,8,843,1928,1858,5354,884,1292,849,778,1041,2699,255,,141,593,1956,2457,1166,460,697,2639,3351,1062,366,731,184,201,205,2367
26-Nov-13,9,604,997,920,2120,830,1355,965,868,975,1031,162,,68,256,933,1060,402,163,606,1664,1807,634,299,361,220,146,166,937
26-Nov-13,10,820,771,629,903,1018,1971,1459,1399,1385,557,154,,98,146,972,869,333,214,912,1619,1310,497,379,384,281,304,164,847
26-Nov-13,11,1229,931,929,906,1521,2617,2250,2170,1862,565,132,,100,186,1132,1184,392,193,1232,2126,1324,454,517,324,566,334,201,966
26-Nov-13,12,1992,2064,1251,1367,2698,3612,3186,3952,2965,1381,338,,225,742,1563,2027,560,349,2005,2887,2079,805,1111,717,904,745,304,1143
26-Nov-13,13,1895,1690,828,1589,2770,3955,3486,3979,2919,1117,329,,203,522,1623,1995,524,313,1763,2904,1901,775,1051,810,1059,590,294,1349
26-Nov-13,14,1638,856,598,1035,2345,3418,2889,2958,2043,661,149,,139,189,1509,1327,500,175,1039,2590,1432,430,844,632,751,449,216,1261
26-Nov-13,15,1684,753,648,1389,2402,3373,2612,2758,1694,786,154,,116,247,1525,1411,645,175,803,2680,1697,405,696,646,769,422,181,1195
26-Nov-13,16,1959,834,1086,2606,2627,3377,2695,2672,1557,1776,204,,129,353,1797,1553,751,308,545,3094,2787,507,847,874,732,453,165,1325
26-Nov-13,17,2163,1367,1665,3798,2733,3380,2980,2797,1583,2807,226,,179,718,2851,2488,1401,598,617,3924,3649,633,1078,1157,872,472,191,2210
26-Nov-13,18,1855,777,765,1555,2602,2732,2306,1648,937,1067,155,,181,459,2644,1511,755,501,523,2797,1986,345,1064,703,972,621,149,2106
26-Nov-13,19,1455,515,340,576,2113,1887,1345,778,470,335,110,,148,199,2281,1097,440,383,411,1963,881,172,853,442,957,699,123,1895
26-Nov-13,20,1251,337,190,301,2058,1627,875,531,298,175,84,,147,126,1853,1012,382,202,324,1696,589,161,761,384,912,673,117,841
26-Nov-13,21,1077,189,138,201,1931,1434,808,549,307,116,61,,153,87,1665,838,331,118,273,1429,453,122,758,278,695,529,70,1076
26-Nov-13,22,646,163,77,122,1349,837,451,221,204,73,42,,71,48,1088,479,281,88,295,928,318,86,550,155,476,427,77,1127
26-Nov-13,23,354,84,50,57,690,472,206,125,99,35,11,,29,16,407,392,232,19,163,529,169,51,398,106,282,248,27,297
27-Nov-13,0,144,82,5,33,389,206,80,62,43,22,9,,17,5,161,143,42,13,119,214,63,54,261,66,183,180,28,93
27-Nov-13,1,109,27,10,19,181,110,31,29,23,9,1,,8,3,64,53,25,18,80,52,16,9,140,23,93,48,22,28
27-Nov-13,2,57,29,3,14,49,50,20,20,11,0,3,,1,5,28,33,11,27,57,40,11,28,92,12,61,55,9,21
27-Nov-13,3,36,8,3,5,71,57,16,11,8,0,1,,1,3,26,23,16,3,44,44,10,7,61,8,27,16,7,26
27-Nov-13,4,18,10,3,10,19,34,5,29,13,3,0,,0,0,72,21,25,17,33,24,15,10,36,22,3,10,2,40
27-Nov-13,5,28,74,18,108,81,97,32,17,24,63,16,,8,26,111,68,67,18,28,146,169,40,41,41,14,14,6,128
27-Nov-13,6,97,247,207,798,248,212,98,93,119,397,82,,39,168,366,286,277,137,106,584,669,172,122,246,31,21,29,385
27-Nov-13,7,354,898,850,2628,456,571,357,295,528,1567,245,,138,443,945,1097,582,358,246,1450,2134,517,184,573,90,85,78,990
27-Nov-13,8,805,1942,1830,5170,904,1173,855,713,996,2656,313,,129,614,1560,2284,1066,415,458,2643,3448,1058,328,781,186,211,173,1743
27-Nov-13,9,660,1071,782,2056,928,1450,1078,967,992,1218,176,,59,231,1164,1167,353,185,499,1716,1980,717,288,382,218,180,167,1110
27-Nov-13,10,751,674,561,890,1160,1962,1611,1464,1448,514,131,,109,160,1203,900,402,122,574,1609,1298,450,373,349,334,282,122,1198
27-Nov-13,11,1041,803,445,874,1200,2667,2213,2273,1869,562,148,,76,208,1454,1277,400,249,714,2007,1352,424,589,412,440,422,145,1570
27-Nov-13,12,1746,1708,778,1355,2492,3642,3570,3786,2698,1284,346,,168,572,1772,1967,657,453,1198,2885,2065,659,1154,640,926,648,171,1923
27-Nov-13,13,1816,1626,796,1550,2593,3756,3674,4240,2835,1059,332,,144,476,1784,1829,601,309,1045,2812,1944,621,1085,612,1030,650,179,1715
27-Nov-13,14,1496,870,513,968,2372,3341,2831,2906,1972,585,174,,74,222,1767,1426,473,177,605,2478,1352,389,729,647,821,430,144,1485
27-Nov-13,15,1593,718,622,1369,2351,3162,2724,2748,1684,795,198,,44,165,1667,1374,607,155,708,2634,1697,362,703,593,769,293,160,1369
27-Nov-13,16,1820,856,984,2554,2576,3149,2704,2663,1616,1680,266,,110,294,2050,1512,687,281,804,2886,2791,555,765,823,612,451,156,1761
27-Nov-13,17,2233,1198,1500,3626,2829,3356,3102,2682,1502,2678,311,,157,739,3104,2467,1349,555,1175,3622,3609,673,956,1138,829,500,296,2595
27-Nov-13,18,1872,811,720,1469,2504,2718,2362,1703,869,1079,175,,158,436,2698,1495,736,396,1485,2763,1927,357,911,902,821,620,338,2347
27-Nov-13,19,1384,396,262,605,2326,2226,1426,850,556,321,150,,141,169,2498,1148,514,332,1627,2057,923,200,800,443,868,691,411,1816
27-Nov-13,20,1235,421,167,283,2071,1711,1059,611,338,206,110,,211,119,1566,1018,349,206,1528,1724,594,107,855,378,853,719,512,828
27-Nov-13,21,1068,268,120,192,2110,1632,841,543,249,122,79,,187,88,1846,928,363,116,1223,1522,478,101,633,316,773,477,462,1584
27-Nov-13,22,838,239,126,151,1673,1106,531,232,249,70,31,,60,76,1354,624,290,113,809,1247,318,100,557,364,539,393,292,1430
27-Nov-13,23,377,149,42,88,733,557,258,133,104,38,47,,49,13,496,465,225,38,241,627,188,78,417,151,267,250,54,263
28-Nov-13,0,135,51,14,34,295,247,97,53,50,14,5,,20,14,184,208,89,16,128,273,48,31,265,100,145,117,35,124
28-Nov-13,1,74,29,13,17,144,151,52,41,33,2,10,,14,4,75,72,13,15,92,83,27,7,141,26,58,43,13,50
28-Nov-13,2,68,22,7,8,66,71,31,14,18,0,1,,9,0,36,48,17,5,51,38,11,19,80,15,51,19,11,26
28-Nov-13,3,27,24,5,4,42,58,21,25,17,1,2,,2,2,49,30,12,2,41,34,12,3,58,4,32,9,9,36
28-Nov-13,4,6,8,2,7,31,55,16,11,7,2,5,,0,1,36,30,38,22,28,40,22,17,47,21,14,7,7,37
28-Nov-13,5,22,69,20,108,54,105,27,17,22,52,18,,10,25,97,96,57,20,53,124,142,31,29,51,14,16,19,116
28-Nov-13,6,96,275,242,748,197,242,100,85,103,404,91,,36,133,366,527,310,127,163,572,708,130,119,217,38,29,42,341
28-Nov-13,7,318,859,875,2468,416,565,346,354,425,1528,191,,84,336,879,1176,542,263,307,1450,2111,516,191,474,86,89,81,903
28-Nov-13,8,713,1992,1852,5071,804,1173,761,824,1073,3088,297,,151,499,1502,2197,1037,327,579,2481,3399,1046,279,627,194,149,163,1542
28-Nov-13,9,578,988,860,2243,841,1338,1038,920,977,1239,213,,68,199,967,1130,440,114,717,1681,1638,529,290,412,236,166,169,940
28-Nov-13,10,793,652,546,953,1147,1864,1537,1367,1238,493,166,,142,134,1052,903,334,211,918,1755,1226,363,395,358,318,242,178,1056
28-Nov-13,11,867,730,510,958,1436,2423,2067,1920,1608,555,162,,62,159,1186,1092,358,183,1056,1863,1263,357,537,344,405,336,261,1167
28-Nov-13,12,1391,1450,755,1241,2162,3199,3269,3299,2490,1115,336,,134,517,1510,1714,517,223,1725,2523,1881,562,1024,528,762,690,331,1466
28-Nov-13,13,1449,1342,754,1189,2229,3374,3386,3571,2433,940,285,,131,434,1361,1468,400,216,1519,2702,1668,560,1011,546,837,582,252,1260
28-Nov-13,14,1279,811,515,1065,1940,2955,2667,2684,1768,492,165,,28,168,1404,1091,493,85,1119,2545,1371,366,721,467,687,437,205,1136
28-Nov-13,15,1290,686,673,1652,1733,2735,2400,2609,1496,771,170,,17,177,1503,1077,554,84,658,2499,1787,391,685,404,653,357,196,1031
28-Nov-13,16,1431,877,1089,3282,1764,2720,2205,2473,1348,1659,233,,21,320,1770,1396,777,100,558,2748,2771,496,697,458,703,330,167,1268
28-Nov-13,17,1849,1627,1612,4878,1987,2961,2697,2545,1345,2314,300,,49,560,2746,2124,1557,231,605,3115,3642,708,841,680,784,407,240,1731
28-Nov-13,18,1361,1008,801,1887,1856,2360,2196,1756,926,1030,232,,63,317,2384,1301,831,93,415,2456,2138,425,770,471,831,546,169,1966
28-Nov-13,19,1168,511,342,616,1959,1854,1550,942,564,333,179,,49,132,1156,728,369,7,382,1652,982,222,754,229,775,696,105,1104
28-Nov-13,20,752,369,136,340,1605,1444,1140,617,288,153,93,,23,38,875,585,289,4,352,1315,548,128,762,149,723,586,102,540
28-Nov-13,21,829,220,127,184,1606,1289,538,406,265,117,111,,35,39,1340,619,230,5,314,1083,438,85,600,163,652,558,71,1486
28-Nov-13,22,526,197,83,106,1246,780,318,226,220,77,71,,20,26,624,448,215,0,185,947,301,100,542,147,373,398,50,403
28-Nov-13,23,286,126,66,57,778,527,180,206,105,36,72,,21,14,307,267,196,2,176,671,183,66,323,198,279,238,27,192
29-Nov-13,0,174,70,23,35,383,295,78,61,55,29,8,,7,8,133,145,94,0,134,229,57,30,241,26,133,157,16,74
29-Nov-13,1,95,31,6,14,215,162,37,30,23,4,11,,1,1,65,104,34,2,84,91,31,21,229,13,104,98,13,34
29-Nov-13,2,42,27,3,11,92,124,37,28,19,0,1,,1,5,62,42,18,4,43,62,18,11,171,11,41,51,7,24
29-Nov-13,3,33,19,5,13,84,80,24,27,8,2,1,,1,2,27,23,12,1,47,25,2,3,120,7,35,34,11,24
29-Nov-13,4,20,13,2,1,42,88,16,14,9,4,3,,8,1,34,30,34,0,25,52,17,13,64,12,17,15,9,33
29-Nov-13,5,20,80,33,109,83,94,40,37,28,58,11,,24,22,93,110,86,1,75,175,167,41,58,65,17,5,17,115
29-Nov-13,6,97,233,225,729,201,192,69,118,94,384,77,,23,106,345,472,222,3,147,575,653,160,120,170,44,43,35,305
29-Nov-13,7,333,821,834,2471,408,565,324,357,440,1432,228,,45,262,888,1149,499,17,347,1387,2037,515,206,419,58,70,59,917
29-Nov-13,8,731,1831,1843,5245,769,1106,809,741,963,2680,300,,88,403,1447,2288,1016,23,632,2376,3555,958,321,502,193,181,190,1419
29-Nov-13,9,650,998,893,2058,849,1455,1086,999,999,1149,249,,58,171,1070,1260,445,12,762,1778,1797,587,306,321,190,166,184,1079
29-Nov-13,10,781,608,528,877,1124,1892,1605,1593,1469,465,194,,83,128,1057,874,362,35,924,1680,1295,401,481,367,332,300,227,1033
29-Nov-13,11,945,778,481,798,1429,2640,2207,2415,1605,502,162,,155,207,1349,1210,473,40,1168,1995,1200,451,644,524,461,428,270,1337
29-Nov-13,12,1764,1447,694,1209,2546,3836,3432,3896,2655,1335,354,,126,644,1920,2128,625,112,1899,3009,2051,705,1262,690,965,863,319,1904
29-Nov-13,13,1845,1342,706,1195,2643,3917,3674,4269,2754,977,290,,167,530,1849,2049,600,87,1731,2881,1830,587,1263,717,982,814,305,1736
29-Nov-13,14,1639,799,592,956,2278,3427,2951,3196,2121,592,185,,118,271,1687,1425,507,27,1284,2705,1420,482,1014,712,814,550,262,1725
29-Nov-13,15,1694,733,553,1315,2366,3527,2903,3162,1850,880,210,,69,236,1689,1493,657,24,1243,2722,1740,463,820,811,795,556,221,1462
29-Nov-13,16,1777,871,938,2252,2584,3632,3042,3213,1834,1670,322,,65,353,2289,1781,823,23,920,3248,2841,548,944,863,788,503,213,2169
29-Nov-13,17,2155,1181,1353,3017,2825,3740,3260,3307,1888,2119,282,,146,549,2447,2355,1121,40,654,3598,3310,642,1120,1296,946,752,193,1637
29-Nov-13,18,1766,778,649,1288,2868,3330,2994,2648,1395,862,259,,121,333,2214,1564,706,30,499,2827,1818,345,1198,939,1084,849,173,2009
29-Nov-13,19,1430,475,312,471,2666,2875,2504,1994,858,343,161,,97,154,1901,1149,508,25,450,2254,1021,243,1242,632,1142,1021,133,1280
29-Nov-13,20,1367,444,175,266,2404,2620,2096,1585,611,188,132,,76,118,1502,1173,491,15,403,2085,686,120,1161,464,1088,1087,153,700
29-Nov-13,21,1260,314,161,193,2489,2757,1398,1101,437,167,85,,41,69,1651,1053,317,16,323,1773,606,130,1073,434,920,885,139,1012
29-Nov-13,22,956,215,151,184,2078,1939,796,556,423,129,152,,34,55,1496,937,422,16,307,1397,487,171,995,439,716,829,75,1264
29-Nov-13,23,732,250,159,144,1455,1116,499,366,278,91,193,,77,37,765,654,343,0,291,1149,422,153,934,240,523,607,101,379
30-Nov-13,0,434,210,120,60,995,778,360,227,188,72,119,,38,24,433,518,269,3,244,857,200,107,944,166,350,552,68,202
30-Nov-13,1,340,94,43,19,573,472,165,192,153,42,43,,34,8,289,292,117,0,208,411,127,69,680,146,372,304,60,142
30-Nov-13,2,236,38,8,29,388,335,93,119,72,7,13,,8,9,176,165,49,2,122,268,24,23,604,51,158,215,33,81
30-Nov-13,3,98,8,6,19,245,279,61,78,28,3,5,,0,4,68,124,31,0,90,146,28,24,292,22,69,103,26,43
30-Nov-13,4,53,26,4,8,87,117,33,48,23,7,7,,24,5,50,59,52,0,63,93,36,8,136,13,32,30,18,41
30-Nov-13,5,33,21,16,6,83,103,33,34,23,19,11,,18,8,59,53,64,1,93,129,78,15,129,21,25,14,8,47
30-Nov-13,6,38,49,37,22,106,131,62,33,52,31,52,,19,37,82,82,91,1,176,234,172,35,98,71,34,19,39,55
30-Nov-13,7,86,57,45,28,235,258,102,105,160,75,33,,50,65,160,139,150,3,298,368,327,77,80,204,40,25,64,191
30-Nov-13,8,172,131,65,58,356,524,437,283,342,73,75,,35,93,293,282,182,6,545,750,461,100,148,209,84,89,154,424
30-Nov-13,9,348,209,76,49,556,1147,880,851,729,126,70,,53,116,617,549,250,16,1022,1082,637,142,246,335,135,131,246,654
30-Nov-13,10,644,276,129,96,797,1891,1679,1708,1219,103,121,,100,130,1057,805,380,14,1466,1438,666,185,510,540,350,290,387,1216
30-Nov-13,11,960,335,135,86,1018,2816,2392,2570,1674,116,128,,212,141,1588,1076,435,30,1842,1939,815,191,577,762,530,417,480,1619
30-Nov-13,12,1343,308,167,69,2208,3418,3017,3156,1696,153,80,,172,176,1878,1204,525,43,2139,2221,833,206,741,1107,930,645,463,2016
30-Nov-13,13,1648,425,188,111,2805,3657,3499,3767,1817,126,90,,196,209,2344,1267,549,58,2194,2443,755,225,952,1088,889,757,410,2501
30-Nov-13,14,2065,365,171,86,2814,3749,3848,4342,1928,156,65,,247,246,2473,1507,653,98,1854,2688,752,216,1050,1258,1009,628,359,2803
30-Nov-13,15,1977,457,178,86,2840,3932,3820,4285,1825,127,64,,287,227,2364,1648,668,181,1434,2870,799,226,1030,1413,920,550,330,2445
30-Nov-13,16,1946,380,164,103,2807,3853,3608,4015,1771,111,99,,355,201,2871,1861,718,95,766,3104,838,244,1181,1248,896,649,207,2787
30-Nov-13,17,1913,509,167,91,2612,3263,3046,3082,1040,143,92,,228,158,2467,1659,684,71,527,2781,826,252,1107,1232,1044,618,154,1879
30-Nov-13,18,1545,536,166,100,2688,2985,2299,1970,634,160,99,,318,164,2635,1498,616,90,423,2359,715,208,1217,974,1008,677,163,1764
30-Nov-13,19,1421,383,123,99,2550,2729,1987,1091,430,89,140,,276,130,2356,1306,511,59,376,1984,498,168,1328,586,1109,1020,110,1470
30-Nov-13,20,1154,397,131,97,2309,2543,1639,948,322,86,113,,217,67,1914,1040,408,37,343,1696,421,119,1302,496,1088,892,87,1144
30-Nov-13,21,1080,274,118,73,2385,2666,1309,1080,286,55,104,,194,65,2178,1057,379,19,311,1705,336,124,1174,365,983,889,86,1591
30-Nov-13,22,893,237,141,95,1910,2120,1060,728,326,73,91,,131,37,1651,932,398,18,283,1325,361,165,1273,281,784,871,93,1192
30-Nov-13,23,588,263,102,79,1518,1119,526,423,247,67,91,,83,39,999,693,383,4,220,1126,327,77,1103,285,624,794,62,594
