Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
21-Oct-09,15,1696,799,920,1436,2014,2873,2089,2455,1274,25,133,30,14,110,1602,1536,20,345
21-Oct-09,16,467,1193,1173,1839,491,2965,1156,2562,1321,774,1276,149,58,131,601,2149,588,223
21-Oct-09,17,1548,236,516,3623,1591,2147,1763,1366,711,1301,107,166,89,193,1742,3253,869,207
21-Oct-09,18,1529,793,841,1618,1777,1403,981,550,352,715,681,260,126,142,1561,1918,634,311
21-Oct-09,19,1422,833,311,606,1631,1133,527,402,250,2,92,152,51,56,973,1031,386,202
21-Oct-09,20,645,319,234,215,476,829,192,260,162,100,159,191,72,37,928,803,319,116
21-Oct-09,21,559,14,21,136,488,532,211,163,151,44,132,147,55,23,463,720,340,23
21-Oct-09,22,357,164,93,109,362,336,140,94,71,60,13,63,17,16,499,501,231,25
21-Oct-09,23,138,362,54,46,143,117,79,31,44,0,38,31,10,8,309,353,199,17
22-Oct-09,0,58,22,26,11,76,82,19,27,28,10,2,9,4,0,154,163,55,14
22-Oct-09,1,43,1,2,7,49,66,5,26,6,5,5,9,0,2,43,45,29,4
22-Oct-09,2,10,7,0,2,18,32,13,12,12,4,2,1,2,0,35,34,24,2
22-Oct-09,3,20,17,6,3,21,29,5,11,7,0,0,0,3,0,15,29,17,1
22-Oct-09,4,16,43,20,0,65,54,0,21,21,3,7,0,0,3,92,76,53,11
22-Oct-09,5,12,12,4,80,172,168,11,101,94,22,14,7,2,8,52,123,58,4
22-Oct-09,6,73,215,186,624,295,466,49,368,402,833,123,48,23,65,256,499,141,64
22-Oct-09,7,434,759,827,3010,683,1010,263,891,1035,42,1112,68,19,137,855,1198,409,242
22-Oct-09,8,535,3209,2741,4127,241,1222,358,974,938,1399,189,134,34,162,2120,3046,671,397
22-Oct-09,9,653,129,225,2473,647,1655,600,1405,1174,724,569,158,70,84,680,1611,427,58
22-Oct-09,10,900,772,619,1064,1401,1885,855,1801,1435,329,130,122,70,67,917,1016,328,144
22-Oct-09,11,578,737,532,1111,2293,2992,2413,3525,2502,400,214,187,98,132,1013,1039,453,127
22-Oct-09,12,1656,3370,1634,1017,1079,3916,1125,4507,2832,826,902,480,251,215,2525,2224,493,823
22-Oct-09,13,2752,152,212,1462,1273,2978,2777,3183,1843,892,61,365,139,243,1163,2351,571,140
22-Oct-09,14,919,1005,670,962,1859,2927,2035,2774,1473,390,347,257,115,98,1384,1697,570,274
22-Oct-09,15,1688,773,631,1711,2185,3070,2453,2882,1349,560,127,413,168,158,1446,1656,649,245
22-Oct-09,16,2459,2322,2112,1573,863,3154,983,2849,1399,711,606,99,65,107,2752,2163,464,631
22-Oct-09,17,923,22,271,3517,1228,2555,1968,2088,860,1204,1189,504,99,207,1504,3311,880,125
22-Oct-09,18,1408,817,749,1642,1797,1772,1497,928,452,540,70,427,190,150,1865,2037,622,314
22-Oct-09,19,1441,379,295,618,1753,1234,1021,500,303,220,338,178,56,84,1384,1250,429,140
22-Oct-09,20,443,367,224,199,633,961,101,288,199,72,57,195,107,32,1227,842,262,119
22-Oct-09,21,545,2,69,169,494,581,204,209,186,47,120,245,67,32,594,858,334,13
22-Oct-09,22,458,127,53,81,469,410,134,156,98,40,105,83,27,16,692,511,212,16
22-Oct-09,23,101,58,15,62,138,209,118,53,40,22,0,115,18,8,390,369,222,17
23-Oct-09,0,91,57,8,14,29,88,26,72,15,12,9,18,10,0,161,147,48,11
23-Oct-09,1,42,0,1,7,34,71,53,16,15,1,2,0,0,0,28,51,34,15
23-Oct-09,2,23,27,2,7,26,47,41,13,5,6,5,3,3,1,28,37,7,3
23-Oct-09,3,21,17,3,7,32,51,20,4,9,0,7,2,2,1,32,23,11,3
23-Oct-09,4,13,68,24,0,63,99,1,25,20,2,3,0,0,1,56,56,46,5
23-Oct-09,5,7,1,10,72,169,139,15,89,91,39,37,4,2,7,68,108,54,8
23-Oct-09,6,74,184,222,565,284,440,72,331,418,315,92,56,15,66,258,462,129,96
23-Oct-09,7,466,750,796,3381,712,1053,298,943,757,770,413,45,14,166,885,1169,465,195
23-Oct-09,8,391,2995,2831,3319,346,1245,211,1081,1254,1145,1260,134,31,97,2162,2723,511,392
23-Oct-09,9,537,37,123,2363,499,1722,645,1492,1244,726,72,182,97,75,521,1522,421,27
23-Oct-09,10,1180,741,525,915,1294,1920,1101,2196,1457,301,264,106,39,58,907,966,309,115
23-Oct-09,11,493,664,542,1240,2316,3140,2843,3941,2568,541,191,247,70,150,1237,1129,541,209
23-Oct-09,12,1690,3107,1577,686,1392,4025,1185,5006,1345,718,543,791,353,127,2544,2137,346,589
23-Oct-09,13,3051,56,80,1325,1020,3240,3069,3662,3737,860,663,270,86,190,820,2337,594,68
23-Oct-09,14,749,880,602,950,2175,3416,2292,3322,1849,523,74,384,206,105,1562,1832,571,300
23-Oct-09,15,1842,721,651,1933,2366,3424,3498,3548,1737,681,422,854,271,172,1527,1737,826,262
23-Oct-09,16,2931,890,2338,1158,1455,3694,963,3747,1725,580,397,130,56,76,3340,2179,380,718
23-Oct-09,17,967,1572,51,3055,1142,3290,2773,3122,1365,1079,821,406,180,188,1242,3291,914,69
23-Oct-09,18,1798,698,605,1238,2345,2530,2327,2213,793,411,474,614,361,111,2457,2127,657,306
23-Oct-09,19,2085,704,362,552,2258,2156,2370,1457,501,213,55,193,106,102,2322,1460,678,258
23-Oct-09,20,489,252,345,124,1329,2168,337,675,331,56,176,351,157,29,2222,1228,272,216
23-Oct-09,21,1055,255,10,179,680,1444,490,368,106,62,155,499,124,53,823,1140,480,29
23-Oct-09,22,1128,187,132,99,1256,1819,248,322,147,54,4,99,53,18,1269,940,440,123
23-Oct-09,23,186,192,130,136,742,469,253,228,213,71,88,135,60,41,1448,904,497,89
24-Oct-09,0,302,108,98,6,257,857,31,130,112,13,1,60,30,4,627,587,147,50
24-Oct-09,1,227,59,0,13,83,333,55,90,129,5,10,4,0,3,95,273,113,2
24-Oct-09,2,28,32,15,14,144,224,21,67,53,3,10,29,18,11,156,133,64,5
24-Oct-09,3,60,14,7,20,59,141,33,27,23,5,0,5,0,5,85,62,62,1
24-Oct-09,4,68,15,11,2,29,27,9,24,13,5,9,0,0,2,92,66,46,10
24-Oct-09,5,18,23,0,7,35,84,22,58,29,27,4,4,1,3,30,97,49,1
24-Oct-09,6,49,43,17,16,164,107,41,127,119,88,41,44,16,10,76,121,47,30
24-Oct-09,7,194,93,53,29,264,238,173,367,299,66,110,19,10,71,139,207,143,70
24-Oct-09,8,86,379,310,23,295,1452,134,806,691,29,1,98,44,47,622,424,98,205
24-Oct-09,9,392,260,3,103,265,1447,539,1509,1029,55,217,337,127,78,251,604,235,20
24-Oct-09,10,1154,238,142,62,1279,1927,873,2195,344,82,40,143,55,103,980,917,291,215
24-Oct-09,11,373,316,153,171,1982,2588,2612,3041,750,149,169,504,261,173,1252,1043,524,357
24-Oct-09,12,1197,300,440,28,1694,3012,533,3224,1348,40,171,1266,734,63,2899,1165,171,1024
24-Oct-09,13,3078,623,33,102,718,1214,2096,3498,1393,99,8,319,162,167,564,1240,437,26
24-Oct-09,14,600,252,173,116,2375,1971,2225,3618,2683,138,175,1063,601,178,1723,1381,512,619
24-Oct-09,15,2084,356,179,109,2230,3369,4340,3270,303,127,41,2042,1067,277,1846,1528,873,704
24-Oct-09,16,3168,466,269,41,1482,3216,528,2565,1121,40,205,360,397,80,3265,1475,228,1203
24-Oct-09,17,536,375,142,80,592,4712,1707,1226,817,102,302,1078,598,167,356,1519,545,11
24-Oct-09,18,1295,176,126,73,2153,1777,950,571,822,75,7,1478,673,135,1788,1285,436,391
24-Oct-09,19,1781,251,154,74,1968,1661,636,494,266,71,234,177,35,99,2236,1272,720,204
24-Oct-09,20,223,198,126,24,1301,1558,78,478,266,48,127,814,362,105,2616,909,175,231
24-Oct-09,21,743,175,93,54,445,1338,325,407,290,35,215,859,444,30,419,945,473,4
24-Oct-09,22,1159,143,114,48,1158,1251,227,185,221,32,115,126,67,18,1623,786,444,117
24-Oct-09,23,120,185,96,87,722,957,342,427,128,43,4,231,72,12,1173,850,584,61
25-Oct-09,0,340,111,68,8,291,1058,14,217,102,6,147,181,32,5,1007,591,114,57
25-Oct-09,1,400,100,44,40,47,625,112,185,103,16,5,8,2,8,105,320,215,0
25-Oct-09,2,19,22,22,14,198,334,70,165,73,11,23,25,3,2,339,222,141,5
25-Oct-09,3,82,19,12,9,67,168,67,35,8,12,56,13,3,0,200,206,129,4
25-Oct-09,4,27,8,13,2,38,115,24,54,38,2,6,1,1,8,68,44,34,9
25-Oct-09,5,23,17,7,10,6,117,5,57,20,4,6,3,1,0,54,71,50,1
25-Oct-09,6,36,26,8,10,61,9,24,52,10,2,8,14,2,4,57,53,41,11
25-Oct-09,7,54,47,23,13,105,152,28,68,90,20,36,14,14,22,121,201,92,54
25-Oct-09,8,89,100,49,43,220,362,77,149,158,28,51,79,62,37,323,327,137,89
25-Oct-09,9,208,161,100,61,331,741,311,436,409,22,76,172,216,49,622,448,184,126
25-Oct-09,10,414,176,100,38,634,1167,598,1064,636,63,109,344,576,65,1027,794,276,208
25-Oct-09,11,567,233,127,57,887,1694,1058,1778,877,61,141,425,708,82,1276,926,319,270
25-Oct-09,12,1000,269,123,46,1508,2044,1331,2199,930,68,155,945,1115,105,1597,1114,402,298
25-Oct-09,13,1271,211,124,56,1911,2517,1512,2437,1146,91,138,1045,1146,145,1748,1124,354,332
25-Oct-09,14,1353,271,158,49,1983,2550,1809,2833,1109,68,144,1067,1283,124,1908,1258,478,389
25-Oct-09,15,1350,297,89,51,1750,2595,1696,2743,1139,66,141,1031,1052,87,1561,1340,531,432
25-Oct-09,16,1444,247,105,54,1746,2574,1559,2467,918,46,95,892,933,99,1852,1310,552,442
25-Oct-09,17,1161,158,105,53,1700,2027,1024,1514,487,69,87,632,523,94,1495,1179,476,326
25-Oct-09,18,790,133,81,35,1746,1435,421,570,281,45,95,302,174,55,955,876,368,247
25-Oct-09,19,589,114,46,31,1373,1077,220,325,201,25,74,200,68,40,770,594,216,319
25-Oct-09,20,469,64,33,19,1113,807,151,249,114,23,78,183,65,21,550,703,285,33
25-Oct-09,21,354,41,36,15,784,573,112,157,111,24,57,112,20,9,438,447,179,36
25-Oct-09,22,180,59,27,15,502,457,64,117,82,14,61,74,13,18,381,365,155,205
25-Oct-09,23,90,24,10,10,237,260,38,74,47,9,16,17,2,9,218,296,175,8
26-Oct-09,0,45,6,11,3,137,121,34,17,56,1,7,7,5,4,86,113,51,7
26-Oct-09,1,20,9,0,3,32,57,7,17,13,2,8,4,1,0,24,83,29,1
26-Oct-09,2,8,4,1,6,37,33,3,5,10,1,4,0,0,2,24,36,15,3
26-Oct-09,3,14,5,4,5,45,31,15,50,35,1,1,2,0,0,23,44,10,2
26-Oct-09,4,11,14,6,5,35,40,2,3,3,0,2,1,0,0,26,40,33,7
26-Oct-09,5,20,50,32,79,58,52,12,22,22,27,27,4,1,8,86,118,56,14
26-Oct-09,6,79,185,195,571,158,163,57,90,72,220,106,31,11,66,294,410,102,97
26-Oct-09,7,231,759,711,1882,350,435,171,283,302,592,389,82,35,132,874,1141,306,209
26-Oct-09,8,635,1929,1905,4963,762,1039,489,865,951,1325,931,130,28,177,1687,2648,714,337
26-Oct-09,9,590,1236,1071,2791,819,1191,680,933,938,772,530,143,32,95,993,1505,435,147
26-Oct-09,10,705,684,536,1068,797,1724,999,1396,1160,285,179,143,53,75,1019,1022,427,122
26-Oct-09,11,837,654,468,863,1382,1968,1360,1849,1392,284,162,207,123,66,998,1063,394,145
26-Oct-09,12,1497,1431,694,1120,2260,3165,2290,3361,2448,873,458,339,180,209,1558,2059,568,346
26-Oct-09,13,1845,1735,808,1392,2562,3772,2797,4160,2652,873,416,452,212,225,1724,2326,609,425
26-Oct-09,14,1543,825,577,986,2195,3132,1754,2795,1688,420,218,339,167,112,1240,1544,530,237
26-Oct-09,15,1526,681,599,1118,1879,2866,1636,2567,1469,426,224,186,98,91,1310,1631,598,219
26-Oct-09,16,1587,730,923,2084,2146,3034,1708,2417,1332,806,565,197,112,123,1728,1995,563,226
26-Oct-09,17,1783,1420,1644,3750,1996,2845,1730,2262,1337,1319,1077,192,89,223,2482,3370,837,420
26-Oct-09,18,1342,831,802,1560,1991,2054,905,1090,643,578,470,251,89,155,1934,1760,588,431
26-Oct-09,19,919,252,271,459,1419,1366,348,451,314,162,182,166,90,102,1009,1037,393,277
26-Oct-09,20,741,140,146,248,1408,1050,248,349,219,83,142,113,55,48,674,745,259,107
26-Oct-09,21,479,134,79,107,879,614,150,224,157,54,87,104,36,19,464,636,291,63
26-Oct-09,22,237,65,57,63,548,371,93,126,99,31,52,53,17,14,608,360,197,37
26-Oct-09,23,105,40,22,38,235,266,49,87,47,22,35,16,9,17,235,222,130,276
27-Oct-09,0,57,8,13,5,87,122,26,26,23,5,15,5,2,1,91,150,74,4
27-Oct-09,1,23,2,6,2,42,38,6,18,10,2,2,3,1,0,30,21,12,3
27-Oct-09,2,21,9,2,2,16,34,15,21,6,0,0,1,4,0,20,20,13,1
27-Oct-09,3,16,15,3,1,17,29,6,1512,2,0,4,1,0,0,25,16,5,2
27-Oct-09,4,7,7,1,3,17,29,2,2,13,0,2,3,0,2,21,38,25,5
27-Oct-09,5,8,41,30,86,51,69,8,24,15,31,22,6,1,14,66,74,42,12
27-Oct-09,6,91,234,206,604,203,141,79,114,88,313,104,35,14,87,312,441,116,87
27-Oct-09,7,267,819,840,2023,325,446,205,367,373,599,397,81,21,158,844,1219,347,263
27-Oct-09,8,623,2058,1917,5144,721,1054,495,889,948,1465,1035,166,45,184,1795,3054,794,360
27-Oct-09,9,547,1080,1033,2494,734,1158,658,942,965,654,445,100,26,86,1042,1605,451,158
27-Oct-09,10,659,742,594,1071,713,1571,804,1393,1258,323,225,112,50,65,1067,918,327,234
27-Oct-09,11,977,650,566,828,1266,1803,1130,1815,1390,274,209,270,132,81,1043,990,362,250
27-Oct-09,12,1616,1664,835,1228,2307,3136,2278,3468,2424,896,527,502,272,210,1619,2139,701,395
27-Oct-09,13,1816,1832,850,1726,2288,3861,2603,4434,2842,841,477,514,243,234,1656,2410,604,473
27-Oct-09,14,1588,930,596,972,2056,2976,1889,2868,1822,397,247,370,180,86,1401,1664,620,305
27-Oct-09,15,1505,705,604,1333,1882,2893,1659,2485,1453,393,202,261,126,97,1216,1689,604,235
27-Oct-09,16,1575,793,908,2259,2051,2977,1644,2350,1302,825,541,232,124,105,1698,2087,591,211
27-Oct-09,17,1769,1597,1568,3731,2127,2877,1629,2253,1258,1319,1016,234,137,234,2551,3286,833,487
27-Oct-09,18,1437,846,815,1627,1962,2098,875,1040,709,517,519,338,182,177,1818,1904,592,355
27-Oct-09,19,1004,287,323,554,1530,1363,343,507,375,175,198,307,144,103,1326,1142,409,179
27-Oct-09,20,892,220,151,272,1443,1080,265,353,214,83,131,255,113,56,771,700,277,121
27-Oct-09,21,490,166,116,155,1009,783,166,226,172,48,96,217,107,16,636,736,344,60
27-Oct-09,22,300,84,72,69,622,530,94,198,140,17,93,178,55,10,819,471,200,50
27-Oct-09,23,165,47,34,44,380,325,63,83,99,15,18,58,12,9,330,302,160,11
28-Oct-09,0,49,31,15,17,93,161,22,40,36,3,7,9,2,0,125,112,64,5
28-Oct-09,1,25,9,4,5,57,71,17,94,23,3,2,0,0,3,41,78,39,2
28-Oct-09,2,23,16,0,5,40,49,4,6,15,0,0,1,0,0,32,27,8,0
28-Oct-09,3,28,5,6,3,19,25,4,12,11,0,2,1,0,0,39,12,15,4
28-Oct-09,4,8,15,5,2,16,37,3,4,10,0,2,1,0,2,33,45,36,9
28-Oct-09,5,11,47,34,91,54,63,15,22,23,24,27,7,0,8,77,93,42,11
28-Oct-09,6,65,230,190,603,185,155,46,82,87,315,123,48,33,76,290,424,135,76
28-Oct-09,7,259,836,852,2071,323,495,144,386,502,572,430,107,33,153,899,1280,348,235
28-Oct-09,8,632,2079,1913,4981,728,1095,504,944,1097,1451,965,161,35,169,1678,2771,729,320
28-Oct-09,9,520,1154,1104,2533,706,1165,692,953,958,717,494,109,42,86,1100,1539,441,148
28-Oct-09,10,575,658,605,957,988,1703,1003,1402,1122,284,213,103,44,47,1006,1178,366,116
28-Oct-09,11,867,805,659,748,1272,1987,1515,1767,1348,290,176,283,148,79,1208,1110,571,181
28-Oct-09,12,1568,1630,815,1134,2244,3033,2747,3490,2485,892,494,400,218,203,1579,1953,565,397
28-Oct-09,13,1931,1749,894,1311,2497,3742,3034,4171,2725,843,396,459,232,220,1694,2119,555,419
28-Oct-09,14,1557,830,598,962,2148,3006,1902,2819,1822,446,281,272,133,96,1659,1780,537,230
28-Oct-09,15,1470,825,661,1127,1989,3010,1839,2495,1493,396,258,172,84,94,1421,1545,529,212
28-Oct-09,16,1417,804,922,2038,1957,3132,1899,2627,1368,833,442,131,73,102,1634,2054,687,236
28-Oct-09,17,1676,1347,1620,3558,2169,3014,1975,2637,1345,1240,999,209,74,203,2448,3115,829,386
28-Oct-09,18,1253,764,845,1628,1971,2154,1100,1184,732,504,493,210,82,152,1643,1997,598,324
28-Oct-09,19,888,310,333,512,1648,1600,478,571,401,185,217,253,114,70,1126,1104,384,147
28-Oct-09,20,789,225,189,305,1589,1387,322,437,263,91,94,161,64,48,812,856,331,92
28-Oct-09,21,460,148,134,127,1068,1442,243,332,218,48,109,154,78,27,643,736,308,112
28-Oct-09,22,268,100,63,60,603,648,135,170,171,39,59,166,65,22,683,460,197,40
28-Oct-09,23,178,59,46,30,402,472,48,94,110,30,9,22,18,15,297,348,205,9
29-Oct-09,0,54,18,27,23,139,762,56,81,42,14,8,10,1,1,131,98,60,16
29-Oct-09,1,43,2,8,2,81,110,31,108,11,1,3,5,2,1,50,40,23,14
29-Oct-09,2,20,4,1,1,55,58,45,8,11,3,1,0,1,0,19,26,7,4
29-Oct-09,3,16,11,6,1,10,39,51,14,8,1,3,3,0,0,18,15,4,1
29-Oct-09,4,7,17,4,3,5,19,7,15,20,2,2,1,0,2,33,40,28,4
29-Oct-09,5,19,53,39,99,52,70,22,44,30,19,18,3,0,8,96,98,42,8
29-Oct-09,6,79,234,198,599,240,166,70,113,84,318,108,55,24,75,302,468,137,88
29-Oct-09,7,211,849,838,2162,363,497,220,393,436,578,423,118,33,145,856,1220,354,223
29-Oct-09,8,698,2002,1919,5055,750,1037,566,869,984,1381,973,185,30,173,1781,2882,713,345
29-Oct-09,9,607,1244,1088,2623,802,1244,771,1033,1042,730,495,153,81,109,1078,1485,383,201
29-Oct-09,10,696,808,616,1018,913,1678,969,1387,1158,370,206,116,37,72,1099,893,319,135
29-Oct-09,11,854,664,586,802,1198,2001,1318,1785,1469,321,218,225,119,62,1221,1027,290,219
29-Oct-09,12,1727,1761,907,1266,2321,3133,2649,3488,2702,951,544,431,227,210,1800,2195,457,300
29-Oct-09,13,1944,1926,921,1476,2548,3950,3330,4242,3022,934,474,456,224,200,1703,2340,573,483
29-Oct-09,14,1472,993,685,979,2110,3373,2314,2856,2003,404,292,446,243,102,1569,1797,517,174
29-Oct-09,15,1482,679,642,1170,2095,3033,2003,2542,1528,419,325,265,144,96,1345,1576,481,169
29-Oct-09,16,1622,825,976,2035,2103,3240,1939,2427,1418,934,493,169,93,130,1680,2083,557,182
29-Oct-09,17,1740,1430,1490,3525,2356,3179,2131,2637,1427,1189,917,269,98,214,2502,3318,878,379
29-Oct-09,18,1523,858,826,1586,2312,2662,1577,1984,997,473,478,313,98,167,2213,1973,566,392
29-Oct-09,19,1211,340,334,519,1889,1795,979,981,461,166,249,345,180,96,1344,1117,376,545
29-Oct-09,20,1178,208,196,332,1771,1610,383,524,297,103,160,348,215,66,1036,839,382,179
29-Oct-09,21,705,145,129,156,1355,1275,200,293,192,65,112,330,170,53,732,833,351,107
29-Oct-09,22,330,178,105,85,764,830,175,188,185,41,56,197,89,46,1234,545,222,385
29-Oct-09,23,243,112,46,56,499,663,92,178,116,29,23,45,17,20,558,400,211,53
30-Oct-09,0,124,45,29,19,179,888,70,102,71,12,8,21,2,7,265,216,108,28
30-Oct-09,1,53,26,9,11,115,184,22,70,35,9,7,14,5,1,113,100,72,28
30-Oct-09,2,24,9,6,6,88,91,69,15,12,0,9,0,3,0,63,55,51,4
30-Oct-09,3,19,12,5,8,34,57,296,17,10,4,6,5,0,0,47,24,22,2
30-Oct-09,4,15,18,5,7,20,38,8,6,9,1,4,4,2,1,40,53,44,7
30-Oct-09,5,23,44,38,80,59,77,11,37,27,21,21,10,0,10,88,122,60,20
30-Oct-09,6,79,195,214,585,211,178,75,116,68,258,119,23,11,59,260,428,121,54
30-Oct-09,7,206,814,791,2097,313,540,226,444,438,559,388,64,14,111,764,1121,249,125
30-Oct-09,8,627,1911,1902,4927,608,1113,575,900,981,1427,950,129,23,156,1643,2641,687,222
30-Oct-09,9,551,1206,1143,2504,753,1368,681,1118,1004,775,486,76,19,77,1274,1420,422,84
30-Oct-09,10,1112,765,638,982,1024,1892,1085,1576,1240,302,223,66,25,46,989,933,274,66
30-Oct-09,11,703,747,542,893,1123,2234,1436,2221,1611,273,217,61,23,54,945,1028,310,200
30-Oct-09,12,1276,1366,819,1041,2032,3339,2452,3522,2460,861,405,117,38,109,1263,1498,366,116
30-Oct-09,13,1442,1463,874,1094,2255,3882,2846,4154,2859,834,391,264,81,127,1655,1665,533,126
30-Oct-09,14,1331,963,620,936,2053,3308,2278,3292,2042,493,291,239,78,107,1340,1602,472,104
30-Oct-09,15,1395,748,648,1000,2117,3263,2343,3069,1750,385,331,207,71,73,1597,1708,558,103
30-Oct-09,16,1596,828,1008,1876,2356,3669,2301,3104,1791,781,661,242,95,119,1698,2174,651,231
30-Oct-09,17,1996,1263,1369,2891,2749,3591,2709,3362,1778,1128,958,374,121,192,2366,2896,817,324
30-Oct-09,18,1619,756,605,1335,2717,3060,2218,2732,1214,423,448,324,135,115,1920,1994,622,409
30-Oct-09,19,1441,300,319,483,2469,2500,1774,2017,804,149,213,517,302,97,1832,1353,436,435
30-Oct-09,20,1390,200,185,276,2459,2243,1217,1561,495,121,180,587,341,53,1228,1046,402,228
30-Oct-09,21,1119,193,163,143,2214,2001,606,736,276,78,153,453,307,55,1175,1036,524,200
30-Oct-09,22,801,197,175,136,1618,1524,407,429,284,59,131,464,322,33,1718,1003,438,466
30-Oct-09,23,483,113,100,85,1416,1427,312,335,230,45,87,142,50,17,911,912,352,143
31-Oct-09,0,281,89,44,50,720,1260,157,223,116,20,31,65,47,20,426,459,199,15
31-Oct-09,1,140,47,21,13,418,625,91,129,74,8,23,29,9,6,277,270,137,2
31-Oct-09,2,108,19,9,6,184,345,71,110,88,7,18,21,3,0,139,151,82,11
31-Oct-09,3,89,12,16,17,182,235,68,69,33,3,18,7,2,0,119,119,44,3
31-Oct-09,4,46,15,8,10,95,119,19,22,27,6,5,3,0,1,56,83,61,5
31-Oct-09,5,27,18,4,16,54,93,25,30,18,7,5,9,5,6,79,103,50,3
31-Oct-09,6,22,46,20,24,73,107,50,49,25,23,28,13,11,19,82,124,68,24
31-Oct-09,7,53,123,56,19,156,274,78,115,150,61,84,97,41,40,165,211,71,61
31-Oct-09,8,161,222,114,38,308,630,248,409,329,56,82,215,161,54,342,486,186,107
31-Oct-09,9,290,187,106,56,443,1055,518,787,705,66,98,204,149,74,785,821,240,118
31-Oct-09,10,528,230,142,57,581,1512,880,1355,876,100,117,198,92,114,1365,1474,367,121
31-Oct-09,11,674,242,139,54,1100,1871,1398,1898,1061,82,99,319,158,118,1352,1394,351,160
31-Oct-09,12,1018,236,148,58,1726,2348,1804,2307,1188,119,107,328,151,117,1425,1136,350,149
31-Oct-09,13,1232,269,183,81,2172,2935,2009,2773,1480,94,85,238,141,103,1483,1152,302,160
31-Oct-09,14,1229,248,142,81,2133,2863,2245,2795,1176,56,84,550,422,109,1749,1056,355,147
31-Oct-09,15,1375,183,109,74,2167,2863,2248,2864,1141,70,54,458,361,79,1573,1233,446,223
31-Oct-09,16,1443,276,135,51,2078,2693,2074,2628,1022,95,79,512,396,133,1559,1325,423,240
31-Oct-09,17,1475,239,137,57,1976,2335,1566,1982,672,112,67,461,421,122,2425,1586,429,223
31-Oct-09,18,1471,186,110,46,2454,2161,869,910,354,124,148,811,576,82,2025,1745,454,253
31-Oct-09,19,862,221,128,23,1864,1726,494,582,374,84,213,636,306,52,2161,1608,444,282
31-Oct-09,20,725,170,106,60,1783,1488,343,388,268,77,114,541,291,34,1692,1308,429,120
31-Oct-09,21,618,89,98,35,1430,1282,283,302,222,21,68,329,321,36,1074,988,333,82
31-Oct-09,22,464,187,112,66,1323,1034,282,297,232,45,134,371,196,34,1315,978,437,239
31-Oct-09,23,358,166,107,50,1140,981,239,369,271,49,145,256,184,16,1180,858,442,48
1-Nov-09,0,388,94,52,61,667,850,202,246,173,22,101,142,41,12,701,691,391,10
1-Nov-09,1,180,47,28,42,383,646,162,224,181,21,33,62,18,6,369,427,252,18
1-Nov-09,2,126,28,35,16,350,468,171,214,127,11,55,17,8,0,343,262,124,11
1-Nov-09,3,87,8,9,22,275,408,89,151,83,13,26,19,5,1,152,143,97,13
1-Nov-09,4,61,17,10,15,107,204,43,82,38,13,8,19,3,1,77,96,65,4
1-Nov-09,5,33,17,10,5,23,74,17,51,30,16,4,6,0,2,41,69,36,3
1-Nov-09,6,30,19,16,11,58,110,27,46,30,10,5,11,4,11,63,64,46,10
1-Nov-09,7,35,56,26,6,84,181,40,58,64,12,28,45,16,23,128,157,66,35
1-Nov-09,8,63,102,48,19,219,325,102,157,138,29,29,30,68,25,204,319,107,69
1-Nov-09,9,139,130,110,48,328,697,311,443,303,25,94,113,245,40,481,429,149,89
1-Nov-09,10,434,176,112,54,655,1192,724,1020,727,46,79,216,451,71,867,671,205,139
1-Nov-09,11,557,209,103,57,849,1677,1203,1699,912,71,56,416,801,97,1237,929,307,159
1-Nov-09,12,830,230,112,59,1349,2177,1645,2147,1132,75,74,775,1439,165,1514,1041,342,281
1-Nov-09,13,1049,236,120,56,1839,2520,1927,2644,1198,65,72,782,1373,171,1591,1173,383,468
1-Nov-09,14,1268,278,158,62,1923,2754,2169,2875,1308,51,76,779,1529,141,1660,1217,465,458
1-Nov-09,15,1279,201,102,57,1942,2659,2056,2987,1156,52,61,973,1513,104,1558,1297,480,451
1-Nov-09,16,1405,203,117,38,1708,2555,1910,2661,993,71,84,837,1408,107,1564,1359,538,442
1-Nov-09,17,1227,217,91,74,1787,2183,1252,1771,523,56,65,674,1105,103,1493,1256,488,671
1-Nov-09,18,869,147,75,37,2025,1534,554,690,271,65,71,565,550,63,1181,1108,455,307
1-Nov-09,19,771,113,97,26,1430,1220,299,321,239,40,74,481,273,50,927,877,390,169
1-Nov-09,20,571,87,63,25,1189,1026,245,317,171,37,65,366,219,39,868,797,388,108
1-Nov-09,21,356,91,44,14,909,693,150,172,106,40,55,224,129,21,674,556,270,84
1-Nov-09,22,294,87,43,20,478,465,105,134,91,10,33,128,59,22,572,509,254,45
1-Nov-09,23,168,57,27,22,364,268,68,75,69,18,14,58,23,12,359,454,178,25
2-Nov-09,0,65,23,23,19,120,175,10,74,33,0,8,13,2,8,252,201,93,13
2-Nov-09,1,30,18,5,5,81,77,6,79,19,2,1,8,0,1,67,103,35,0
2-Nov-09,2,30,6,3,2,53,57,6,32,17,1,4,5,2,0,66,122,26,1
2-Nov-09,3,8,13,3,0,26,33,0,16,10,1,2,2,1,0,26,26,14,5
