Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre
9/12/13,2,30,11,1,4,86,41,52,29,19,4,12,0,0,3,31,21,13,0,31,60,8,31,148,23,42,20,6,26
9/12/13,3,26,11,2,3,40,50,21,47,8,4,14,0,5,4,44,21,13,0,18,30,6,5,115,19,23,6,5,26
9/12/13,4,11,9,3,3,27,33,22,7,7,3,24,0,4,4,39,27,38,0,31,47,10,12,75,5,7,12,2,44
9/12/13,5,32,74,22,96,73,83,33,20,27,63,33,0,15,28,87,96,69,0,36,122,80,28,64,74,19,11,6,104
9/12/13,6,98,224,193,665,215,197,100,93,99,390,89,0,22,131,319,447,232,0,71,533,314,151,123,238,40,21,24,270
9/12/13,7,284,741,776,2324,342,478,304,305,364,1425,203,0,60,289,751,1008,540,0,165,1354,1107,463,165,373,50,53,78,465
9/12/13,8,733,1767,1793,5248,752,1037,774,672,876,2932,271,0,92,466,1503,2288,1050,0,382,2479,2502,879,279,565,186,130,138,1273
9/12/13,9,479,979,819,2368,760,1479,956,1049,1003,1231,201,0,35,180,1158,1112,421,0,465,1608,1423,604,227,381,179,130,100,1349
9/12/13,10,626,641,515,1050,1050,2180,1788,1960,1421,446,215,0,48,113,1224,771,381,0,495,1620,920,401,391,283,320,234,117,1041
9/12/13,11,904,705,497,823,1478,2771,2539,2868,1907,467,126,0,54,123,1150,1026,377,0,611,1789,902,381,524,437,500,418,100,992
9/12/13,12,1589,1422,721,1198,2380,3662,3684,4083,2748,1128,475,0,129,448,1492,1573,486,0,898,2490,1265,492,1186,607,852,734,181,1334
9/12/13,13,1244,1395,593,1349,1876,3709,3246,3913,2347,668,175,0,66,252,1421,1192,359,0,702,2575,1267,479,992,370,929,492,204,953
9/12/13,14,1091,745,517,1218,1803,3046,2367,2866,1662,422,102,0,26,109,1214,997,396,0,503,2264,1052,370,700,419,873,405,120,883
9/12/13,15,1204,661,600,1445,1591,2825,2076,2503,1522,728,149,0,12,158,1067,988,531,0,411,2211,1184,362,661,340,684,364,113,833
9/12/13,16,1500,697,1054,2853,1749,2705,2083,2351,1315,1783,206,0,65,255,1892,1305,660,0,412,2468,2059,370,623,510,580,290,132,1896
9/12/13,17,1752,1146,1617,3766,1993,2720,2550,2198,1302,2614,253,0,116,495,2019,2049,1116,0,504,3271,3073,500,854,877,705,378,150,1685
9/12/13,18,1440,721,727,1491,1967,2145,1972,1374,713,1028,170,0,120,330,1843,1271,666,0,459,2590,1604,299,819,684,862,531,136,2601
9/12/13,19,1095,359,244,504,1525,1600,1113,806,430,303,137,0,109,162,1056,779,432,0,366,1804,695,152,765,314,750,609,114,1068
9/12/13,20,897,278,128,212,1444,1313,959,555,344,158,69,0,168,73,932,721,264,0,304,1607,465,113,749,196,612,552,110,848
9/12/13,21,663,178,119,158,1387,1296,721,482,264,77,73,0,59,51,779,621,226,0,233,1080,313,96,572,185,486,437,80,493
9/12/13,22,464,133,58,82,929,844,534,229,149,79,43,0,47,24,1079,519,216,0,175,1018,243,71,410,103,294,265,45,1965
9/12/13,23,193,98,29,43,528,331,253,113,55,55,5,0,13,23,374,299,189,0,120,461,132,55,242,53,142,156,44,369
10/12/13,0,113,50,15,15,272,137,123,47,31,19,6,0,7,2,115,112,48,0,114,162,52,42,145,31,93,51,26,55
10/12/13,1,56,22,4,11,102,59,46,33,23,3,4,0,8,7,31,61,30,0,48,88,20,4,135,53,64,16,10,26
10/12/13,2,36,12,5,5,30,21,16,18,4,2,1,0,2,0,30,14,7,0,32,20,13,16,45,19,15,17,4,19
10/12/13,3,23,4,1,1,34,35,11,7,6,1,1,0,4,1,24,23,17,0,30,39,5,0,43,3,12,14,2,20
10/12/13,4,14,10,3,5,23,29,9,3,5,3,1,0,2,0,30,28,31,0,15,41,15,3,33,9,7,11,4,35
10/12/13,5,21,81,20,83,64,73,26,29,34,71,20,0,7,22,87,109,77,0,66,152,160,27,43,20,11,7,9,104
10/12/13,6,97,217,230,782,214,188,102,120,131,437,106,0,37,147,363,520,217,0,147,486,649,127,123,193,31,38,32,395
10/12/13,7,295,900,914,2754,381,557,355,272,466,1556,199,0,85,354,898,1256,586,0,295,1395,2094,468,181,407,81,56,80,954
10/12/13,8,725,1833,1657,4882,889,1116,887,646,972,2583,290,0,130,494,1523,2256,1050,0,617,2599,3386,964,296,596,164,148,179,1607
10/12/13,9,499,999,842,2290,850,1393,1015,972,1031,1011,182,0,54,190,954,1113,436,0,818,1562,1742,535,305,348,231,158,171,791
10/12/13,10,723,684,534,1017,1122,2040,1606,1547,1319,453,157,0,65,128,1022,868,328,0,943,1743,1300,384,410,336,263,257,187,861
10/12/13,11,842,694,554,868,1362,2524,2536,2343,1724,458,143,0,54,162,1216,1050,358,0,1006,1888,1272,385,567,372,466,368,211,948
10/12/13,12,1655,1510,704,1148,2294,3803,3577,3634,2754,1273,345,0,158,608,1467,1867,537,0,1575,2576,1878,571,1108,645,879,705,266,1104
10/12/13,13,1729,1358,638,1257,2523,4059,3478,4241,2789,1012,244,0,128,416,1666,1738,546,0,1753,2988,1805,587,1228,668,955,703,276,1245
10/12/13,14,1526,795,576,877,2467,3697,3100,3257,2231,592,142,0,122,194,1499,1500,558,0,1212,2930,1479,423,922,641,811,452,228,1249
10/12/13,15,1644,603,625,1316,2367,3267,3262,2983,1902,844,157,0,131,223,1468,1353,641,0,761,2993,1651,390,932,696,773,0,157,1151
10/12/13,16,1849,766,1044,2595,2309,3264,3209,2801,1722,1816,287,0,150,323,1728,1600,829,0,647,3135,2774,496,882,815,669,0,159,1203
10/12/13,17,2041,1173,1516,3733,2655,3482,3292,2777,1514,2456,244,0,186,626,2549,2498,1405,0,570,3717,2387,693,981,1116,874,0,195,2007
10/12/13,18,1585,747,774,1450,2319,2710,2423,1712,925,1198,221,0,142,351,1967,1483,811,0,467,2772,1325,355,1031,794,836,0,146,1790
10/12/13,19,1195,398,271,609,1903,1796,1462,976,468,340,98,0,133,175,1230,875,407,0,336,1767,617,198,750,320,800,694,109,1105
10/12/13,20,1066,309,187,279,1754,1634,1178,695,306,185,65,0,120,108,1005,836,354,0,271,1546,394,148,696,203,757,591,103,529
10/12/13,21,752,206,112,167,1542,1820,994,532,376,129,55,0,114,55,978,693,351,0,262,1377,276,118,621,170,573,431,96,498
10/12/13,22,513,156,80,83,1116,1073,658,299,229,85,30,0,39,55,1124,520,242,0,164,962,235,77,476,166,444,301,56,1313
10/12/13,23,314,104,37,59,676,507,256,124,131,44,43,0,18,37,296,287,170,0,156,553,126,46,326,75,272,208,36,303
11/12/13,0,102,31,3,23,275,178,100,51,45,30,23,0,6,9,99,154,67,0,76,209,40,17,193,29,107,83,23,83
11/12/13,1,42,25,7,12,92,82,59,38,11,5,13,0,17,9,89,91,9,0,44,65,13,21,145,22,55,61,15,32
11/12/13,2,59,3,1,5,51,63,33,31,9,0,2,0,2,1,50,47,18,0,30,40,16,24,105,8,58,53,7,32
11/12/13,3,16,6,3,7,18,46,7,19,11,0,3,0,2,1,27,30,9,0,19,33,10,6,58,5,25,9,3,28
11/12/13,4,14,6,2,5,32,23,10,10,12,4,0,0,2,5,27,27,41,0,28,32,17,10,21,9,6,10,4,28
11/12/13,5,30,77,18,111,69,51,23,34,31,56,19,0,5,28,99,102,62,0,34,125,77,35,40,43,16,9,7,110
11/12/13,6,86,249,197,806,192,210,84,110,104,411,92,0,31,161,365,533,273,0,82,530,405,155,116,254,42,28,26,303
11/12/13,7,356,939,887,2614,373,593,359,222,501,1599,228,0,83,373,844,1197,585,0,228,1346,1431,584,161,539,92,88,83,794
11/12/13,8,713,1682,1591,4759,868,1167,762,695,936,2757,274,0,122,525,1430,2199,1031,0,432,2552,2838,853,277,1203,177,141,147,1332
11/12/13,9,690,1084,918,2266,774,1426,1055,1024,904,1204,178,0,59,188,975,1100,372,0,434,1707,1556,483,281,366,178,198,114,938
11/12/13,10,852,700,541,894,1101,2033,1793,1760,1351,498,156,0,75,131,1038,948,388,0,472,1622,1092,382,424,354,326,244,90,817
11/12/13,11,1212,665,483,838,1663,2862,2307,2503,1855,536,164,0,65,164,1344,1277,545,0,664,1948,1136,391,582,1212,574,414,154,1018
11/12/13,12,1519,1433,661,1132,2294,3902,3671,4072,2453,1017,280,0,102,508,1773,1789,479,0,946,2660,1634,480,1127,769,944,716,250,1408
11/12/13,13,1386,1298,612,1147,2198,3568,3333,4251,2235,867,173,0,55,368,1457,1450,368,0,871,2538,1393,485,995,566,763,703,222,989
11/12/13,14,1743,790,610,1039,2350,3611,3087,3449,2169,640,187,0,78,185,1632,1236,531,0,579,2546,1226,402,978,662,777,542,138,1274
11/12/13,15,1769,609,626,1430,2389,3618,3171,3411,1797,836,186,0,80,254,1624,1328,643,0,627,2618,1386,362,917,767,758,530,153,1319
11/12/13,16,1936,784,988,2303,2490,3413,3083,2852,1753,1824,250,0,107,352,2087,1504,749,0,841,3027,2344,516,960,900,677,428,180,2284
11/12/13,17,2178,1248,1384,3346,2545,3680,3632,3032,1590,2593,310,0,165,623,2365,2299,1312,0,1185,3844,3162,555,1110,1121,857,547,261,1784
11/12/13,18,1620,828,702,1537,2439,2689,2739,1853,940,1185,185,0,149,377,1578,1532,880,0,1428,2783,1753,327,1043,1316,948,752,286,1616
11/12/13,19,1287,475,267,575,2109,2072,1903,982,545,360,104,0,139,136,1174,1030,438,0,1447,2005,880,274,930,662,830,706,363,1454
11/12/13,20,1016,381,201,370,1809,1910,1323,807,363,157,87,0,74,119,997,951,380,0,1526,1634,607,150,768,280,709,638,385,598
11/12/13,21,770,202,124,233,1664,2386,970,620,340,99,77,0,43,104,1034,803,326,0,1122,1295,429,141,702,231,513,525,337,613
11/12/13,22,570,217,88,116,1426,1269,721,332,185,76,64,0,57,50,757,541,185,0,775,1122,318,127,569,761,382,418,172,472
11/12/13,23,240,116,61,66,658,989,324,190,102,34,65,0,32,15,579,350,254,0,181,664,232,59,362,271,217,269,50,537
12/12/13,0,104,49,16,23,307,340,160,95,51,18,20,0,7,5,170,142,53,0,121,222,44,28,265,35,128,115,37,88
12/12/13,1,54,27,6,27,130,98,64,49,21,10,4,0,0,2,39,51,23,0,66,59,32,10,124,23,66,41,15,39
12/12/13,2,37,19,3,7,55,96,22,81,7,3,3,0,0,1,42,14,3,0,18,34,30,17,95,3,21,5,10,35
12/12/13,3,21,7,3,1,41,62,19,23,13,1,0,0,0,0,26,18,8,0,43,90,9,3,66,4,10,11,4,32
12/12/13,4,13,18,3,6,32,34,17,7,6,3,9,0,3,4,26,21,42,0,32,31,3,5,39,3,8,12,5,42
12/12/13,5,21,0,17,0,0,0,0,8,23,54,27,0,6,28,113,93,0,0,77,0,155,30,25,52,13,10,0,0
12/12/13,6,87,0,206,0,217,0,72,119,103,442,85,0,26,147,372,512,257,0,155,150,716,90,179,185,50,30,40,392
12/12/13,7,308,904,809,2651,366,529,304,297,440,1460,227,0,95,373,781,1064,568,0,343,1252,1003,492,166,519,68,89,75,891
12/12/13,8,740,1800,1742,5056,863,1184,883,692,914,2852,275,0,115,551,1433,2282,1051,0,558,2522,2147,988,297,714,178,165,186,1473
12/12/13,9,579,1019,876,2227,850,1408,1120,995,996,1176,204,0,40,236,956,1130,428,0,654,1700,1199,481,295,530,197,155,139,792
12/12/13,10,738,666,674,947,1057,2157,1791,1608,1508,576,170,0,108,161,1245,905,378,0,940,1785,842,377,420,551,298,273,183,848
12/12/13,11,1143,803,626,1009,897,2784,2253,2549,1695,618,215,0,100,297,1455,1160,428,0,1278,2100,769,424,542,621,457,198,222,1361
12/12/13,12,1845,1743,810,1338,2481,4088,3837,4649,2902,1316,366,0,261,787,1761,2406,692,0,1956,2777,1278,714,1100,1137,1015,0,296,1528
12/12/13,13,2096,1657,764,1470,2962,4528,4217,5107,3026,1152,214,0,233,760,1816,2208,746,0,1669,3063,1367,698,1246,1161,1074,0,284,1553
12/12/13,14,2096,897,601,1067,2964,4270,3632,3636,2302,728,180,0,131,282,1990,1600,719,0,1179,3031,1027,515,982,967,900,0,227,1583
12/12/13,15,1973,756,605,1428,2716,3983,3328,3614,2029,986,179,0,126,284,1916,1494,721,0,899,3011,1234,473,860,852,800,0,147,1571
12/12/13,16,1880,860,995,2473,2721,3731,3289,3430,1716,1668,247,0,165,443,2001,1702,862,0,624,2990,1929,590,1015,1002,807,0,153,1683
12/12/13,17,2203,1182,1493,3287,2774,3897,3755,3646,1867,2235,433,0,241,723,2666,0,1374,0,602,3673,2835,675,1244,1265,912,0,202,2321
12/12/13,18,1932,711,736,1431,2646,3158,3320,3003,1186,973,252,0,233,433,2100,1770,862,0,507,3000,1434,423,1169,852,1090,0,157,1604
12/12/13,19,1476,415,278,528,2295,2380,2357,1837,725,357,168,0,181,167,1386,1095,505,0,363,2190,784,200,1048,476,975,0,130,1054
12/12/13,20,1168,406,174,303,2055,2212,1639,1331,424,186,176,0,186,125,1412,1024,494,0,371,1882,560,147,902,372,868,729,122,938
12/12/13,21,819,305,183,166,1784,2433,1130,1092,393,122,161,0,88,99,1274,948,388,0,357,1505,412,112,850,283,690,468,99,812
12/12/13,22,616,250,120,136,1550,1971,779,558,357,101,148,0,49,75,863,697,337,0,211,1171,333,149,757,249,476,493,78,397
12/12/13,23,392,178,76,97,913,804,362,209,182,90,76,0,21,50,579,541,303,0,139,825,235,96,566,252,218,332,57,213
13/12/13,0,199,69,29,37,480,893,245,141,85,34,26,0,17,15,219,226,83,0,126,260,59,51,376,79,126,188,27,116
13/12/13,1,105,64,10,9,203,208,99,69,40,16,15,0,4,1,82,101,33,0,72,127,15,9,263,29,94,77,14,34
13/12/13,2,84,17,6,10,87,134,78,39,39,1,8,0,10,1,64,43,13,0,40,62,14,13,229,9,38,35,11,23
13/12/13,3,46,6,11,5,66,65,40,44,8,2,3,0,10,1,58,34,13,0,47,57,13,3,204,10,28,40,12,32
13/12/13,4,30,28,8,6,60,64,20,11,14,8,3,0,8,1,35,25,35,0,28,67,12,4,128,10,12,11,9,47
13/12/13,5,22,66,33,115,80,106,31,35,31,50,16,0,9,24,107,97,68,0,69,119,126,27,47,50,12,15,9,113
13/12/13,6,91,252,209,707,210,213,86,96,92,420,71,0,34,146,344,502,244,0,160,518,567,131,107,193,50,18,43,361
13/12/13,7,260,922,858,2340,343,503,336,263,426,1387,207,0,61,332,708,1193,559,0,270,1259,1721,444,158,391,60,68,69,759
13/12/13,8,659,1745,1669,5131,781,954,901,654,837,2772,244,0,96,488,1366,2286,937,0,512,2227,2997,944,299,585,171,153,146,1263
13/12/13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/12/13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/12/13,4,54,36,12,12,89,146,38,53,23,13,40,0,8,2,76,56,43,0,54,153,29,20,226,9,42,32,12,60
14/12/13,5,25,40,20,7,67,114,26,35,19,13,24,0,5,10,53,56,67,0,100,113,33,21,105,19,56,33,13,46
14/12/13,6,40,62,40,27,130,117,50,68,49,22,32,0,18,34,66,99,109,0,179,191,117,16,87,96,29,29,45,47
14/12/13,7,140,76,53,30,278,231,146,107,99,60,42,0,27,63,201,189,147,0,279,298,202,63,92,266,44,30,111,205
14/12/13,8,200,119,80,43,352,512,466,359,344,70,85,0,36,97,327,281,159,0,512,598,278,119,122,220,78,50,188,462
14/12/13,9,410,219,103,67,750,1163,1049,917,770,141,117,0,44,104,928,558,293,0,904,1064,469,130,191,352,201,90,228,1774
14/12/13,10,749,230,159,82,1153,2098,1616,2145,1425,103,140,0,75,166,1104,918,381,0,1310,1411,621,264,386,533,412,249,366,1150
14/12/13,11,1072,299,172,87,1011,2734,2633,3180,1702,164,136,0,99,226,1765,1189,464,0,1528,1821,626,180,559,752,620,498,494,2476
14/12/13,12,1469,283,170,140,2383,3441,3245,4140,2038,154,143,0,176,195,1772,1220,461,0,1626,2191,570,214,756,1112,821,650,483,1899
14/12/13,13,2056,424,210,136,2954,3961,3813,4717,2208,183,89,0,220,214,2555,1355,594,0,1929,2569,546,170,931,1034,1098,107,488,3100
14/12/13,14,2198,460,164,98,2927,3887,4277,4661,2174,197,117,0,238,208,2191,1711,667,0,1591,2912,649,287,923,1202,1049,0,368,2221
14/12/13,15,2356,403,185,121,2841,4056,3905,5098,2161,180,149,0,261,245,2830,1737,691,0,1164,2814,637,244,1031,1243,934,0,279,2921
14/12/13,16,2114,349,199,89,2881,3800,3879,4520,1847,218,214,0,331,221,2299,1844,683,0,755,3108,788,237,1268,1217,898,0,200,2227
14/12/13,17,1853,466,187,90,2733,3527,3470,3567,1325,318,321,0,445,205,2397,1519,633,0,534,2740,879,316,1102,1146,1066,0,176,2560
14/12/13,18,1564,562,185,107,2712,2703,2705,2164,679,298,312,0,434,217,2307,1359,641,0,441,2457,946,353,1305,956,1155,711,128,2174
14/12/13,19,1331,389,124,82,2496,2816,2241,1517,500,206,149,0,350,147,1883,1375,536,0,398,2081,547,196,1133,531,1139,887,121,1300
14/12/13,20,1253,283,97,90,2338,2545,1830,1881,386,97,0,0,296,58,1597,1165,456,0,338,1836,345,106,1128,398,1026,848,114,844
14/12/13,21,1076,241,109,41,2258,3267,1198,1643,429,92,92,0,158,44,1951,1221,472,0,259,1789,278,113,1067,261,861,791,83,1431
14/12/13,22,878,264,103,100,2001,2500,1257,1372,374,306,559,0,303,170,1309,958,391,0,229,1421,852,194,1384,366,786,777,60,996
14/12/13,23,1000,226,123,145,1719,1611,966,712,380,210,263,0,99,81,1771,803,493,0,315,1304,532,192,996,382,757,859,62,1373
15/12/13,0,600,183,124,80,1035,1191,426,372,209,77,186,0,61,25,696,591,383,0,176,884,290,154,917,347,337,668,57,395
15/12/13,1,430,82,47,45,707,601,271,278,141,47,77,0,40,18,442,342,187,0,164,508,95,90,933,162,370,560,53,182
15/12/13,2,235,72,75,38,570,550,202,216,149,20,37,0,6,18,393,253,146,0,157,548,47,68,1016,85,232,364,26,173
15/12/13,3,142,50,48,25,388,440,197,193,116,20,40,0,10,1,328,138,82,0,88,365,37,62,905,42,132,275,21,109
15/12/13,4,58,36,23,24,151,219,111,71,32,14,7,0,4,3,127,131,70,0,76,166,37,39,486,16,89,74,9,74
15/12/13,5,42,25,16,16,52,127,50,62,29,6,21,0,0,3,68,59,38,0,54,74,44,23,235,58,22,37,4,45
15/12/13,6,31,21,6,11,81,108,49,57,24,18,13,0,7,20,61,53,59,0,78,85,68,30,148,49,10,44,19,80
15/12/13,7,104,74,25,24,176,203,137,94,71,37,39,0,18,51,137,136,111,0,200,203,267,43,83,72,52,22,47,229
15/12/13,8,180,104,41,35,371,408,387,269,167,77,27,0,106,103,212,278,172,0,428,535,337,56,129,179,85,45,74,325
15/12/13,9,269,219,99,56,580,914,905,903,506,95,60,0,217,118,535,542,256,0,767,830,573,135,176,341,131,135,122,737
15/12/13,10,615,221,120,65,926,1714,1582,2115,1098,94,48,0,425,222,1016,938,378,0,979,1208,652,173,389,566,316,283,230,1293
15/12/13,11,923,270,160,73,861,2655,2316,3142,1443,97,54,0,523,240,1617,1235,515,0,1280,1849,683,253,551,749,602,480,268,1691
15/12/13,12,1362,368,133,92,2241,3208,2920,3749,1784,120,62,0,647,237,2076,1302,506,0,1756,2022,624,115,673,1020,969,674,422,2005
15/12/13,13,1672,336,184,97,2690,3537,3332,3876,1817,97,29,0,619,212,2221,1427,577,0,1760,2235,702,142,864,1026,1096,483,348,2280
15/12/13,14,1778,305,193,109,2650,3379,3570,4384,1818,145,44,0,710,245,2368,1629,594,0,1365,2344,697,234,977,1260,1006,0,304,2265
15/12/13,15,1806,326,135,93,2775,3355,3518,4111,1556,92,65,0,870,227,2266,1545,694,0,1200,2467,659,160,978,1178,994,0,302,2039
15/12/13,16,1833,273,153,83,1315,3305,3594,3650,1396,87,86,0,615,233,2291,1445,641,0,817,2489,698,154,931,1094,946,477,195,2947
15/12/13,17,1593,335,174,87,2359,2946,2702,2789,790,126,64,0,483,194,1577,1223,564,0,519,2086,638,116,895,806,911,496,135,1073
15/12/13,18,1112,281,88,82,2216,2121,2129,1440,397,103,74,0,207,130,1265,981,419,0,363,1759,375,100,786,641,873,575,120,689
15/12/13,19,912,273,81,45,1809,1747,1503,1059,270,83,97,0,184,76,1449,927,439,0,271,1502,238,88,805,293,777,583,95,1179
15/12/13,20,814,198,74,47,1691,2211,1213,920,235,62,61,0,140,66,1016,804,274,0,253,1222,208,75,676,203,791,619,91,530
15/12/13,21,659,155,54,58,1494,2027,996,727,231,56,53,0,92,45,1005,744,319,0,208,1290,163,123,644,214,541,414,65,471
15/12/13,22,406,82,50,51,1055,1024,565,310,167,42,44,0,63,39,623,458,229,0,172,912,141,58,473,74,358,329,65,257
15/12/13,23,214,63,9,37,561,457,264,122,81,61,28,0,60,8,319,292,188,0,140,503,99,41,318,76,163,131,35,82
16/12/13,0,130,12,6,17,176,167,147,52,15,12,15,0,15,6,115,186,69,0,80,236,36,19,254,24,98,49,20,50
16/12/13,1,56,16,7,8,109,83,54,30,18,3,12,0,20,4,47,56,35,0,48,75,5,4,150,21,67,29,11,19
16/12/13,2,44,2,3,3,50,54,15,55,13,2,1,0,8,0,36,20,7,0,36,36,6,15,93,3,27,11,11,27
16/12/13,3,12,12,2,8,31,26,10,12,5,2,0,0,2,0,26,20,10,0,28,27,4,3,50,9,15,18,2,22
16/12/13,4,23,14,1,8,19,20,8,10,2,2,2,0,1,1,42,15,29,0,21,54,12,1,35,12,6,7,1,36
16/12/13,5,25,81,13,100,73,80,28,31,22,45,13,0,4,19,83,100,52,0,29,105,69,36,36,49,12,7,4,82
16/12/13,6,75,206,189,717,204,187,84,82,94,369,93,0,25,148,329,430,228,0,67,500,397,138,100,197,34,17,19,247
16/12/13,7,301,777,812,2420,372,485,294,270,357,1388,207,0,87,321,735,1005,512,0,192,1281,1337,456,144,431,54,60,51,709
16/12/13,8,697,1693,1745,4656,747,1093,756,602,850,2775,232,0,117,536,1310,2147,987,0,365,2434,2661,925,256,537,135,124,105,1235
16/12/13,9,503,953,788,2483,755,1154,1087,995,1169,1258,219,0,54,185,700,1090,402,0,399,1528,1412,530,263,378,203,137,78,671
16/12/13,10,730,655,555,2241,1229,2085,1881,1759,1473,497,150,0,61,148,888,976,361,0,514,1637,1120,375,428,392,365,235,107,627
16/12/13,11,1169,676,466,872,1647,2988,2435,2905,1919,527,134,0,89,242,1211,1140,438,0,696,2069,962,340,680,510,544,415,104,974
16/12/13,12,1913,1664,811,1174,2737,4150,3832,4746,3081,1288,424,0,238,801,1657,2263,631,0,1145,3020,1554,656,1321,677,1061,694,174,1341
16/12/13,13,2251,1465,740,1315,2931,4094,4238,4890,3391,1125,239,0,221,644,1680,2175,600,0,969,3191,1566,772,1350,814,1180,0,185,1480
16/12/13,14,1819,826,526,941,2701,3738,3509,3917,2330,585,194,0,120,242,1431,1650,620,0,573,2688,1131,521,984,710,976,0,120,1254
16/12/13,15,1953,747,628,1319,2715,3689,3502,3722,2055,855,183,0,120,259,1568,1550,684,0,620,2965,1417,469,1073,804,848,0,96,1309
16/12/13,16,2077,818,994,2494,2567,3558,3460,3518,1760,1753,263,0,197,366,1836,1606,769,0,617,3345,2276,428,1073,880,795,0,129,1630
16/12/13,17,2205,1202,1562,3502,2693,3404,3449,2970,1607,2491,225,0,196,655,2323,2428,1257,0,592,3878,3169,698,995,1104,928,0,173,1860
16/12/13,18,1606,716,681,1447,2186,2512,2456,2121,828,1045,198,0,148,389,1523,1546,787,0,414,2605,1598,360,1054,1027,871,0,145,1086
16/12/13,19,1171,445,252,523,1867,1871,1691,1360,461,317,124,0,106,157,952,970,462,0,358,1882,802,158,842,707,909,582,103,532
16/12/13,20,1026,357,133,245,1758,1752,1436,858,280,146,65,0,102,101,915,761,360,0,290,1527,466,111,804,315,767,568,79,581
16/12/13,21,800,215,98,129,1585,1934,1011,672,242,111,78,0,72,89,963,804,279,0,241,1466,392,95,638,227,654,462,62,466
16/12/13,22,605,158,74,79,1039,1110,644,420,177,57,31,0,51,54,577,545,235,0,171,850,228,86,453,221,399,263,53,231
16/12/13,23,230,113,37,50,518,460,240,147,93,43,15,0,19,23,356,416,375,0,98,476,192,66,276,794,159,142,41,185
17/12/13,0,131,53,9,33,247,199,155,56,28,12,4,0,5,6,109,110,78,0,87,211,40,20,136,103,118,54,18,40
17/12/13,1,54,35,7,17,77,74,67,31,7,9,1,0,7,3,46,54,23,0,62,65,12,29,132,20,38,22,11,12
17/12/13,2,38,10,1,11,68,35,28,19,4,2,1,0,4,2,14,14,3,0,25,33,7,15,58,10,34,10,4,8
17/12/13,3,22,9,1,13,28,29,11,21,10,0,2,0,3,0,43,32,15,0,36,36,7,2,35,6,4,3,2,31
17/12/13,4,16,14,1,1,21,22,3,5,8,2,1,0,7,4,32,18,34,0,27,46,10,2,28,9,2,11,4,34
17/12/13,5,24,53,29,95,86,76,24,43,28,43,14,0,5,26,80,111,64,0,100,132,146,33,29,38,9,10,19,94
17/12/13,6,91,227,227,733,227,201,102,95,109,401,82,0,19,158,319,449,238,0,163,560,682,126,120,204,46,31,36,277
